timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
30626168,30625315,3.344369e-08,2.8050856e-05,0.0008214763,2.8481184e-06,0.019238219,0.08078386,8389347,0,4.2889895,0.5317232,0.08414887,0.0,0.01707059,0.0033187936,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
30827577,30824988,3.1177038e-08,2.809997e-05,0.0008557547,9.223527e-06,0.020454971,0.08962972,8389347,0,4.2790375,0.5302276,0.10518715,0.0,0.018545795,0.0058187246,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
31015514,31014724,3.2015986e-08,3.203885e-05,0.0008962396,1.3921131e-06,0.0074855154,0.03312789,8389347,0,4.4626245,0.533719,0.033552848,0.0,0.018545795,0.004091906,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
31431434,31428997,2.6663812e-08,3.248778e-05,0.00080075493,1.1089643e-05,0.007137337,0.03285566,8389347,0,4.4273896,0.5318793,0.0774132,0.0,0.021288117,3.9974268e-05,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
31629506,31628672,2.3119927e-08,3.101789e-05,0.0008320756,2.1433676e-05,0.006590465,0.033297364,8389347,0,4.400424,0.5303808,0.12202023,0.0,0.022476561,0.006574136,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
31819277,31818410,2.2223146e-08,3.1805954e-05,0.0008181219,2.2827693e-05,0.006949097,0.037330545,8389347,0,4.362848,0.5277623,0.13463919,0.0,0.023610579,0.005087887,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
32028874,32028017,2.051028e-08,2.9777888e-05,0.00079813955,1.9031691e-05,0.0063848873,0.03497395,8389347,0,4.341429,0.5335274,0.061113376,0.0,0.024690693,0.0022828951,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
32228436,32227689,2.0389349e-08,3.0494148e-05,0.00087522774,2.2789423e-05,0.006510097,0.036243927,8389347,0,4.3105955,0.5320393,0.05492753,0.0,0.025675736,0.012287671,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
32429705,32427361,2.1308765e-08,3.122786e-05,0.0010040363,1.5068205e-05,0.006447536,0.036457423,8389347,0,4.279536,0.5305405,0.0702217,0.0,0.026652554,0.0035986444,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
32627967,32627089,1.9883801e-08,2.9430119e-05,0.0010419929,3.9362385e-05,0.006672915,0.03921297,8389347,0,4.2486405,0.5290882,0.056012534,0.0,0.027713161,0.0052961716,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
32827500,32826707,1.891044e-08,2.9154675e-05,0.0009397006,3.4231267e-05,0.006722906,0.0405159,8389347,0,4.2182493,0.5338113,0.15754522,0.0,0.028827492,0.013322611,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
33028779,33026380,1.8538323e-08,2.9963732e-05,0.0008631782,2.4317287e-05,0.0068142926,0.04179144,8389347,0,4.1885567,0.5324294,0.12640086,0.0,0.029943062,0.0023638045,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
33226864,33226053,1.8509686e-08,3.1455045e-05,0.00080618495,2.9931673e-05,0.007345797,0.044288002,8389347,0,4.1597915,0.5310639,0.19126144,0.0,0.03094871,0.008116428,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
33428585,33425727,1.8421865e-08,3.1953918e-05,0.0008611849,6.891538e-05,0.008126855,0.048106696,8389347,0,4.1321287,0.529715,0.11565148,0.0,0.03170487,0.0004883665,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
33621286,33620415,1.7222852e-08,3.1095376e-05,0.00092049985,5.7624497e-05,0.009550749,0.05524791,8389347,0,4.0983,0.5333615,0.016105011,0.0,0.03229314,0.007909886,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
33820898,33820081,1.6382986e-08,3.076089e-05,0.00096118805,5.4102034e-05,0.009318767,0.053821474,8389347,0,4.0739174,0.53208345,0.08572783,0.0,0.032635067,0.0075931596,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
34020573,34019755,1.5295846e-08,3.0632036e-05,0.0009765661,7.292706e-05,0.009443361,0.054237127,8389347,0,4.0509243,0.5308451,0.09740965,0.0,0.03287904,0.0023784728,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
34230298,34229434,1.4225257e-08,3.155951e-05,0.0009980825,8.533091e-05,0.008647542,0.049765073,8389347,0,4.036687,0.5307916,0.08295847,0.0,0.03299676,0.0037017348,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
34431922,34429086,1.3582226e-08,3.256432e-05,0.0010006942,0.000106189706,0.009285605,0.052021697,8389347,0,4.016623,0.5357933,0.083650395,0.0,0.032911208,0.00732598,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
34631222,34628759,1.26155815e-08,3.180851e-05,0.001003293,0.000105080755,0.009828302,0.05373956,8389347,0,3.998053,0.53456056,0.14874287,0.0,0.03267881,0.0059543387,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
34829233,34828433,1.1594118e-08,3.364971e-05,0.000967203,0.000111072375,0.010427256,0.05579012,8389347,0,3.9810004,0.53335917,0.12992851,0.0,0.032384563,0.010666788,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
35030524,35028107,1.2152487e-08,3.843991e-05,0.00092229055,0.04170129,0.008599748,0.051173992,8389347,0,3.9654095,0.53832835,0.09736456,0.0,0.03208765,0.013016623,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
35228725,35227836,1.5204774e-08,4.08497e-05,0.0009815602,0.015463791,0.010110596,0.05815279,8389347,0,3.9513457,0.5370656,0.06548442,0.0,0.031778865,0.010325233,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
35428442,35427455,2.0028025e-08,4.3793327e-05,0.0009827105,0.00034718038,0.012221906,0.06327776,8389267,0,3.9387515,0.5358277,0.00794728,0.0,0.031512313,0.014322235,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
35628192,35627129,2.2462764e-08,4.061541e-05,0.0008964285,0.0016188488,0.0056259334,0.028993657,8389267,0,4.08905,0.5345976,0.018295718,0.0,0.031512313,0.018807294,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
35827541,35826803,2.5446944e-08,3.9850845e-05,0.0008977353,0.0011773527,0.0042031724,0.024535567,8389267,0,4.078683,0.53971255,0.021460215,0.0,0.031279378,0.0049483553,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
36027208,36026477,2.5620615e-08,4.1776548e-05,0.0010735869,0.0018941436,0.0044024186,0.026142526,8389267,0,4.069737,0.5384723,0.005016718,0.0,0.030972395,0.019009959,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
36227055,36226151,2.0746047e-08,4.1449075e-05,0.0012144857,0.0015646205,0.003431701,0.022071164,8389267,0,4.062081,0.53722054,0.018338816,0.0,0.0306222,0.012538876,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
36426695,36425825,1.8664917e-08,4.000336e-05,0.0012480366,0.0008512764,0.0035179167,0.019925606,8389267,0,4.0556083,0.53595537,0.00077191694,0.0,0.030536495,0.013882484,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
36626489,36625559,2.018592e-08,4.5083212e-05,0.0014471178,0.00074761966,0.0026638082,0.014841674,8389267,0,4.050233,0.5410538,0.027641958,0.0,0.030782735,0.0054817693,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
36821169,36820182,2.1683393e-08,4.5963017e-05,0.0014870724,0.0018504296,0.0032546509,0.01310513,8389267,0,4.03851,0.5385744,0.019954754,0.0,0.03096595,0.012195923,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
37020774,37019856,2.42258e-08,4.5168457e-05,0.0014901139,0.0012452992,0.0046309694,0.017221661,8389267,0,4.0355864,0.5373196,0.00130853,0.0,0.031148173,0.008966291,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
37429982,37429193,2.1186224e-08,4.0598614e-05,0.0011631235,0.0006337635,0.0063940375,0.025797952,8389267,0,4.0402174,0.5423942,0.02344327,0.0,0.0326927,0.017735517,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
37629944,37628922,1.7335902e-08,3.722152e-05,0.0011176914,0.00062956044,0.007927812,0.032893673,8389267,0,4.0394344,0.5410276,0.041970026,0.0,0.03470727,0.0081128,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
37829448,37828538,1.639257e-08,3.827057e-05,0.0010599857,0.0016845737,0.009408827,0.038292725,8389267,0,4.0390873,0.5396566,0.06482608,0.0,0.036493488,0.012330525,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
38029015,38028213,1.923772e-08,3.8697668e-05,0.0011602168,0.0015619576,0.011336884,0.045232087,8389267,0,4.0390625,0.5447585,0.03680123,0.0,0.037877165,0.01759188,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
38228812,38227888,2.3803443e-08,4.0588686e-05,0.0012449176,0.0027360648,0.013472172,0.05088519,8389267,0,4.0392227,0.54331684,0.08952367,0.0,0.03896391,0.012573288,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
38428363,38427563,3.035661e-08,4.304473e-05,0.0014368108,0.002714618,0.015196139,0.05761267,8389267,0,4.0394607,0.54183626,0.029784676,0.0,0.040110704,0.017365064,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
38628164,38627281,4.1200153e-08,4.5446675e-05,0.001469337,0.002745763,0.012547089,0.05842732,8389347,0,4.039317,0.5403081,0.05316728,0.0,0.04148837,0.012112065,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
38829365,38826913,5.989851e-08,5.1503557e-05,0.001605848,0.001965335,0.012836806,0.06511219,8389347,0,4.039082,0.5452927,0.15538292,0.0,0.043945353,0.013601093,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
39027334,39026589,6.430724e-08,4.95106e-05,0.0016332552,0.00031458095,0.0176453,0.08020502,8389347,0,4.038941,0.5437075,0.030889058,0.0,0.04574889,0.009379362,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
39228677,39226267,6.5756545e-08,4.669555e-05,0.0015040248,0.0007175478,0.021347513,0.09456296,8389347,0,4.038653,0.54209846,0.076751515,0.0,0.04780387,0.0051193135,0.0,0.0,0.0,0.0,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
