timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,connected,source,priority,id,is_powering_off,warning
37520668,23.113295,23.347857,19.865398,21.34346,0.0,87.4559,1.0,1.0,nan,4,5.836964,5.836964,5.836964,5.836964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
37820516,22.86539,23.345736,20.3049,21.077526,0.0,89.1842,1.0,1.0,nan,4,5.836434,5.836434,5.836434,5.836434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38120624,23.477858,23.347252,21.2132,21.033182,0.0,90.936775,1.0,1.0,nan,4,5.836813,5.836813,5.836813,5.836813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
38430489,23.463274,23.33985,21.008099,20.834303,0.0,92.70695,1.0,1.0,nan,4,5.8349624,5.8349624,5.8349624,5.8349624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39021479,23.375778,23.280817,22.1215,22.183859,0.0,96.43382,1.0,1.0,nan,4,5.8202043,5.8202043,5.8202043,5.8202043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39330499,23.332031,23.221378,25.1101,22.906586,0.0,98.45964,1.0,1.0,nan,4,5.8053446,5.8053446,5.8053446,5.8053446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39620574,23.215372,23.196772,21.154598,22.942154,0.0,100.32432,1.0,1.0,nan,4,5.799193,5.799193,5.799193,5.799193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
39923013,23.507023,23.208794,21.975,22.515383,0.0,102.17122,1.0,1.0,nan,4,5.8021984,5.8021984,5.8021984,5.8021984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40532180,23.186207,23.233768,19.543098,21.315691,0.0,105.726524,1.0,1.0,nan,4,5.808442,5.808442,5.808442,5.808442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
40820495,23.463274,23.251314,20.7151,20.764147,0.0,107.33316,1.0,1.0,nan,4,5.8128285,5.8128285,5.8128285,5.8128285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41130796,22.821644,23.25324,20.392801,20.980206,0.0,109.15472,1.0,1.0,nan,4,5.81331,5.81331,5.81331,5.81331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41432501,23.813255,23.242867,23.4107,21.921978,0.0,111.08301,1.0,1.0,nan,4,5.8107166,5.8107166,5.8107166,5.8107166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
41732078,22.996634,23.238115,22.004301,22.227812,0.0,112.96559,1.0,1.0,nan,4,5.809529,5.809529,5.809529,5.809529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42022835,23.55077,23.22654,22.2973,21.702162,0.0,114.66634,1.0,1.0,nan,4,5.806635,5.806635,5.806635,5.806635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42320494,23.404943,23.210897,22.1508,21.636595,0.0,116.44887,1.0,1.0,nan,4,5.8027244,5.8027244,5.8027244,5.8027244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42630767,23.988245,23.210638,20.51,21.21756,0.0,118.23925,1.0,1.0,nan,4,5.8026595,5.8026595,5.8026595,5.8026595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
42923418,22.777897,23.218105,19.543098,20.898907,0.0,119.90596,1.0,1.0,nan,4,5.8045263,5.8045263,5.8045263,5.8045263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43222712,23.157042,23.240707,22.4438,21.08991,0.0,121.67521,1.0,1.0,nan,4,5.810177,5.810177,5.810177,5.810177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43530495,22.777897,23.223192,22.6489,22.18042,0.0,123.68149,1.0,1.0,nan,4,5.805798,5.805798,5.805798,5.805798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
43821743,23.186207,23.19051,22.9419,22.909035,0.0,125.611534,1.0,1.0,nan,4,5.7976274,5.7976274,5.7976274,5.7976274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44121318,23.507023,23.186922,21.3011,22.443624,0.0,127.438324,1.0,1.0,nan,4,5.7967305,5.7967305,5.7967305,5.7967305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44420491,23.215372,23.210232,18.927801,21.46826,0.0,129.13489,1.0,1.0,nan,4,5.802558,5.802558,5.802558,5.802558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
44732972,23.740341,23.240862,19.8068,20.561949,0.0,130.82791,1.0,1.0,nan,4,5.8102155,5.8102155,5.8102155,5.8102155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45020489,22.86539,23.22237,21.975,20.528757,0.0,132.45355,1.0,1.0,nan,4,5.8055925,5.8055925,5.8055925,5.8055925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45331391,23.536186,23.196924,25.0515,21.646662,0.0,134.42766,1.0,1.0,nan,4,5.799231,5.799231,5.799231,5.799231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45620488,22.442497,23.154392,22.766098,22.633593,0.0,136.35408,1.0,1.0,nan,4,5.788598,5.788598,5.788598,5.788598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
45920510,22.894556,23.152477,19.045,21.926346,0.0,138.12926,1.0,1.0,nan,4,5.7881193,5.7881193,5.7881193,5.7881193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
46220801,23.098711,23.182129,20.5686,21.002848,0.0,139.78233,1.0,1.0,nan,4,5.795532,5.795532,5.795532,5.795532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
46520519,23.011215,23.182745,22.5024,20.905045,0.0,141.50508,1.0,1.0,nan,4,5.7956862,5.7956862,5.7956862,5.7956862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
46830597,23.14246,23.1712,22.619598,21.776974,0.0,143.46904,1.0,1.0,nan,4,5.7928,5.7928,5.7928,5.7928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47120511,23.229954,23.140446,23.498598,22.22214,0.0,145.30379,1.0,1.0,nan,4,5.7851114,5.7851114,5.7851114,5.7851114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47431249,23.157042,23.147821,19.924,21.744732,0.0,147.14816,1.0,1.0,nan,4,5.7869554,5.7869554,5.7869554,5.7869554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
47730886,22.996634,23.142704,19.1915,20.987581,0.0,148.81772,1.0,1.0,nan,4,5.785676,5.785676,5.785676,5.785676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48020497,23.215372,23.139692,21.4476,20.612947,0.0,150.43517,1.0,1.0,nan,4,5.784923,5.784923,5.784923,5.784923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48320980,23.43411,23.145845,22.1801,21.25152,0.0,152.27504,1.0,1.0,nan,4,5.7864614,5.7864614,5.7864614,5.7864614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
48620489,23.200788,23.141245,22.795399,21.537167,0.0,154.09315,1.0,1.0,nan,4,5.785311,5.785311,5.785311,5.785311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49533366,23.200788,23.124876,20.8909,21.660765,0.0,159.70776,1.0,1.0,nan,4,5.781219,5.781219,5.781219,5.781219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
49832343,23.332031,23.137878,20.9202,21.220318,0.0,161.42628,1.0,1.0,nan,4,5.7844696,5.7844696,5.7844696,5.7844696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50120492,23.244535,23.17143,21.154598,21.02788,0.0,163.0905,1.0,1.0,nan,4,5.7928576,5.7928576,5.7928576,5.7928576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50431059,23.011215,23.163748,22.1801,21.248741,0.0,164.94255,1.0,1.0,nan,4,5.790937,5.790937,5.790937,5.790937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
50730566,23.49244,23.146118,23.44,21.708042,0.0,166.79567,1.0,1.0,nan,4,5.7865295,5.7865295,5.7865295,5.7865295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51020496,23.171623,23.122343,22.6489,22.123491,0.0,168.62047,1.0,1.0,nan,4,5.780586,5.780586,5.780586,5.780586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51320525,23.157042,23.101696,23.205599,22.350134,0.0,170.50688,1.0,1.0,nan,4,5.775424,5.775424,5.775424,5.775424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51622059,23.477858,23.103085,19.513802,21.898554,0.0,172.3128,1.0,1.0,nan,4,5.775771,5.775771,5.775771,5.775771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
51931374,23.536186,23.130327,19.4552,20.826813,0.0,173.99341,1.0,1.0,nan,4,5.782582,5.782582,5.782582,5.782582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52221419,23.127876,23.133522,20.1877,20.386023,0.0,175.58673,1.0,1.0,nan,4,5.7833805,5.7833805,5.7833805,5.7833805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52520494,22.763313,23.144506,21.7113,20.463247,0.0,177.28764,1.0,1.0,nan,4,5.7861266,5.7861266,5.7861266,5.7861266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
52830496,22.967468,23.110844,21.857801,21.274483,0.0,179.19888,1.0,1.0,nan,4,5.777711,5.777711,5.777711,5.777711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53130488,23.171623,23.119259,22.6782,22.131985,0.0,181.13354,1.0,1.0,nan,4,5.7798147,5.7798147,5.7798147,5.7798147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53420489,23.14246,23.07212,21.2425,22.297028,0.0,182.95293,1.0,1.0,nan,4,5.76803,5.76803,5.76803,5.76803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
53720491,22.646652,23.072855,19.631,21.23154,0.0,184.61221,1.0,1.0,nan,4,5.7682137,5.7682137,5.7682137,5.7682137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54030538,23.463274,23.072493,21.506199,20.764822,0.0,186.34851,1.0,1.0,nan,4,5.768123,5.768123,5.768123,5.768123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54320514,23.186207,23.062704,21.389,20.907288,0.0,188.04797,1.0,1.0,nan,4,5.765676,5.765676,5.765676,5.765676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54620505,23.171623,23.06841,23.8795,21.565084,0.0,189.90282,1.0,1.0,nan,4,5.7671027,5.7671027,5.7671027,5.7671027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
54920488,23.302866,23.047443,23.938099,22.375147,0.0,191.8462,1.0,1.0,nan,4,5.761861,5.761861,5.761861,5.761861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55230515,22.923721,23.060429,23.0298,22.081627,0.0,193.71754,1.0,1.0,nan,4,5.765107,5.765107,5.765107,5.765107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55520672,22.80706,23.056232,23.498598,22.759918,0.0,195.61894,1.0,1.0,nan,4,5.764058,5.764058,5.764058,5.764058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
55820495,22.559158,23.060678,21.0667,22.103966,0.0,197.40125,1.0,1.0,nan,4,5.7651696,5.7651696,5.7651696,5.7651696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56130602,23.332031,23.061628,20.217001,21.791964,0.0,199.25638,1.0,1.0,nan,4,5.765407,5.765407,5.765407,5.765407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56420541,23.477858,23.080906,20.0705,21.149544,0.0,200.88899,1.0,1.0,nan,4,5.7702265,5.7702265,5.7702265,5.7702265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
56720488,23.288284,23.121464,19.8947,19.91155,0.0,202.41608,1.0,1.0,nan,4,5.780366,5.780366,5.780366,5.780366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57030489,22.646652,23.115799,21.857801,20.383842,0.0,204.20195,1.0,1.0,nan,4,5.7789497,5.7789497,5.7789497,5.7789497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
57320489,22.252924,23.07473,22.3559,21.537218,0.0,206.05696,1.0,1.0,nan,4,5.7686825,5.7686825,5.7686825,5.7686825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
