timestamp,timestamp_sample,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,data_source
30023883,30023427,0.10663507,0.0,0.14252336,0.103286386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30219516,30219069,0.101895735,0.0,0.14252336,0.096244134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30393017,30392580,0.087677725,0.03073286,0.13317756,0.089201875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30628764,30628329,0.08056872,0.040189125,0.125,0.07981221,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30804819,30804391,0.09241706,0.0,0.125,0.07746479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31026712,31026066,0.116113745,0.0,0.125,0.07746479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31217179,31216690,0.12559241,0.0,0.125,0.06807512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31391973,31391366,0.11137441,0.0,0.1296729,0.06338028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31625941,31625516,0.09952607,0.0,0.13317756,0.06338028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
31820049,31819428,0.09478673,0.0,0.1448598,0.061032865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32012887,32012465,0.123222746,0.0070921984,0.1542056,0.061032865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32215665,32213370,0.10663507,0.0,0.15537383,0.061032865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32419401,32418972,0.11137441,0.0,0.1495327,0.058685444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32614321,32613895,0.09241706,0.0,0.1296729,0.049295776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32816290,32815866,0.08293839,0.023640662,0.12616822,0.05399061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33005935,33005508,0.09478673,0.011820331,0.12733644,0.05399061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33206011,33205580,0.09241706,0.009456265,0.1343458,0.049295776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33423972,33423550,0.08293839,0.014184397,0.1343458,0.037558686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33621982,33621433,0.08293839,0.0,0.1343458,0.039906103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33798390,33797932,0.07582939,0.0,0.13084112,0.032863848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
33989326,33988899,0.07582939,0.0,0.13084112,0.03521127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34207714,34207291,0.10663507,0.0,0.1296729,0.037558686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34418636,34418210,0.123222746,0.0,0.1296729,0.037558686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34611662,34611231,0.123222746,0.0,0.11682243,0.032863848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34825743,34825321,0.109004736,0.0,0.11682243,0.039906103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
34996396,34995973,0.08293839,-0.0495283,0.11682243,0.039906103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35227302,35226872,0.08293839,-0.051886793,0.12616822,0.039906103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35424808,35424355,0.08056872,-0.061320756,0.1448598,0.037558686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35619132,35618709,0.08293839,-0.09669811,0.14602804,0.03521127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35816335,35815909,0.13270143,-0.21462265,0.13901868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36010100,36009669,0.10663507,-0.16745283,0.13901868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36208414,36207987,0.09478673,-0.08254717,0.13901868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36423159,36422729,0.059241705,-0.03301887,0.13901868,-0.028503563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36618916,36618490,0.054502368,-0.03301887,0.1343458,-0.040380046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
36812248,36811795,0.0971564,-0.06603774,0.1343458,-0.040380046,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37009354,37008930,0.13033175,-0.047169812,0.14836448,-0.023752969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37225736,37225309,0.123222746,-0.03773585,0.12850468,-0.007125891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37401366,37400253,0.14691943,0.0,0.13084112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37618426,37617970,0.09478673,-0.007075472,0.13084112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
37813044,37812622,-0.0,-0.009433962,0.13317756,-0.016627079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38011083,38010655,-0.0,-0.1014151,0.13084112,-0.052256532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38227438,38227009,-0.0,-0.12028302,0.12733644,-0.08788598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38420861,38420416,-0.0,-0.13443395,0.13084112,-0.09263658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38615523,38615100,-0.0,-0.11084906,0.1495327,-0.10688836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38813669,38813234,-0.0,-0.051886793,0.15303738,-0.10926366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39008000,39007573,-0.0,-0.106132075,0.13901868,-0.11401425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39222823,39222258,-0.0,-0.054245282,0.16121495,-0.11638955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39418821,39418231,0.028436018,-0.106132075,0.1495327,-0.10926366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39621343,39620479,0.061611373,-0.051886793,0.14369158,-0.10926366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
39816451,39815430,0.1042654,0.0,0.14018692,-0.12826604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40014845,40014420,0.061611373,-0.047169812,0.13901868,-0.12826604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40209406,40208963,-0.0,-0.03301887,0.13084112,-0.14251782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40427582,40427156,-0.0,-0.09669811,0.12733644,-0.15201901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40623352,40618104,0.023696683,-0.03301887,0.12616822,-0.14726841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40816596,40816020,0.04028436,0.0,0.12616822,-0.15201901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41010783,41010126,0.035545025,-0.025943397,0.13901868,-0.14489311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41225587,41225146,-0.0,0.0,0.1495327,-0.15201901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41419056,41418629,-0.0,0.0,0.1495327,-0.1591449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41613433,41613003,0.047393367,0.0,0.14602804,-0.16152018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
41826157,41825502,0.08293839,0.0,0.13200934,-0.16152018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42018284,42017733,0.056872036,-0.0023584906,0.13668224,-0.16152018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42216019,42215593,0.06872038,0.0,0.13785046,-0.17339668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42423333,42422911,0.06398104,0.0,0.13084112,-0.17339668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42613435,42613009,-0.0,0.0,0.12850468,-0.17339668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42829216,42828766,0.02606635,0.0,0.12850468,-0.17339668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42998412,42997985,0.0521327,0.0,0.13084112,-0.17339668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43212677,43212105,0.073459715,0.0,0.15070094,-0.17577197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43409271,43408843,0.08056872,0.0,0.1542056,-0.17102137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43607538,43607104,0.06872038,-0.009433962,0.16004673,-0.16389549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43827117,43826695,0.07582939,0.0,0.14602804,-0.16152018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44016983,44016374,0.0900474,0.0,0.13668224,-0.16627078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44191498,44191073,0.116113745,0.0,0.13317756,-0.16864608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44403879,44403454,0.109004736,0.0,0.1203271,-0.1543943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44618887,44618461,0.109004736,0.0,0.11799066,-0.1567696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44811967,44811540,0.123222746,0.0,0.125,-0.16389549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
44984222,44983798,0.123222746,0.0,0.14836448,-0.16864608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45223825,45223373,0.023696683,0.0,0.1495327,-0.17577197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45415912,45415490,-0.0,0.0,0.16121495,-0.17577197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45613790,45613274,0.0521327,0.0,0.15186916,-0.18527316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
45826882,45826446,0.073459715,0.0,0.12266355,-0.17577197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46028616,46028191,0.011848342,0.0,0.12266355,-0.17339668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46184085,46183660,-0.0,0.0,0.12616822,-0.16627078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46426011,46425576,-0.0,0.0,0.13785046,-0.17577197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46617695,46616570,-0.0,0.0,0.14836448,-0.17577197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
46830215,46829759,-0.0,0.0,0.14836448,-0.16864608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47027447,47026985,-0.0,-0.1273585,0.1495327,-0.1543943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47221776,47221351,-0.0,-0.054245282,0.13785046,-0.1496437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47395364,47394938,-0.0,0.0,0.12733644,-0.14726841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47551856,47551395,-0.0,0.0,0.12733644,-0.14489311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
47812316,47811890,0.0047393367,0.0,0.12733644,-0.14489311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48024936,48024384,-0.0,0.0,0.13785046,-0.14726841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48216246,48215824,-0.0,-0.047169812,0.14018692,-0.14489311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48346074,48345601,-0.0,-0.091981135,0.14018692,-0.14251782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48625867,48625421,-0.0,-0.09669811,0.1495327,-0.14014252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
48798027,48797597,0.035545025,0.0,0.1495327,-0.14251782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49415848,49415324,-0.0,-0.0990566,0.13084112,-0.12826604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49544088,49543654,-0.0,-0.091981135,0.13084112,-0.12589073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
49825150,49824719,-0.0,-0.06367925,0.13084112,-0.12589073,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50023479,50023054,0.009478673,-0.025943397,0.13317756,-0.121140145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50218058,50217563,0.087677725,0.0,0.13901868,-0.121140145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50414211,50413788,0.0971564,0.0,0.14369158,-0.10213777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50627342,50626919,0.08530806,0.0,0.14836448,-0.09026128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
50823505,50823080,0.06398104,0.0,0.1495327,-0.06888361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51004518,51001633,0.016587678,-0.08726415,0.1495327,-0.06175772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51202500,51201816,0.021327015,-0.09669811,0.1495327,-0.05463183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51416069,51415641,0.07582939,-0.04245283,0.1495327,-0.042755343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51610965,51610331,0.11137441,-0.014150944,0.12383178,-0.023752969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
51808923,51808208,0.13270143,0.0,0.12383178,-0.021377672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52022879,52022420,0.13033175,0.0,0.12383178,-0.009501188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52164655,52164226,0.123222746,0.0,0.12733644,-0.009501188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52423315,52422888,0.123222746,-0.009433962,0.13551402,-0.007125891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52615191,52614371,0.1492891,0.0,0.14252336,-0.007125891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52766728,52766307,0.1421801,0.0,0.15070094,-0.007125891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
52966323,52965900,0.09478673,0.0,0.15070094,-0.007125891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53206044,53205517,0.11137441,0.0,0.15070094,-0.007125891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53421150,53420619,0.09478673,0.0,0.12850468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53624062,53623636,0.08530806,0.0,0.12733644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
53812279,53811849,0.06398104,-0.0023584906,0.12850468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54029550,54029128,0.059241705,-0.12028302,0.13668224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54224362,54223910,0.016587678,-0.16745283,0.13668224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54420101,54419673,0.0450237,-0.125,0.14252336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54609933,54609431,0.073459715,-0.08726415,0.1495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
54804405,54803979,0.12796208,-0.0023584906,0.15654206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55024585,55024162,0.1421801,0.0,0.13084112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55221809,55221376,0.12559241,-0.04245283,0.15303738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55416715,55416263,0.101895735,-0.09669811,0.15654206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55629326,55628899,0.116113745,-0.06603774,0.13551402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
55822044,55821576,0.13981043,-0.009433962,0.14018692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56011744,56011320,0.1421801,0.0,0.14135514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56211682,56211242,0.14691943,0.0,0.1296729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56408061,56407637,0.1421801,0.0,0.11682243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56624833,56624344,0.13981043,0.0,0.11682243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
56821568,56821124,0.17061612,0.0,0.12733644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57013744,57013230,0.21327014,0.08274232,0.15070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57185852,57185192,0.21090047,0.08510638,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57428447,57427896,0.123222746,0.06619386,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57626095,57625669,-0.0,0.2245863,0.13668224,0.0023474179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
57819540,57819118,-0.0,0.13475177,0.13901868,0.037558686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58017592,58017131,-0.0,0.056737587,0.1203271,0.096244134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58211254,58210516,-0.0,0.0047281324,0.14018692,0.09859155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58408250,58407802,-0.0,0.009456265,0.1203271,0.15492958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58621573,58620976,-0.0,0.0,0.125,0.19483568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
58822941,58822517,-0.0,0.0,0.14018692,0.19248827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59026411,59025983,-0.0,0.0,0.17289719,0.17370892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59221081,59220645,0.011848342,0.0,0.18341121,0.1713615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59412184,59411577,0.09241706,0.0,0.15771028,0.15727699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59609754,59609328,0.101895735,0.0,0.13084112,0.15023474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
59824149,59823723,0.12796208,0.0,0.11799066,0.11971831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60022830,60022404,0.12559241,0.0,0.125,0.103286386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60220377,60217498,0.1421801,0.026004728,0.13551402,0.056338027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60405576,60405154,0.11137441,0.03782506,0.15186916,0.025821596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60610106,60609685,0.11137441,0.04491726,0.13084112,0.025821596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
60826343,60825826,0.09952607,0.06146572,0.12616822,0.0093896715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
61019036,61018475,0.0900474,0.11347517,0.14135514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
61219479,61218716,0.08293839,0.07565012,0.16004673,0.037558686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
61417854,61417428,0.101895735,0.035460994,0.17990655,0.096244134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
61613508,61613081,0.1042654,0.01891253,0.15186916,0.14553991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
61807478,61807053,0.12796208,0.0,0.15186916,0.15492958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62008133,62007466,0.1421801,0.08747045,0.098130845,0.11971831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62226802,62226364,0.101895735,0.04491726,0.1343458,0.11032864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62398486,62398060,0.09952607,0.0,0.15537383,0.11032864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62629739,62628737,0.1042654,0.0,0.1635514,0.103286386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
62822864,62822439,0.17298578,0.0,0.12383178,0.096244134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
63014989,63014564,0.16113745,-0.023584906,0.14135514,0.09859155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
63209301,63208714,0.1421801,-0.0495283,0.1495327,0.09859155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
63420161,63419712,0.09478673,0.0,0.16238318,0.09859155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
63614599,63614174,0.06635071,-0.08018868,0.14602804,0.10798122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
63809525,63808971,0.06398104,-0.15566038,0.14369158,0.10798122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64025909,64025463,0.056872036,-0.13915095,0.11915888,0.09154929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64222070,64221620,0.0521327,-0.13915095,0.125,0.10093897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64424248,64423816,0.009478673,-0.24528302,0.1296729,0.10798122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64618860,64618437,-0.0,-0.25,0.14602804,0.11032864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
64814666,64814236,-0.0,-0.22169812,0.15186916,0.10798122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
65012123,65011702,-0.0,-0.15566038,0.15771028,0.1056338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
65210666,65210054,0.056872036,0.0,0.12733644,0.12676056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
65428765,65428279,0.0971564,0.0,0.12733644,0.13380282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
65623359,65622933,-0.0,-0.03301887,0.13317756,0.16901408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
65818566,65818105,-0.0,-0.058962263,0.1343458,0.21361503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66028131,66027259,-0.0,-0.08726415,0.14018692,0.22769953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66217638,66216980,-0.0,-0.07311321,0.14135514,0.2488263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66409169,66408700,-0.0,-0.04481132,0.1542056,0.24413146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66630651,66630138,-0.0,-0.021226415,0.15070094,0.24647887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66824478,66824024,-0.0,-0.016509434,0.15070094,0.25586855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67014857,67014243,-0.0,0.0,0.12850468,0.26760563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67215780,67215359,-0.0,0.0,0.12850468,0.2769953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67323721,67323280,-0.0,0.0,0.13551402,0.27230048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67625362,67622812,-0.0,0.0,0.1495327,0.26760563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
67819846,67819421,-0.0,0.1394799,0.1495327,0.26760563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
