timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
52228442,52227990,5.2668904e-05,-0.025094204,-0.001869136,-0.9996834,-0.08306325,1.1762632,0.15029143,-0.34179178,2.7966223,-2.669241,-1.8843318e-07,2.9961222e-05,-9.385765e-06,-3.9233943e-05,0.0008029025,0.00038368837,0.29834893,0.013348629,0.16957046,-0.04043805,-0.05050049,0.007950918,0.0,0.0,8.2009145e-05,1.2564304e-05,1.2369136e-05,5.600787e-07,0.7078763,0.68641484,0.021800613,9.970989,9.822661,0.28305152,6.944579e-11,7.1107106e-11,1.781117e-10,4.993952e-07,5.0839816e-07,5e-08,5.3942763e-06,1.1794907e-05,0.00058932597,4.8534807e-06,4.77337e-06,0.00058866246,0.0,0.0,24
54224911,54224387,-0.0062596933,-0.013122464,0.0076312884,-0.9998652,-0.35984173,0.86789626,0.33988982,-0.5646054,2.489484,-2.1760159,2.4485792e-07,2.8462517e-05,-2.0173331e-05,-0.00026124416,0.0007398389,0.00039210366,0.29847088,0.01371796,0.16994442,-0.041062895,-0.050052952,0.0073395814,0.0,0.0,7.543501e-05,1.0534084e-05,1.0745203e-05,4.6583605e-07,0.5160458,0.5066231,0.020965727,8.840317,8.7245655,0.2832738,6.564154e-11,6.716825e-11,1.4884018e-10,3.796723e-07,3.8274231e-07,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
55229972,55229428,-0.0018871604,-0.026500925,-0.0005144726,-0.9996469,-0.32071468,1.0759602,0.12917198,-0.65208787,2.6777606,-1.9352453,6.605201e-07,2.8259878e-05,-2.3502418e-05,-0.00032633243,0.0006889952,0.00040844,0.29847088,0.01371796,0.16994442,-0.041062895,-0.050052952,0.0073395814,0.0,0.0,7.182492e-05,1.1138521e-05,1.1361603e-05,4.6817215e-07,0.48642486,0.4810121,0.020462334,9.131,9.018374,0.2796106,6.555291e-11,6.70261e-11,1.374029e-10,3.4544522e-07,3.4737693e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
57226600,57225859,-0.0024048793,-0.034370057,-0.011037455,-0.99934536,-0.6137171,0.85149235,0.45128348,-0.9434854,2.6170788,-1.8954011,1.449859e-06,2.8131539e-05,-3.0732488e-05,-0.00045450567,0.00054029457,0.00045279236,0.29847088,0.01371796,0.16994442,-0.041062895,-0.050052952,0.0073395814,0.0,0.0,6.650779e-05,1.38248715e-05,1.4045098e-05,4.6404935e-07,0.4041286,0.40565023,0.01986379,8.270012,8.213646,0.27885967,6.630451e-11,6.770814e-11,1.1858738e-10,2.8272996e-07,2.825622e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
58227523,58226371,0.0053323307,-0.00068504905,-0.017787522,-0.9998273,-0.6549358,0.32102364,0.24850506,-1.2334459,2.2772746,-1.7376736,1.6549316e-06,2.8281835e-05,-3.4817007e-05,-0.00048685304,0.0004588386,0.00047433443,0.29847088,0.01371796,0.16994442,-0.041062895,-0.050052952,0.0073395814,0.0,0.0,6.4422034e-05,1.5955253e-05,1.6146188e-05,4.5080324e-07,0.38292137,0.38671654,0.019471742,7.9470305,7.9149146,0.27511975,6.714137e-11,6.852125e-11,1.1068585e-10,2.6004636e-07,2.592135e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
60228719,60227689,0.42832243,-0.021966318,-0.0055233426,-0.9033421,-0.55197877,0.1219543,0.07678412,-1.8833178,1.3595768,-1.5647918,3.1181503e-06,3.5575304e-05,-3.329934e-05,-0.00039597953,0.00022153024,0.00053889095,0.29488572,0.0133038815,0.17716227,-0.038816262,-0.051735677,0.0050171744,0.0,0.0,4.225903e-05,2.0103247e-05,2.0067682e-05,9.589529e-06,0.36013928,0.37041324,0.01912668,7.46664,7.5012956,0.2744512,6.7784084e-11,6.7935386e-11,8.909806e-11,2.2544177e-07,2.241279e-07,5.0000093e-08,4.303998e-06,9.285678e-06,0.00029783667,4.072028e-06,4.303976e-06,0.00029688037,0.0,0.0,24
61219383,61218931,0.4574613,-0.01081178,-0.015548714,-0.8890279,-0.7653319,-0.13091666,0.34635654,-2.4992557,0.89710224,-1.4534296,5.1963652e-06,4.1968437e-05,-3.0166819e-05,-0.0002809037,4.455131e-05,0.00057505677,0.29204276,0.0133395735,0.18004161,-0.037804674,-0.05420934,0.00064492656,0.0,0.0,4.038101e-05,2.184422e-05,2.213111e-05,1.070961e-05,0.350018,0.36297473,0.018858392,7.294815,7.3554177,0.27115798,6.813732e-11,6.756625e-11,8.4620096e-11,2.1246031e-07,2.1096511e-07,5e-08,4.112636e-06,8.857022e-06,0.00029427654,3.9598176e-06,4.1532726e-06,0.0002927259,0.0,0.0,24
62228775,62228411,0.5438134,-0.016445918,-0.013347787,-0.83893883,-0.78743833,-0.3098843,-0.04959773,-2.8393633,0.4396537,-1.4823254,7.993113e-06,4.64479e-05,-2.591234e-05,-0.0001881732,-0.00011566699,0.00060079736,0.29010287,0.013691041,0.18038458,-0.037429556,-0.05595331,0.0020057403,0.0,0.0,3.6560246e-05,2.3699367e-05,2.3904502e-05,1.5321342e-05,0.3478572,0.36429363,0.018898726,7.1541386,7.2387347,0.27422708,6.827253e-11,6.7126325e-11,8.142203e-11,2.0200862e-07,2.0035725e-07,5.000009e-08,3.969116e-06,8.570566e-06,0.00029235316,3.8923854e-06,4.031905e-06,0.0002906308,0.0,0.0,24
63224853,63224461,0.6785554,-0.021468189,-0.011105597,-0.7341514,-1.0726435,-0.35014826,0.0021424203,-3.7036479,0.017299775,-1.4468261,1.1775368e-05,5.2558742e-05,-2.3519508e-05,-6.049158e-05,-0.000305785,0.0006305702,0.2875474,0.013419646,0.18091233,-0.03792714,-0.058334693,0.0015722297,0.0,0.0,2.8843904e-05,2.5270829e-05,2.4922556e-05,2.4187946e-05,0.36000222,0.3810734,0.018681008,7.570308,7.6966496,0.27132452,6.817868e-11,6.666225e-11,7.865067e-11,1.9528422e-07,1.9347621e-07,5.000009e-08,3.8470375e-06,8.343724e-06,0.0002911521,3.8445055e-06,3.867451e-06,0.0002893193,0.0,0.0,24
64225521,64225074,0.755549,-0.027773276,0.016856356,-0.6542862,-1.4664361,-0.19169314,-0.14356828,-4.3993196,-0.15588799,-1.5999364,1.6106287e-05,5.6971443e-05,-2.0406753e-05,6.181535e-05,-0.00049780123,0.00066024263,0.285288,0.013200007,0.18535317,-0.039220423,-0.0600267,-0.0027461573,0.0,0.0,2.3561613e-05,2.5654035e-05,2.505915e-05,3.1085692e-05,0.3577606,0.38201806,0.018459203,7.4504237,7.605996,0.2684361,6.749994e-11,6.5962444e-11,7.6071226e-11,1.8898794e-07,1.8697277e-07,5e-08,3.738612e-06,8.148888e-06,0.00028969304,3.7891946e-06,3.69104e-06,0.0002873963,0.0,0.0,24
65227558,65225443,0.8411943,-0.02716613,0.031503167,-0.5391305,-2.2852929,0.14822687,0.011700406,-5.375499,0.071751826,-1.5305722,2.0373556e-05,5.967622e-05,-1.7698154e-05,0.00016506293,-0.00068138016,0.00068209943,0.28351673,0.012968037,0.19932926,-0.04078466,-0.060862493,-0.016633525,0.0,0.0,1.6502576e-05,2.5525173e-05,2.4335282e-05,3.962265e-05,0.35636035,0.381884,0.018529817,7.339946,7.5233884,0.2717877,6.623857e-11,6.499988e-11,7.362431e-11,1.8467411e-07,1.8235777e-07,5.000009e-08,3.6448714e-06,7.97498e-06,0.00028354418,3.7045056e-06,3.519861e-06,0.00027969715,0.0,0.0,24
66232630,66230682,0.93178743,-0.008807484,0.015022473,-0.36258644,-2.4729528,0.60689527,0.17390145,-6.3906894,0.6469767,-1.4436322,2.3963892e-05,6.0446455e-05,-1.4684023e-05,0.00023970446,-0.0008497565,0.0007054512,0.28188232,0.0127349105,0.20220076,-0.04223336,-0.060855027,-0.018950136,0.0,0.0,7.731009e-06,2.5079638e-05,2.2800972e-05,4.8968766e-05,0.35706717,0.38534135,0.018368917,7.242061,7.4490585,0.26906767,6.447834e-11,6.384673e-11,7.116759e-11,1.820312e-07,1.7931481e-07,5e-08,3.5378048e-06,7.809517e-06,0.00028141585,3.572454e-06,3.3389538e-06,0.00027768812,0.0,0.0,24
67229645,67226548,0.99928576,0.0058702542,0.0045391987,-0.037052404,-2.7384655,1.0173678,-0.07528771,-7.1623,1.4405258,-1.3502856,2.6307065e-05,5.970638e-05,-9.7287275e-06,0.00028870732,-0.0009975893,0.0007320257,0.2802301,0.012680325,0.20611224,-0.043114923,-0.059544586,-0.02230625,0.0,0.0,5.0134133e-07,2.3215396e-05,1.9982168e-05,5.641021e-05,0.36466512,0.3960356,0.018247377,7.156639,7.3874116,0.26651257,6.2494e-11,6.2529246e-11,6.849811e-11,1.8062785e-07,1.7747882e-07,5e-08,3.4072245e-06,7.653147e-06,0.00028014742,3.3308697e-06,3.1371321e-06,0.00027661995,0.0,0.0,24
68229288,68227036,0.94543135,0.031964008,0.0135107245,0.32396832,-3.1503603,1.4060163,0.0030027886,-8.044931,2.4093552,-1.2616744,2.7833028e-05,5.8304515e-05,-3.2201095e-07,0.00032536438,-0.0011523872,0.0007734424,0.27816978,0.012957457,0.21536279,-0.04236209,-0.05653013,-0.03147623,0.0,0.0,7.0184524e-06,1.9204646e-05,1.6979466e-05,4.9934402e-05,0.37181818,0.4069986,0.018422155,7.0717893,7.330913,0.26997504,6.0457236e-11,6.091586e-11,6.554178e-11,1.7985556e-07,1.7631072e-07,5e-08,3.2464388e-06,7.498916e-06,0.00027743258,2.9903752e-06,2.9043008e-06,0.00027408564,0.0,0.0,24
70224054,70223527,0.54417217,0.014092542,0.011592097,0.8387752,-4.7981057,0.91033155,-0.35034093,-11.641676,3.2694774,-1.4407692,2.8410288e-05,5.982286e-05,4.212644e-06,0.0005088469,-0.0014948867,0.00080015644,0.27313966,0.013283933,0.23996413,-0.0418666,-0.05076129,-0.058865692,0.0,0.0,4.089006e-05,1.2600967e-05,1.3779103e-05,1.6406464e-05,0.37321478,0.4134789,0.018496647,6.9596457,7.2791395,0.26596394,5.6833382e-11,5.72017e-11,6.079161e-11,1.7788359e-07,1.7380705e-07,5e-08,2.9701728e-06,7.227229e-06,0.00026957743,2.472605e-06,2.4783778e-06,0.00026549725,0.0,0.0,24
71229116,71228545,0.41184875,0.035788327,0.026368454,0.91016734,-5.236595,0.08731402,0.059612393,-13.658021,2.6903193,-1.4879621,2.6778303e-05,5.9489514e-05,3.6476706e-07,0.0005419607,-0.0015212165,0.0007820562,0.27180678,0.013425025,0.24628145,-0.042422358,-0.049387973,-0.06666754,0.0,0.0,4.856915e-05,1.1504775e-05,1.2893562e-05,9.917133e-06,0.3747712,0.4163287,0.01876046,7.424632,7.8123846,0.26994064,5.56776e-11,5.590922e-11,5.89331e-11,1.76122e-07,1.7202703e-07,5.0000093e-08,2.8719294e-06,7.098521e-06,0.00026478776,2.3291238e-06,2.3319321e-06,0.00026038173,0.0,0.0,24
72229692,72229068,0.32747927,0.043753345,-0.017707042,0.9436787,-4.9518356,-0.27504742,-0.62308025,-13.693989,1.6005636,-1.7210815,2.4583553e-05,5.5813554e-05,-4.403823e-06,0.00045178537,-0.001414131,0.00075700233,0.27121896,0.013497552,0.24382825,-0.043656614,-0.048962463,-0.064818315,0.0,0.0,5.251677e-05,1.1249871e-05,1.2223816e-05,6.4360265e-06,0.36234686,0.40129948,0.018660259,7.348657,7.735703,0.26829955,5.406196e-11,5.420684e-11,5.7150302e-11,1.7297667e-07,1.6918925e-07,5.000009e-08,2.7681926e-06,6.970722e-06,0.0002607043,2.233113e-06,2.2209965e-06,0.00025653667,0.0,0.0,24
73223145,73220798,0.3517068,0.059615597,-0.0019371813,0.934208,-4.702209,-0.11572235,-0.053196408,-13.357746,0.9990776,-2.1256425,2.2915452e-05,5.1173814e-05,-1.0078994e-05,0.00034173246,-0.0012848548,0.00073013373,0.27029818,0.013638464,0.23512588,-0.044674166,-0.048286356,-0.05654766,0.0,0.0,5.1900504e-05,1.0942081e-05,1.1629234e-05,7.8680705e-06,0.34265876,0.37572592,0.01845889,7.231889,7.5988965,0.26546156,5.2564796e-11,5.2656032e-11,5.5523953e-11,1.6883274e-07,1.6561306e-07,5e-08,2.6679197e-06,6.845543e-06,0.0002541391,2.1688404e-06,2.1338178e-06,0.00025022836,0.0,0.0,24
75226749,75226383,0.3583458,0.03247624,-0.018108908,0.9328482,-4.623305,0.23899055,0.31528604,-13.313496,0.95399404,-2.298878,1.9484125e-05,4.29406e-05,-1.7234148e-05,0.00010566797,-0.0009779828,0.0006873063,0.26993543,0.013720382,0.22759658,-0.045339476,-0.048197523,-0.048830472,0.0,0.0,4.7598474e-05,1.1554806e-05,1.2061923e-05,7.9925285e-06,0.322536,0.3406425,0.018518861,7.0921025,7.337262,0.2684043,5.049647e-11,5.064288e-11,5.0909443e-11,1.586603e-07,1.5671807e-07,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
76223156,76222320,0.37772995,0.021267544,-0.01360663,0.92557156,-4.228379,0.35120627,-0.00037221162,-13.082692,1.051712,-2.1521037,1.759014e-05,3.9805545e-05,-1.9363306e-05,2.5773868e-05,-0.00079912844,0.00066817744,0.26993543,0.013720382,0.22759658,-0.045339476,-0.048197523,-0.048830472,0.0,0.0,4.4627992e-05,1.2145834e-05,1.2591472e-05,8.606206e-06,0.31912124,0.33323735,0.018366976,7.009803,7.2049694,0.26635617,4.9930247e-11,5.0065806e-11,4.878048e-11,1.5307725e-07,1.5160936e-07,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
