timestamp,rollspeed_integ,pitchspeed_integ,yawspeed_integ,additional_integ1
68628076,-0.0003872824,0.0035115406,0.0021649955,0.0
68827713,0.0004548535,0.0029158494,0.0014822913,0.0
69027392,-0.000567579,0.0033664512,0.0013074538,0.0
69227084,-0.0015270864,0.0036730117,0.0017211076,0.0
69430520,-0.0013070478,0.00375055,0.0023127384,0.0
69628949,-0.002530436,0.003829028,0.002300471,0.0
69831123,-0.0025658242,0.0041793697,-0.0016106822,0.0
70028314,-0.00017299951,0.004222853,-0.0048330566,0.0
70227996,0.0003735245,0.0042139143,-0.00701791,0.0
70431436,0.00021160241,0.0040213005,-0.00830767,0.0
70627367,-0.0027952285,0.0030533122,-0.008166626,0.0
70830793,-0.001971784,0.004230843,-0.007145931,0.0
71027980,-0.00017686846,0.004717969,-0.00599441,0.0
71228917,2.2970082e-05,0.0042975876,-0.0050479146,0.0
71428631,-0.002464748,0.0050081294,-0.0048093903,0.0
71628276,-0.001974248,0.005362154,-0.008574737,0.0
71827967,-0.00026925732,0.0041385265,-0.012739784,0.0
72027657,-0.00035076018,0.005667881,-0.015587275,0.0
72229839,-5.99121e-05,0.0060715685,-0.017579574,0.0
72430761,-0.00035357405,0.0063960874,-0.018818904,0.0
72630474,-0.00046992608,0.004487627,-0.019234188,0.0
72828893,0.00070551987,0.0047972724,-0.019127537,0.0
73029818,1.08429995e-05,0.005623,-0.01856421,0.0
73226998,0.0010635249,0.0062447772,-0.017211774,0.0
73430433,0.00035490684,0.005016559,-0.015372417,0.0
73630120,-0.0014755494,0.007168583,-0.014023318,0.0
73829803,-0.00034516625,0.008202526,-0.013972152,0.0
74029553,-0.0010804571,0.007103893,-0.015156328,0.0
74229167,-0.0038588403,0.006377492,-0.01680671,0.0
74428870,-0.003894818,0.006271764,-0.018518494,0.0
74627293,-0.0022780579,0.00555672,-0.019574167,0.0
74830726,4.2335996e-05,0.0034470712,-0.019595804,0.0
75030418,0.0008227892,0.0010798054,-0.018796846,0.0
75230094,0.0010341716,0.00092844345,-0.017418733,0.0
75428523,-0.001513491,0.0017991709,-0.015623472,0.0
75628218,-0.002112709,0.0021687162,-0.013639423,0.0
75827892,-0.0014375558,0.0021198948,-0.0115403095,0.0
76027578,-0.001576172,0.00264899,-0.009561073,0.0
76227266,-0.0017319452,0.0019417398,-0.007891434,0.0
76426949,-5.6265013e-05,1.7883442e-05,-0.0065772296,0.0
76629134,0.0004861478,-0.0003152539,-0.005701819,0.0
76828823,-0.0012195027,0.0010419611,-0.0054134247,0.0
77028509,-0.0014883897,0.0017008248,-0.005513825,0.0
77228195,-0.0008627227,0.0018479204,-0.0059941206,0.0
77427884,-0.0007751752,0.0021493065,-0.006845513,0.0
77627568,-0.00058131944,0.0023806423,-0.007827678,0.0
77831007,-0.0006143308,0.002280872,-0.008679394,0.0
78030690,-0.0015253618,0.0006012239,-0.009201648,0.0
78230375,-0.004402841,0.00087166915,-0.009380016,0.0
78428796,-0.0015431944,0.0022568405,-0.00975699,0.0
78628491,-0.00039121584,0.0026422136,-0.010426778,0.0
78828174,-0.0012126042,0.002233512,-0.011378508,0.0
79030363,-4.1593266e-05,0.0019942347,-0.012292915,0.0
79429727,0.00027493192,0.003026677,-0.013301579,0.0
79629414,-0.0010441489,0.0026208048,-0.013490621,0.0
79829104,-0.0012724538,0.0028826515,-0.013649476,0.0
80027547,-0.0006742715,0.00332786,-0.013834112,0.0
80227224,0.00068376696,0.0023073326,-0.014101135,0.0
80430655,0.0011303336,0.0019470329,-0.014444273,0.0
80630339,0.000953909,0.0023437785,-0.014927772,0.0
80830031,0.00028819716,0.0028724286,-0.015370051,0.0
81028487,0.00040170754,0.0025822483,-0.015708957,0.0
81228153,0.0009215606,0.0023141543,-0.015961723,0.0
81427871,0.00080651796,0.0025049765,-0.016172564,0.0
81627527,0.0007223186,0.0028345734,-0.016453324,0.0
81830955,0.00037856778,0.003507525,-0.016740771,0.0
82030655,0.000829136,0.002991291,-0.0169296,0.0
82230338,0.0013282634,0.0017771857,-0.018211164,0.0
82428771,0.0005287112,0.0018433982,-0.019329181,0.0
82628461,-0.0012860163,0.0019661225,-0.019890197,0.0
82828140,-0.0033834446,-0.00039634696,-0.020014366,0.0
83027829,-0.0016332008,6.042238e-05,-0.019990876,0.0
83227526,-0.00054113567,0.001722211,-0.020746939,0.0
83429702,-0.0007434773,0.0021813374,-0.021562368,0.0
83629381,-0.0001108737,0.0023115287,-0.022495016,0.0
83829068,-0.00056398,0.0019722201,-0.021273164,0.0
84028766,0.00045832447,0.0014184339,-0.01942337,0.0
84228443,-0.00079718424,0.001896166,-0.017554171,0.0
84428132,-0.00082010304,0.0017519718,-0.015629752,0.0
84627826,-0.0003941265,0.001958113,-0.014244546,0.0
84830009,-0.0013178542,0.0019749866,-0.012761138,0.0
85029705,-0.00079928903,0.0019043415,-0.011626517,0.0
85229383,0.00058103236,0.0016735888,-0.011372432,0.0
85429075,-0.00039779625,0.00023548756,-0.011513048,0.0
85628769,-0.0013946363,-0.00032859598,-0.011250348,0.0
85827192,-0.0023510086,0.0010309751,-0.010789624,0.0
86026880,-0.0005526828,0.0012766105,-0.00983954,0.0
86227823,0.0008697817,0.0018806552,-0.009355751,0.0
86429999,-0.00013759448,0.0020318413,-0.009351231,0.0
86629707,-0.000717449,0.0016064349,-0.009430324,0.0
86828138,-0.000772152,0.0011786444,-0.009495781,0.0
88229709,-0.0008593133,0.0021478627,-0.013691225,0.0
88428129,-0.0015643602,0.0023448025,-0.01358844,0.0
88627814,-0.0017461092,0.0024404253,-0.012866393,0.0
88828757,-0.0020440307,0.0029896656,-0.01180137,0.0
89029696,-0.0017983753,0.0028723911,-0.010626958,0.0
89229382,-0.0005070923,0.0015960421,-0.01001592,0.0
89429084,0.0003624626,0.0008834623,-0.009724149,0.0
89628748,0.00019766596,0.0011919185,-0.010157956,0.0
89828446,-0.00043175384,0.0014278105,-0.011390567,0.0
90028141,-0.0008063243,0.00184693,-0.012298387,0.0
90230315,-5.1387575e-05,0.0031642588,-0.013109399,0.0
90431253,-0.00016462288,0.004288506,-0.013965686,0.0
90630948,-0.00058478944,0.0028282912,-0.014289577,0.0
90830655,-0.0023700679,0.00085548946,-0.014298547,0.0
91029072,-0.004224111,0.0018879402,-0.014231939,0.0
91227503,-0.0036036717,0.0046895635,-0.014254044,0.0
91427196,-0.0011459782,0.004314323,-0.014274139,0.0
91630652,0.000599069,0.0029484918,-0.014467575,0.0
91830328,-0.0008969108,0.0025470655,-0.014938207,0.0
92030038,-0.0015377296,0.0025616293,-0.015794476,0.0
92229707,-0.0009110013,0.002751753,-0.01653281,0.0
92430699,5.921729e-06,0.0036277368,-0.017287541,0.0
92627838,0.00013720259,0.0041147275,-0.018119764,0.0
92827522,0.0004959158,0.004040641,-0.018931422,0.0
93033457,8.580321e-05,0.003900063,-0.019632855,0.0
93228148,0.00045756716,0.0037340196,-0.020197017,0.0
93429079,0.0006384002,0.0036097544,-0.020581892,0.0
93632540,9.023645e-05,0.0036894176,-0.020820335,0.0
93828459,0.00015763254,0.0043460266,-0.021194527,0.0
94028145,-0.00022858685,0.0043566357,-0.021030318,0.0
94231586,-0.00020772245,0.004142428,-0.020896038,0.0
94430031,0.0010362208,0.0038732947,-0.020754168,0.0
94633471,-0.00057156745,0.005135951,-0.021239558,0.0
94829409,0.0002204381,0.004282388,-0.022163756,0.0
95029094,0.0017220845,0.0021276476,-0.02287632,0.0
95230036,0.0006691117,0.002178542,-0.023342362,0.0
95428476,-0.0013015275,0.0048288438,-0.022895219,0.0
95628167,-0.0018420103,0.0055129635,-0.018729353,0.0
95831597,-0.0022538982,0.0053881644,-0.012365422,0.0
96030036,-0.0014412431,0.0052492023,-0.0071876035,0.0
96228532,-0.0023822978,0.0046105133,-0.004456617,0.0
96429419,-0.0028079937,0.004410056,-0.0036172399,0.0
96629106,-0.0028695145,0.0035804994,-0.0043202587,0.0
96827610,-0.0032327373,0.0028051022,-0.006105528,0.0
97027235,-0.002317637,0.003035728,-0.011067934,0.0
97231921,-0.00083829387,0.0047387485,-0.015261771,0.0
97430377,0.004724486,0.004442666,-0.017661083,0.0
97631309,-0.00031349435,0.0044841534,-0.018523047,0.0
97831016,-0.0049018557,0.0032169218,-0.018478058,0.0
98028182,-0.0013367762,0.0017912885,-0.016986044,0.0
98227879,0.0012411701,0.0023718567,-0.014389446,0.0
98428817,0.0024320867,0.0044113477,-0.011125503,0.0
98627256,-0.0005287091,0.0060336045,-0.008624941,0.0
98828195,-0.0012552645,0.0043873233,-0.0070058783,0.0
99029127,-0.0007898782,0.0032972847,-0.0065495283,0.0
99228816,-0.0006214748,0.0033434664,-0.006864066,0.0
99428518,-0.00065791496,0.0038147715,-0.0072132563,0.0
99628259,0.0001711341,0.004103096,-0.0076425737,0.0
99827892,0.0018765782,0.0032714175,-0.008154705,0.0
100027585,-9.045601e-05,0.0036625105,-0.008658898,0.0
100229766,-0.0015238721,0.0044988417,-0.009125931,0.0
100430720,-0.00018921438,0.004891286,-0.009567267,0.0
100629156,0.0028430324,0.0037927483,-0.010045381,0.0
100828836,0.0008632499,0.0019650026,-0.010321934,0.0
101029793,-0.0024384877,0.0010931559,-0.010501206,0.0
101226973,-0.000935697,0.0022657812,-0.010816235,0.0
101430419,-0.000911922,0.00418959,-0.011114114,0.0
101630103,-0.0027117298,0.005432785,-0.011238137,0.0
101829786,-0.0012848128,0.004570796,-0.01150759,0.0
102029481,0.0005388239,0.004230575,-0.011750751,0.0
102229170,0.0014950081,0.0031092123,-0.0120303435,0.0
102427623,-0.00026007768,0.0028121495,-0.012355614,0.0
102628564,-0.00071987667,0.0034237192,-0.012698036,0.0
102830744,-0.0003142058,0.0037531112,-0.013121022,0.0
103030440,0.0009254723,0.0027880014,-0.013521278,0.0
103230122,0.0010442248,0.0018603331,-0.013821651,0.0
103428569,0.0016828787,0.001400626,-0.014061689,0.0
103628270,0.0013780548,0.0023614077,-0.014195624,0.0
103827949,0.0012591628,0.002569385,-0.014114239,0.0
104027641,0.0017154709,0.0016759615,-0.013990433,0.0
104231079,0.0025893026,0.0012702403,-0.013915946,0.0
104429520,0.0030964785,0.0008659057,-0.013911935,0.0
104629219,0.0020488228,0.0019311622,-0.014146565,0.0
104828911,-6.980873e-05,0.0042110668,-0.014564135,0.0
105028602,0.0004276703,0.004396565,-0.014987073,0.0
105228289,0.0015458453,0.0026021092,-0.0152683575,0.0
105427987,0.0013374592,0.0023225443,-0.01525398,0.0
105630165,0.0014427954,0.0030266042,-0.014891502,0.0
105829859,-3.5282967e-05,0.0028323736,-0.014243268,0.0
106029548,-0.00059311395,0.0021654847,-0.013488047,0.0
106229240,-4.5850742e-05,0.0008753827,-0.012779948,0.0
106428936,0.00010083996,-0.0004473894,-0.012214834,0.0
106628628,0.00091273995,0.001808947,-0.012450866,0.0
106827102,0.0011525602,0.003521676,-0.013160632,0.0
107030517,0.0011696478,0.0043786615,-0.013891363,0.0
107230197,0.00028817938,0.00430772,-0.0143164005,0.0
107429890,-8.2657694e-05,0.0035343354,-0.014501453,0.0
107629586,0.0002171744,0.0025114121,-0.014686173,0.0
107828023,0.00026679138,0.0033227461,-0.014981468,0.0
108027717,-0.00032527468,0.0043757255,-0.015229007,0.0
108227408,-0.001343201,0.0046221935,-0.015434812,0.0
108427098,-0.004146559,0.0059066857,-0.015627543,0.0
108626794,-0.0028049902,0.0046884427,-0.016365983,0.0
108830238,-0.0020586846,0.0038391596,-0.017382123,0.0
109028681,-0.0013191837,0.0035391017,-0.018459592,0.0
109228370,-0.0021776762,0.003675486,-0.019554915,0.0
109428057,-0.0020203579,0.0018803136,-0.020650126,0.0
109627754,-0.0011304113,0.0006804476,-0.021589108,0.0
109829936,-0.000108767585,0.0009394606,-0.022209454,0.0
110029633,-7.5967706e-05,-0.0009551173,-0.022737674,0.0
110229323,0.0010557818,0.00030369405,-0.022195185,0.0
110429019,-0.0017886095,-0.0013106422,-0.020675974,0.0
110628717,-0.0022449829,-0.0013648575,-0.01918195,0.0
110828401,0.0009903575,-0.0016296881,-0.018278174,0.0
111028092,-0.00033064152,-0.002958778,-0.01668766,0.0
111227796,-0.0009910357,-0.00446255,-0.016104927,0.0
111429971,-0.0009910357,-0.0042144926,-0.016104927,0.0
111629683,-0.0011610052,-0.004778096,-0.016104927,0.0
111829361,-0.0010922524,-0.0036286504,-0.016104927,0.0
112029066,-0.0011356856,-0.0036286504,-0.016104927,0.0
112227504,-0.0011356856,-0.0036286504,-0.016104927,0.0
112427201,-0.0011356856,-0.0036286504,-0.016104927,0.0
112630638,-0.0011356856,-0.0036286504,-0.016104927,0.0
112830325,0.0,0.0,0.0,0.0
113031276,2.3515368e-06,5.6689955e-06,3.1233943e-05,0.0
113230981,0.0,0.0,0.0,0.0
113428170,0.0,0.0,0.0,0.0
113627849,0.0,0.0,0.0,0.0
