timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
23230214,23229989,-0.0040037096,-0.0062797936,-0.0014344786,0.070841126,0.0,0.0,0.0,-1.0
23278892,23278661,0.007706015,-0.0039474326,-0.001980532,0.07156542,0.0,0.0,0.0,-1.0
23327560,23327329,0.0071866456,-0.009872094,-0.0065879705,0.08098131,0.0,0.0,0.0,-1.0
23377483,23377247,0.00061203144,-0.003697199,-0.006992453,0.086775705,0.0,0.0,0.0,-1.0
23429895,23429660,0.0061014225,-0.015328579,-0.007992502,0.086775705,0.0,0.0,0.0,-1.0
23478559,23478329,0.007853941,0.007800816,-0.0054087085,0.086051404,0.0,0.0,0.0,-1.0
23527225,23526999,0.0068436256,0.015936203,-0.0032400773,0.086051404,0.0,0.0,0.0,-1.0
23579640,23579413,0.0024361156,-0.012899131,-0.0033619488,0.086775705,0.0,0.0,0.0,-1.0
23629567,23629331,-0.008337071,0.019700084,-0.008096615,0.086051404,0.0,0.0,0.0,-1.0
23678237,23678001,-0.008616742,0.030651204,-0.01232912,0.086775705,0.0,0.0,0.0,-1.0
23728157,23727921,-0.001522874,0.013648339,-0.016729355,0.086775705,0.0,0.0,0.0,-1.0
23779312,23779083,0.004465872,-0.015549247,-0.023305804,0.086775705,0.0,0.0,0.0,-1.0
23827983,23827753,0.009494812,-0.018756524,-0.026014982,0.086051404,0.0,0.0,0.0,-1.0
23877897,23877670,0.007321473,-0.009830291,-0.026100026,0.08098131,0.0,0.0,0.0,-1.0
23930310,23930083,-0.0035792633,0.011163531,-0.026993029,0.08170561,0.0,0.0,0.0,-1.0
23978979,23978753,-0.008130933,-0.010216185,-0.027436469,0.07735981,0.0,0.0,0.0,-1.0
24027693,24027458,-0.00341084,-0.017702485,-0.026525535,0.070116825,0.0,0.0,0.0,-1.0
24077586,24077340,0.00038323,-0.001242702,-0.026381677,0.070116825,0.0,0.0,0.0,-1.0
24129989,24129755,0.0021860718,0.00789287,-0.026815975,0.07301402,0.0,0.0,0.0,-1.0
24178657,24178424,-0.0008156327,-0.0049003945,-0.02500231,0.07808411,0.0,0.0,0.0,-1.0
24227327,24227094,-0.0032596795,-0.008190143,-0.023397898,0.08025701,0.0,0.0,0.0,-1.0
24279732,24279507,0.0014275858,0.0059082047,-0.020481689,0.08025701,0.0,0.0,0.0,-1.0
24328406,24328176,-0.0012110558,0.0047386074,-0.01821348,0.08025701,0.0,0.0,0.0,-1.0
24378321,24378094,-0.0012271653,-0.008066016,-0.013136019,0.0875,0.0,0.0,0.0,-1.0
24430738,24430508,0.0024739,0.0041219667,-0.00976816,0.09836449,0.0,0.0,0.0,-1.0
24479403,24479178,0.0021986202,0.00038076792,-0.0074849282,0.09764019,0.0,0.0,0.0,-1.0
24528074,24527846,-0.00642799,-0.022979794,-0.0065845787,0.09908878,0.0,0.0,0.0,-1.0
24577990,24577765,-0.0059935176,-0.0021345906,-0.00406946,0.10488318,0.0,0.0,0.0,-1.0
24630414,24630178,-0.003174225,0.010693838,-0.0039268862,0.10560747,0.0,0.0,0.0,-1.0
24679086,24678851,0.00087679387,-0.008382193,-0.005282753,0.10705608,0.0,0.0,0.0,-1.0
24727746,24727517,0.0005049259,-0.0050032795,-0.003633081,0.10705608,0.0,0.0,0.0,-1.0
24776428,24776199,-0.0009618125,0.005831092,-0.0018998189,0.10705608,0.0,0.0,0.0,-1.0
24830080,24829848,-0.002130172,-0.0020292746,-0.00033618452,0.10705608,0.0,0.0,0.0,-1.0
24878748,24878520,-0.0005681358,-0.0077347676,0.0011625675,0.10705608,0.0,0.0,0.0,-1.0
24927422,24927189,0.0005453569,-0.001476161,0.012130916,0.10126168,0.0,0.0,0.0,-1.0
24979828,24979602,-0.0017224787,0.0038441438,0.024086112,0.09908878,0.0,0.0,0.0,-1.0
25028502,25028271,-0.0017419644,-0.003222773,0.041199286,0.09401869,0.0,0.0,0.0,-1.0
25078416,25078189,-0.0008850779,-0.0067913947,0.04873996,0.0932944,0.0,0.0,0.0,-1.0
25130833,25130603,-0.0027514955,0.004796788,0.048462026,0.0932944,0.0,0.0,0.0,-1.0
25179497,25179272,-0.0022619904,0.006642038,0.045389812,0.0932944,0.0,0.0,0.0,-1.0
25228168,25227942,-0.0020183283,-0.0005763978,0.04326944,0.0932944,0.0,0.0,0.0,-1.0
25278101,25277865,-0.0025774857,-0.00041619613,0.04018423,0.0846028,0.0,0.0,0.0,-1.0
25330513,25330273,-0.0020424468,0.0014534569,0.039383106,0.08242991,0.0,0.0,0.0,-1.0
25379172,25378943,-0.0024878397,0.00073578925,0.0381357,0.08098131,0.0,0.0,0.0,-1.0
25427853,25427621,-0.0013886733,0.00028402265,0.037263267,0.08098131,0.0,0.0,0.0,-1.0
25480265,25480027,-0.0011044068,0.0026476479,0.03305948,0.08242991,0.0,0.0,0.0,-1.0
25528921,25528696,-0.0006766685,0.0011346437,0.029632805,0.08315421,0.0,0.0,0.0,-1.0
25580095,25579862,-0.00395431,-0.0005789797,0.0306451,0.08315421,0.0,0.0,0.0,-1.0
25627512,25627284,-0.004766656,0.0011059268,0.02985756,0.08315421,0.0,0.0,0.0,-1.0
25679933,25679699,-0.0024150063,0.002280209,0.028718797,0.0838785,0.0,0.0,0.0,-1.0
25729860,25729618,-0.0019530613,-0.00031785519,0.025563179,0.0846028,0.0,0.0,0.0,-1.0
25778521,25778285,-0.003836993,-0.0031386793,0.021116652,0.086051404,0.0,0.0,0.0,-1.0
25827178,25826954,-0.0045520766,0.00022951303,0.01645137,0.0896729,0.0,0.0,0.0,-1.0
25879601,25879369,-0.0016933705,0.0050174836,0.012025946,0.091121495,0.0,0.0,0.0,-1.0
25928268,25928039,0.00025138442,0.0027588615,0.008177126,0.091121495,0.0,0.0,0.0,-1.0
25976944,25976711,0.00029466028,-0.0050117834,0.0069293375,0.091121495,0.0,0.0,0.0,-1.0
26030630,26030391,-0.0052367807,-0.0029867876,0.005773723,0.091121495,0.0,0.0,0.0,-1.0
26079268,26079039,-0.0034972273,0.0061138733,0.0045153103,0.091121495,0.0,0.0,0.0,-1.0
26127941,26127710,0.0011337159,0.0015755398,0.004877155,0.091121495,0.0,0.0,0.0,-1.0
26180352,26180123,-6.0249745e-06,-0.0012858198,0.00030368703,0.091121495,0.0,0.0,0.0,-1.0
26229067,26228838,-0.002828483,0.00081399945,-0.0059324782,0.09257009,0.0,0.0,0.0,-1.0
26278942,26278711,-0.0045119943,0.00049454375,-0.01183765,0.09691589,0.0,0.0,0.0,-1.0
26327612,26327386,-0.0041593364,-0.0010465535,-0.012783156,0.09691589,0.0,0.0,0.0,-1.0
26380030,26379794,-0.0035548436,0.0005525582,-0.017239038,0.09691589,0.0,0.0,0.0,-1.0
26428696,26428464,-0.0015934713,0.0033740078,-0.022305679,0.09691589,0.0,0.0,0.0,-1.0
26477361,26477134,-0.0013589443,0.007888238,-0.024320856,0.09691589,0.0,0.0,0.0,-1.0
26527288,26527051,-0.0020854452,0.0017232522,-0.02809715,0.09691589,0.0,0.0,0.0,-1.0
26579699,26579466,-0.002351174,0.0026431575,-0.028931305,0.09836449,0.0,0.0,0.0,-1.0
26628374,26628141,-0.0026315816,0.0032135309,-0.02936279,0.10198598,0.0,0.0,0.0,-1.0
26677028,26676805,-0.0013822287,0.004236765,-0.02924956,0.10198598,0.0,0.0,0.0,-1.0
26726954,26726727,-0.00063112297,0.0025816585,-0.029115984,0.10198598,0.0,0.0,0.0,-1.0
26779429,26779197,0.0003882405,0.0037170153,-0.030664887,0.095467284,0.0,0.0,0.0,-1.0
26828034,26827806,0.0030099412,0.005501592,-0.02997284,0.0875,0.0,0.0,0.0,-1.0
26880455,26880219,-0.0025438273,0.0006023963,-0.026734458,0.0875,0.0,0.0,0.0,-1.0
26929120,26928889,-0.0071950015,-0.0032569943,-0.024210317,0.09257009,0.0,0.0,0.0,-1.0
26979039,26978807,-0.0039312798,0.0015371939,-0.02234291,0.09257009,0.0,0.0,0.0,-1.0
27027735,27027480,-0.00092962745,0.0015318379,-0.023689646,0.0903972,0.0,0.0,0.0,-1.0
27080121,27079892,-2.5936375e-05,0.0011971176,-0.021447377,0.0903972,0.0,0.0,0.0,-1.0
27128784,27128560,-0.00082792185,0.004862549,-0.018577373,0.0903972,0.0,0.0,0.0,-1.0
27177476,27177237,-0.0009310585,0.0062787742,-0.015978213,0.0903972,0.0,0.0,0.0,-1.0
27229880,27229650,-0.0020032164,0.003308308,-0.013628011,0.0903972,0.0,0.0,0.0,-1.0
27279794,27279563,-0.002175951,0.0019420017,-0.011971881,0.0903972,0.0,0.0,0.0,-1.0
27328470,27328232,-0.00026308416,0.004098816,-0.011608746,0.0903972,0.0,0.0,0.0,-1.0
27377134,27376903,0.0005544748,0.0039528776,-0.011265538,0.0903972,0.0,0.0,0.0,-1.0
27429542,27429316,-0.0017161513,0.0032712035,-0.0077020503,0.0903972,0.0,0.0,0.0,-1.0
27479465,27479234,-0.0015932566,0.004444188,-0.004742957,0.09257009,0.0,0.0,0.0,-1.0
27528131,27527904,-0.0010675334,0.0033724906,-0.0031799788,0.09257009,0.0,0.0,0.0,-1.0
27580545,27580317,-0.0021899736,0.0022280538,-0.0017070433,0.0932944,0.0,0.0,0.0,-1.0
27629211,27628987,-0.0016839341,0.0042590336,-0.0002097862,0.0932944,0.0,0.0,0.0,-1.0
27677894,27677659,-0.0025303129,0.0042962064,0.0008821969,0.0932944,0.0,0.0,0.0,-1.0
27727805,27727575,-0.0004578275,0.003178669,0.0016694369,0.0932944,0.0,0.0,0.0,-1.0
27780220,27779989,-0.0013290185,0.0019479607,0.0023403023,0.0932944,0.0,0.0,0.0,-1.0
27828895,27828661,-0.0022093104,0.0037209915,0.0020274837,0.0932944,0.0,0.0,0.0,-1.0
27877555,27877329,1.5360138e-05,0.0036130291,0.0022477792,0.0932944,0.0,0.0,0.0,-1.0
27927471,27927247,-0.0011179156,0.001995625,0.0028020504,0.09474299,0.0,0.0,0.0,-1.0
27979892,27979660,-0.0021062354,0.0034835064,0.0027825679,0.09474299,0.0,0.0,0.0,-1.0
28028555,28028330,-0.0021427071,0.004609788,0.00019443735,0.09474299,0.0,0.0,0.0,-1.0
28077228,28077001,-0.0011116994,0.003082184,-0.0021661932,0.08894859,0.0,0.0,0.0,-1.0
28129639,28129415,-0.00073539396,0.0035235994,-0.0031483397,0.086775705,0.0,0.0,0.0,-1.0
28180848,28180615,-0.00076613564,0.005506162,-0.0016231673,0.086775705,0.0,0.0,0.0,-1.0
28228227,28228002,-0.00052704295,0.004432586,-0.0013204005,0.086775705,0.0,0.0,0.0,-1.0
28280657,28280420,-0.0003613339,0.00036793164,-0.00078608695,0.0875,0.0,0.0,0.0,-1.0
28330564,28330334,-0.0015797293,0.0014354393,-0.00066493376,0.0896729,0.0,0.0,0.0,-1.0
28377978,28377756,-0.0028330542,0.0043622744,-5.5095147e-06,0.091845796,0.0,0.0,0.0,-1.0
28427910,28427684,-0.0034265262,0.0047861952,0.00270607,0.095467284,0.0,0.0,0.0,-1.0
28480333,28480094,-0.000469336,0.005428622,0.0024382733,0.09836449,0.0,0.0,0.0,-1.0
28528986,28528757,0.0011272457,0.0043164156,0.0021762834,0.09981308,0.0,0.0,0.0,-1.0
28577665,28577429,0.00011219023,0.0045884787,0.0018869726,0.09981308,0.0,0.0,0.0,-1.0
28627584,28627346,-0.0013818297,0.0043036733,0.0018944542,0.09981308,0.0,0.0,0.0,-1.0
28679991,28679760,1.6042002e-05,0.003656221,0.0015448837,0.10415888,0.0,0.0,0.0,-1.0
28728658,28728430,0.0005318076,0.002821281,0.0019185925,0.107780375,0.0,0.0,0.0,-1.0
28777327,28777099,-0.0016463783,0.005416426,0.0026103253,0.107780375,0.0,0.0,0.0,-1.0
28829750,28829514,-0.001837782,0.006970628,0.0023867094,0.107780375,0.0,0.0,0.0,-1.0
28878410,28878183,-0.0006963668,0.0016863932,0.0025889804,0.107780375,0.0,0.0,0.0,-1.0
28929586,28929350,0.0013589474,-0.0003001889,0.0027756938,0.107780375,0.0,0.0,0.0,-1.0
28980748,28980515,-0.0017632643,0.0052168756,0.0031062365,0.10271028,0.0,0.0,0.0,-1.0
29029419,29029189,-0.0021013622,0.0066130287,0.0049191164,0.10271028,0.0,0.0,0.0,-1.0
29078081,29077855,-0.0010597795,0.002777166,0.005488461,0.10271028,0.0,0.0,0.0,-1.0
29127999,29127773,-0.00057916366,0.0023744581,0.005440959,0.10271028,0.0,0.0,0.0,-1.0
29180422,29180187,-0.0020873148,0.0061169188,0.005616512,0.10271028,0.0,0.0,0.0,-1.0
29229091,29228858,-0.0030862475,0.006202511,0.0050164782,0.10271028,0.0,0.0,0.0,-1.0
29277755,29277527,-0.0021586868,0.0035766666,0.005749311,0.10271028,0.0,0.0,0.0,-1.0
29330175,29329941,-0.0022018452,0.0039582523,0.0051298835,0.10271028,0.0,0.0,0.0,-1.0
29380090,29379860,-0.0022855955,0.005104728,0.0043604732,0.0932944,0.0,0.0,0.0,-1.0
29428769,29428532,-0.0014492142,0.00437897,0.0052340473,0.091121495,0.0,0.0,0.0,-1.0
29478694,29478451,-0.0015692334,0.004812894,0.00488964,0.091121495,0.0,0.0,0.0,-1.0
29529837,29529613,-0.0008325039,0.005923433,0.0037381302,0.091121495,0.0,0.0,0.0,-1.0
29578516,29578284,-0.00085547654,0.0031180754,0.002858076,0.091121495,0.0,0.0,0.0,-1.0
29628431,29628201,9.462138e-05,0.0044671604,0.0018345201,0.091121495,0.0,0.0,0.0,-1.0
29678349,29678120,0.00092121854,0.0052294536,-0.0005473608,0.091121495,0.0,0.0,0.0,-1.0
29728278,29728039,0.0011878916,0.0045216097,-0.001672111,0.091121495,0.0,0.0,0.0,-1.0
29778193,29777957,0.0019702613,0.0013236547,-0.0026936885,0.091121495,0.0,0.0,0.0,-1.0
29826851,29826625,0.0003493106,-8.532259e-05,-0.0021873517,0.091845796,0.0,0.0,0.0,-1.0
29880527,29880288,-0.0010061278,0.0043622633,-0.0028302441,0.09257009,0.0,0.0,0.0,-1.0
29929188,29928958,-0.0006881212,0.004839708,-0.003229658,0.09257009,0.0,0.0,0.0,-1.0
29980351,29980124,-0.000953023,0.0004298376,-0.0049392055,0.09836449,0.0,0.0,0.0,-1.0
30030274,30030042,0.00015935369,0.0029164136,-0.007057213,0.09836449,0.0,0.0,0.0,-1.0
30080191,30079961,0.00016012715,0.0052458546,-0.010942045,0.09836449,0.0,0.0,0.0,-1.0
30130116,30129881,-7.067209e-05,0.0059668296,-0.01226823,0.09836449,0.0,0.0,0.0,-1.0
30177540,30177301,-0.00051772885,0.0042935247,-0.012288476,0.09836449,0.0,0.0,0.0,-1.0
30231195,30230965,-6.0749884e-05,0.004333295,-0.0121905245,0.09836449,0.0,0.0,0.0,-1.0
30278621,30278385,0.00088045606,0.0047946963,-0.014894166,0.09474299,0.0,0.0,0.0,-1.0
30328540,30328303,0.0018471798,0.0054724757,-0.01605808,0.0932944,0.0,0.0,0.0,-1.0
30378452,30378222,0.0018299806,0.0034571027,-0.015906202,0.09257009,0.0,0.0,0.0,-1.0
30428374,30428141,0.0007630656,0.0035395615,-0.015621791,0.09257009,0.0,0.0,0.0,-1.0
30478289,30478056,0.00034073467,0.0045820847,-0.01592972,0.09257009,0.0,0.0,0.0,-1.0
30530707,30530471,0.00039503322,0.0027968243,-0.015702847,0.09257009,0.0,0.0,0.0,-1.0
30578123,30577893,-0.0005450042,0.0026137575,-0.016856741,0.09257009,0.0,0.0,0.0,-1.0
30629299,30629059,-0.0014761467,0.005122206,-0.017129807,0.08894859,0.0,0.0,0.0,-1.0
30677960,30677731,-0.0013001376,0.003242716,-0.019935539,0.0875,0.0,0.0,0.0,-1.0
30727884,30727653,-0.0016119571,0.0022310172,-0.019090606,0.0875,0.0,0.0,0.0,-1.0
30777790,30777565,-0.0014109119,0.0024971387,-0.017873935,0.0875,0.0,0.0,0.0,-1.0
30827718,30827485,0.0005276932,0.0028492848,-0.016562747,0.0875,0.0,0.0,0.0,-1.0
30877628,30877403,0.0011732158,0.0039626407,-0.016759694,0.0875,0.0,0.0,0.0,-1.0
30930043,30929816,0.0006696505,0.0033931318,-0.0149963815,0.0875,0.0,0.0,0.0,-1.0
30977468,30977239,0.0012387583,2.0335654e-05,-0.013637736,0.0875,0.0,0.0,0.0,-1.0
31027387,31027155,0.00019331316,0.0015473069,-0.0122596035,0.0875,0.0,0.0,0.0,-1.0
31081053,31080817,7.586721e-05,0.0065344297,-0.0091294795,0.0875,0.0,0.0,0.0,-1.0
31132214,31131985,9.1015245e-05,0.0044816243,-0.0076997834,0.0875,0.0,0.0,0.0,-1.0
31178390,31178158,-6.582205e-05,0.0011489085,-0.0068234047,0.0875,0.0,0.0,0.0,-1.0
31227056,31226829,0.0007416129,0.0013887525,-0.010718259,0.0875,0.0,0.0,0.0,-1.0
31282012,31281783,0.0013273902,0.0026475019,-0.01115775,0.0875,0.0,0.0,0.0,-1.0
31329396,31329162,0.0010954967,0.0019705882,-0.010233651,0.0875,0.0,0.0,0.0,-1.0
31378055,31377831,0.0011061858,0.0018524446,-0.009014953,0.0875,0.0,0.0,0.0,-1.0
31431724,31431494,0.0003599071,0.0022159752,-0.009705127,0.0903972,0.0,0.0,0.0,-1.0
31479142,31478914,-3.055372e-05,0.0014569759,-0.008627057,0.0903972,0.0,0.0,0.0,-1.0
31531567,31531336,0.00033385537,0.0013013512,-0.007716225,0.0903972,0.0,0.0,0.0,-1.0
31581479,31581249,0.0003087867,0.0003053316,-0.0069336435,0.091121495,0.0,0.0,0.0,-1.0
31630154,31629918,0.0013664558,0.00059154804,-0.0061154016,0.091845796,0.0,0.0,0.0,-1.0
31681322,31681087,0.0010435365,-0.0013143409,-0.0054147984,0.09257009,0.0,0.0,0.0,-1.0
31727483,31727258,0.00025912424,4.6618017e-05,-0.0055131325,0.09691589,0.0,0.0,0.0,-1.0
31781154,31780921,-0.0016991625,0.0049351756,-0.005506903,0.09981308,0.0,0.0,0.0,-1.0
31827329,31827094,-0.0006841118,0.00463996,-0.007150304,0.09981308,0.0,0.0,0.0,-1.0
31878491,31878260,0.0008074442,0.0013322574,-0.007810745,0.09981308,0.0,0.0,0.0,-1.0
31927155,31926931,0.00028901716,0.0017295467,-0.0076974113,0.09981308,0.0,0.0,0.0,-1.0
31982070,31981842,-0.0012137938,0.0043782415,-0.008194519,0.10271028,0.0,0.0,0.0,-1.0
32029501,32029269,-0.0022884568,0.003300471,-0.008236144,0.10560747,0.0,0.0,0.0,-1.0
32078170,32077938,-0.0016572801,0.0012503559,-0.008348936,0.10633177,0.0,0.0,0.0,-1.0
32130579,32130349,0.00026945642,0.0054982016,-0.008716643,0.10633177,0.0,0.0,0.0,-1.0
32179246,32179018,0.0015985116,0.0044818916,-0.008947855,0.10633177,0.0,0.0,0.0,-1.0
32227919,32227689,0.0003770101,0.0028500154,-0.008793452,0.10633177,0.0,0.0,0.0,-1.0
32280339,32280104,-0.0009421036,0.004812324,-0.0089096185,0.10633177,0.0,0.0,0.0,-1.0
32330248,32330021,0.0021940505,0.003038569,-0.009433484,0.10633177,0.0,0.0,0.0,-1.0
32377677,32377442,0.0012369043,0.00062687695,-0.009155335,0.10633177,0.0,0.0,0.0,-1.0
32431337,32431106,-0.00085918466,0.0038269025,-0.010588313,0.10271028,0.0,0.0,0.0,-1.0
32477515,32477280,-0.0010737372,0.005216607,-0.012069936,0.10053739,0.0,0.0,0.0,-1.0
32529926,32529694,0.0015029908,0.004442309,-0.012096294,0.09981308,0.0,0.0,0.0,-1.0
32581093,32580862,0.0029734538,0.0024035887,-0.013279225,0.09981308,0.0,0.0,0.0,-1.0
32628527,32628285,0.00049782597,0.0022795072,-0.015391432,0.0903972,0.0,0.0,0.0,-1.0
32679679,32679449,-0.0016320145,0.0037484001,-0.015067881,0.0882243,0.0,0.0,0.0,-1.0
32729606,32729377,0.00041802425,0.003156041,-0.01468131,0.0882243,0.0,0.0,0.0,-1.0
32778273,32778038,0.0028593284,0.0020377012,-0.011645747,0.0882243,0.0,0.0,0.0,-1.0
32826938,32826707,0.00083009095,0.001817817,-0.011153614,0.0882243,0.0,0.0,0.0,-1.0
32879351,32879121,-0.0014808585,0.0018927009,-0.010325275,0.0882243,0.0,0.0,0.0,-1.0
32928025,32927793,-0.0018322448,0.0012964727,-0.010170231,0.0882243,0.0,0.0,0.0,-1.0
32977947,32977712,-0.0016180498,0.0023708418,-0.009348285,0.08894859,0.0,0.0,0.0,-1.0
33027873,33027631,1.8491597e-06,0.004253695,-0.009199109,0.08894859,0.0,0.0,0.0,-1.0
33079021,33078794,0.0026467745,0.0021361534,-0.008894138,0.08894859,0.0,0.0,0.0,-1.0
33127703,33127465,0.0007074208,0.0007880534,-0.009779855,0.08894859,0.0,0.0,0.0,-1.0
33178872,33178638,-0.0026664697,0.0011570198,-0.009470471,0.0896729,0.0,0.0,0.0,-1.0
33230035,33229797,-0.0016860691,0.0032746247,-0.010846884,0.0932944,0.0,0.0,0.0,-1.0
33278715,33278472,-0.0011667375,0.00070963736,-0.010541238,0.0932944,0.0,0.0,0.0,-1.0
33328618,33328388,0.0009325181,0.0005116057,-0.014378479,0.0932944,0.0,0.0,0.0,-1.0
33379779,33379552,0.0013977602,0.0027657382,-0.01719109,0.0932944,0.0,0.0,0.0,-1.0
33428459,33428224,0.00058036787,0.00319925,-0.017435541,0.0932944,0.0,0.0,0.0,-1.0
33478388,33478145,-0.001578087,0.0018592946,-0.016285598,0.0932944,0.0,0.0,0.0,-1.0
33530790,33530556,-0.0007628743,0.0014477872,-0.016471567,0.0932944,0.0,0.0,0.0,-1.0
33578206,33577979,-0.000106089145,0.0016470643,-0.016749112,0.0932944,0.0,0.0,0.0,-1.0
33628118,33627896,-0.0005898157,0.004272387,-0.017155621,0.0932944,0.0,0.0,0.0,-1.0
33678045,33677814,0.0005410583,0.0016785712,-0.017020576,0.0932944,0.0,0.0,0.0,-1.0
33732957,33732727,-0.0011021699,0.0010041783,-0.01721074,0.0932944,0.0,0.0,0.0,-1.0
33779122,33778899,-0.0019118141,0.0041058455,-0.018387048,0.091121495,0.0,0.0,0.0,-1.0
33827801,33827570,-0.00075572525,0.0020824345,-0.021058155,0.091121495,0.0,0.0,0.0,-1.0
33882770,33882539,0.00025423997,0.0016033918,-0.019627294,0.091121495,0.0,0.0,0.0,-1.0
33928889,33928659,0.0014634855,0.0037546002,-0.019647328,0.091121495,0.0,0.0,0.0,-1.0
33978840,33978615,0.00052463496,0.0014330816,-0.018489966,0.091121495,0.0,0.0,0.0,-1.0
34027472,34027243,-0.0010131866,0.0009476794,-0.019632483,0.091121495,0.0,0.0,0.0,-1.0
34079885,34079657,0.0014421571,0.0014927732,-0.019927692,0.091121495,0.0,0.0,0.0,-1.0
34128558,34128330,0.00012280126,0.0018022866,-0.019018797,0.0903972,0.0,0.0,0.0,-1.0
34178469,34178246,-0.0018766678,0.00059062324,-0.018664677,0.0903972,0.0,0.0,0.0,-1.0
34230893,34230661,-0.0005037578,-0.00065060996,-0.018528322,0.0903972,0.0,0.0,0.0,-1.0
34282062,34281827,0.00021362658,0.0020635703,-0.01692526,0.0903972,0.0,0.0,0.0,-1.0
34328227,34328001,0.0010194923,0.0013056927,-0.016363451,0.0903972,0.0,0.0,0.0,-1.0
34376954,34376718,-0.00035014114,-0.0016036585,-0.01598424,0.0903972,0.0,0.0,0.0,-1.0
34431812,34431582,-0.0020257377,-0.0003127049,-0.01680838,0.0903972,0.0,0.0,0.0,-1.0
34481733,34481502,-0.0022735693,0.002695339,-0.015661944,0.0882243,0.0,0.0,0.0,-1.0
34527901,34527675,-0.0015892751,0.0019901549,-0.014741136,0.0875,0.0,0.0,0.0,-1.0
34581567,34581338,-0.0014539649,-0.0015474468,-0.015479803,0.0846028,0.0,0.0,0.0,-1.0
34631486,34631256,-0.0013094008,0.00096743554,-0.014311925,0.08242991,0.0,0.0,0.0,-1.0
34678905,34678678,0.00022682274,0.0028789665,-0.0130670685,0.08242991,0.0,0.0,0.0,-1.0
34727582,34727351,0.0004949139,0.0016648282,-0.0090791695,0.08242991,0.0,0.0,0.0,-1.0
34781240,34781012,-0.0012018156,0.0010028613,-0.007475912,0.08242991,0.0,0.0,0.0,-1.0
34828664,34828433,-0.0035721823,0.00040470104,-0.005053379,0.08242991,0.0,0.0,0.0,-1.0
34881082,34880848,-0.0023117783,0.0033061986,-0.003847653,0.08242991,0.0,0.0,0.0,-1.0
34930998,34930766,-0.0014750498,0.004836465,-0.0024957738,0.08242991,0.0,0.0,0.0,-1.0
34979669,34979437,-0.0023794493,0.004946924,0.0006281061,0.08242991,0.0,0.0,0.0,-1.0
35030836,35030605,-0.0009250708,0.0035601996,0.004250686,0.08242991,0.0,0.0,0.0,-1.0
35077002,35076777,0.0019182235,0.0024500315,0.008296771,0.08315421,0.0,0.0,0.0,-1.0
35129424,35129192,0.000557219,0.0043896344,0.011002831,0.08315421,0.0,0.0,0.0,-1.0
35180658,35180421,-0.0014238581,0.0072336886,0.011812554,0.0838785,0.0,0.0,0.0,-1.0
35228067,35227836,-0.0027332287,0.0053479746,0.011920086,0.086775705,0.0,0.0,0.0,-1.0
35280433,35280196,-0.004250378,0.0049609127,0.009261677,0.091845796,0.0,0.0,0.0,-1.0
35330344,35330115,-0.0029634312,0.005988662,0.008915909,0.096191585,0.0,0.0,0.0,-1.0
35379018,35378784,0.0014954533,8.954058e-05,0.006084962,0.096191585,0.0,0.0,0.0,-1.0
35427691,35427455,0.0054490026,-0.0044519603,0.0019388258,0.09908878,0.0,0.0,0.0,-1.0
