timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
30231249,30230965,-0.19737422,-0.025954349,-9.972208
30278691,30278385,-0.1705337,-0.040339015,-9.905555
30328593,30328303,-0.19045521,-0.038706128,-9.802381
30378502,30378222,-0.2095412,-0.0022226938,-9.742709
30428426,30428141,-0.17571999,-0.042835202,-9.692036
30478340,30478056,-0.19521439,-0.012160688,-9.654169
30530762,30530471,-0.2144023,-0.02001725,-9.581114
30578171,30577893,-0.21042237,-0.007921921,-9.620847
30629346,30629059,-0.20194143,-0.015339803,-9.561892
30678039,30677731,-0.20960134,-0.06716528,-9.390291
30727950,30727653,-0.20804065,-0.0625639,-9.394037
30777840,30777565,-0.17140678,-0.087332904,-9.272267
30827793,30827485,-0.21238254,-0.07047106,-9.2730665
30877681,30877403,-0.1609157,-0.05099146,-9.274809
30930111,30929816,-0.20030296,-0.041369777,-9.301757
30978785,30978486,-0.21393666,-0.05778417,-9.384078
31027448,31027155,-0.19901995,-0.005212735,-9.372189
31081131,31080817,-0.17568426,0.0037404688,-9.267096
31132312,31131985,-0.21900883,-0.01998132,-9.373164
31178469,31178158,-0.26138058,-0.02510904,-9.29996
31227107,31226829,-0.23019691,-0.03646651,-9.282815
31282118,31281783,-0.20908488,-0.049152285,-9.234727
31329450,31329162,-0.24373479,-0.016876798,-9.456861
31378102,31377831,-0.24214955,-0.008355065,-9.358687
31431790,31431494,-0.20649447,-0.02812011,-9.379403
31479198,31478914,-0.21239585,-0.017266184,-9.468462
31531634,31531336,-0.23304854,-0.0349441,-9.409926
31582801,31582499,-0.24819858,-0.012141843,-9.48482
31630220,31629918,-0.23110202,-0.04742305,-9.6088085
31681372,31681087,-0.24231514,-0.06150532,-9.433325
31727535,31727258,-0.21755618,-0.012384712,-9.649688
31781207,31780921,-0.2067901,-0.03541204,-9.81868
31827396,31827094,-0.2336266,-0.035256706,-9.919852
31878560,31878260,-0.24548392,-0.048805434,-10.009624
31927220,31926931,-0.21892753,-0.045115564,-10.054732
31982140,31981842,-0.2445582,0.001056036,-10.072262
32029561,32029269,-0.29871222,-0.041533362,-10.195708
32078226,32077938,-0.21905987,-0.05732452,-10.271986
32130631,32130349,-0.24960968,-0.049803637,-10.449788
32179301,32179018,-0.30604306,-0.057443246,-10.412048
32227972,32227689,-0.25290203,-0.04853719,-10.536251
32280442,32280104,-0.26921675,-0.019178482,-10.54818
32330313,32330021,-0.2899163,-0.039942857,-10.570502
32377728,32377442,-0.31846976,-0.004470194,-10.5484705
32431405,32431106,-0.24724036,-0.01916996,-10.435066
32477572,32477280,-0.23807846,-0.0063659768,-10.391465
32529995,32529694,-0.27234644,-0.04144967,-10.376769
32581144,32580862,-0.29282922,-0.032954875,-10.298607
32628595,32628285,-0.30568412,0.005230109,-10.210835
32679726,32679449,-0.23657984,-0.0053869598,-9.930633
32729662,32729377,-0.28205448,-0.037589047,-9.594331
32778381,32778038,-0.27193356,-0.02212235,-9.482545
32827009,32826707,-0.2693069,-0.022297652,-9.494536
32879400,32879121,-0.26828352,-0.011094612,-9.360535
32928075,32927793,-0.25253794,-0.036300134,-9.345194
32977999,32977712,-0.24772337,-0.025932124,-9.414114
33031663,33031372,-0.29500726,-0.021021364,-9.53111
33079072,33078794,-0.2614374,-0.03111101,-9.406423
33127754,33127465,-0.28693306,0.0011491948,-9.44063
33178926,33178638,-0.2784212,0.012847474,-9.41114
33230082,33229797,-0.25759497,-0.009311599,-9.47762
33278779,33278472,-0.28719467,-0.0028324525,-9.577349
33328690,33328388,-0.28160793,-0.009324988,-9.618588
33379831,33379552,-0.29035708,0.005015594,-9.636403
33428526,33428224,-0.27480587,-0.0012957259,-9.65557
33478452,33478145,-0.30605438,0.00034916794,-9.751426
33530843,33530556,-0.28937864,-0.005437648,-9.722818
33578275,33577979,-0.3059722,0.001380727,-9.698452
33628168,33627896,-0.28503984,0.006374593,-9.78427
33678094,33677814,-0.3216225,-0.031943332,-9.782049
33733007,33732727,-0.29419628,-0.008375814,-9.7121105
33779169,33778899,-0.28207204,0.013994345,-9.686986
33827853,33827570,-0.30784047,-0.025000269,-9.641433
33882820,33882539,-0.30085182,-0.033977043,-9.5911
33928938,33928659,-0.30938512,0.002471817,-9.604925
33978887,33978615,-0.3276338,0.013889031,-9.649244
34027523,34027243,-0.29752624,-0.024768747,-9.535662
34079940,34079657,-0.30191508,-0.013230806,-9.58779
34128606,34128330,-0.30380774,0.027998757,-9.573878
34178542,34178246,-0.30190206,0.004290435,-9.674957
34230960,34230661,-0.32012445,0.020832855,-9.615501
34282132,34281827,-0.28975275,0.0046947207,-9.590103
34328275,34328001,-0.30180436,-0.024253916,-9.673977
34377046,34376718,-0.34281805,0.0042913747,-9.649094
34431863,34431582,-0.28533715,0.008333784,-9.651684
34481784,34481502,-0.2619443,-0.023779865,-9.577515
34527949,34527675,-0.3394811,0.003521634,-9.553893
34581678,34581338,-0.28532055,-0.029823814,-9.563711
34631537,34631256,-0.28535676,0.028082525,-9.364136
