timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
22227481,22226924,0.0,0.0,0.0,0.34089637,0.34089285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.73941,0.0,0.0,nan,0.0,0.0,0.090446025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22727631,22726938,0.0,0.0,0.0,0.33693406,0.33693185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.722735,0.0,0.0,nan,0.0,0.0,0.09044546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23223474,23222777,0.0,0.0,0.0,100.084564,100.084564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.706416,0.0,0.0,nan,0.0,0.0,0.09044533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23728388,23727374,0.0,0.0,0.0,100.14601,100.14602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.693746,0.0,0.0,nan,0.0,0.0,0.09044333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24227990,24227610,0.0,0.0,0.0,100.32174,100.32177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.676855,0.0,0.0,nan,0.0,0.0,0.090440914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24723893,24723359,0.0,0.0,0.0,100.53361,100.53368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.663527,0.0,0.0,nan,0.0,0.0,0.090437636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25228712,25228204,0.0,0.0,0.0,101.08744,101.087685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.653172,0.0,0.0,nan,0.0,0.0,0.09043494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25730008,25728641,0.0,0.0,0.0,101.66421,101.66466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.63947,0.0,0.0,nan,0.0,0.0,0.090430796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26224566,26224106,0.0,0.0,0.0,102.913635,102.91462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.628643,0.0,0.0,nan,0.0,0.0,0.090425104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26724936,26724495,0.0,0.0,0.0,103.97882,103.98033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.620159,0.0,0.0,nan,0.0,0.0,0.09042018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27225232,27224542,0.0,0.0,0.0,105.18477,105.18686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.608747,0.0,0.0,nan,0.0,0.0,0.090414904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27721229,27720361,0.0,0.0,0.0,107.03147,107.03438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.599919,0.0,0.0,nan,0.0,0.0,0.0904098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28721550,28720758,0.0,0.0,0.0,109.504585,109.50783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.583803,0.0,0.0,nan,0.0,0.0,0.09039777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29217018,29216635,0.0,0.0,0.0,110.19531,110.198265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.576608,0.0,0.0,nan,0.0,0.0,0.09039178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29728577,29725816,0.0,0.0,0.0,110.764015,110.766235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.571404,0.0,0.0,nan,0.0,0.0,0.09038674,0.0035192035,0.0033277874,0.0032233272,0.0,0.0,0.0,0.0,0.0
30230917,30226235,0.0,0.0,0.0,110.85288,110.854576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.564187,0.0,0.0,nan,0.0,0.0,0.09038674,0.002816359,0.0026232132,0.002593513,0.0,0.0,0.0,0.0,0.0
