timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
30904856,-0.06181632,-0.009480306,0.18516158,4990,0,-0.16884166,-0.068752564,-9.534291,4990,0
30909848,-0.05771635,-0.012900623,0.18434197,4992,0,-0.15376617,0.11050181,-9.316318,4992,0
30914845,-0.060134925,-0.0140975285,0.1830485,4997,0,-0.20806576,0.067909345,-9.40379,4997,0
30919832,-0.05964083,-0.008253851,0.1820337,4987,0,-0.120525904,0.016196752,-9.283478,4987,0
30924824,-0.05984302,-0.008619164,0.18164496,4992,0,-0.27589637,0.050215267,-9.288517,4992,0
30929816,-0.055413395,-0.0026404927,0.18259153,4992,0,-0.25809455,-0.07774154,-9.307675,4992,0
30934808,-0.056604426,-1.9325089e-05,0.17829919,4992,0,-0.31791633,0.2567681,-9.356897,4992,0
30939799,-0.058046527,0.00037289585,0.18001336,4991,0,-0.3734638,-0.12362349,-9.377223,4991,0
30944791,-0.0585263,0.008165944,0.17619963,4992,0,-0.1866167,-0.04864511,-9.312033,4992,0
30949784,-0.057807878,0.00048780616,0.17877157,4993,0,-0.28722128,-0.011782827,-9.564341,4993,0
30954774,-0.055602483,0.0053390777,0.17642474,4990,0,-0.16212028,0.07084571,-9.332335,4990,0
30959767,-0.05181168,0.011151555,0.18049055,4993,0,-0.36365518,0.09527497,-9.538901,4993,0
30964758,-0.062684976,0.008438008,0.17388909,4991,0,-0.2183188,-0.120651305,-9.290982,4991,0
30969751,-0.055365272,0.018438673,0.17708084,4993,0,-0.18602836,-0.031935353,-9.513372,4993,0
30974742,-0.059749786,0.0110035315,0.17222837,4991,0,-0.13389553,-0.1303962,-9.558585,4991,0
30979734,-0.059428256,0.024322348,0.1763076,4992,0,-0.24013367,-0.097158484,-9.45287,4992,0
30984725,-0.061050314,0.013467662,0.16823979,4991,0,-0.12992369,-0.114109434,-9.462415,4991,0
30989718,-0.059839096,0.017702974,0.1725642,4993,0,-0.144449,-0.09200086,-9.598256,4993,0
30994757,-0.0597447,0.013405916,0.1689911,5039,0,-0.11549143,-0.094328016,-9.431928,5039,0
30999704,-0.056903556,0.021996174,0.17119616,4947,0,-0.14996961,-0.09971241,-9.4972315,4947,0
31004741,-0.05505219,0.013413188,0.16892304,5037,0,-0.1903139,-0.043913558,-9.493184,5037,0
31009684,-0.050813735,0.021772953,0.16839395,4943,0,-0.17489953,-0.06997738,-9.541658,4943,0
31014724,-0.046145886,0.006058283,0.16801618,5040,0,-0.16287881,0.08008666,-9.6468525,5040,0
31019669,-0.04753292,0.0041633146,0.16767156,4945,0,-0.20505454,-0.02262851,-9.675862,4945,0
31024661,-0.03819236,0.006313073,0.16845232,4992,0,-0.18580122,-0.1665448,-9.60025,4992,0
31029658,-0.039721575,-0.0009892501,0.16245197,4997,0,-0.11310975,0.026577758,-9.65548,4997,0
31034643,-0.035971615,-0.004402611,0.16914158,4985,0,-0.27173594,0.075158186,-9.560782,4985,0
31039636,-0.03378607,-0.012661903,0.16369985,4993,0,-0.17837815,-0.03364073,-9.56144,4993,0
31044627,-0.029346952,-0.0195892,0.16469195,4991,0,-0.30986363,0.037734997,-9.264986,4991,0
31049622,-0.033967897,-0.024032729,0.16473433,4995,0,-0.1559005,0.04381109,-9.461687,4995,0
31054611,-0.02628511,-0.030844351,0.16299787,4989,0,-0.19234975,0.042786743,-9.296326,4989,0
31059603,-0.030680072,-0.041265957,0.16181646,4992,0,-0.23391922,-0.016636109,-9.086017,4992,0
31064594,-0.02709009,-0.048427355,0.1664349,4991,0,-0.26734623,0.029211171,-9.191931,4991,0
31069588,-0.024047667,-0.04943629,0.16207,4994,0,-0.13703142,0.10267692,-9.183126,4994,0
31074579,-0.023454783,-0.06322006,0.16095123,4991,0,-0.13627626,-0.03645922,-9.14775,4991,0
31079570,-0.02486355,-0.062973365,0.16305234,4991,0,-0.22674331,0.10019045,-9.146661,4991,0
31084562,-0.02683124,-0.06849251,0.1599616,4992,0,-0.11688284,-0.10529121,-9.138709,4992,0
31089554,-0.02507156,-0.064908214,0.16059455,4992,0,-0.19503483,-0.09079394,-9.230952,4992,0
31094545,-0.021882351,-0.07497257,0.16118641,4991,0,-0.15982679,0.026944483,-9.278701,4991,0
31099538,-0.021514975,-0.071441695,0.15936624,4993,0,-0.09471121,-0.08492983,-9.397586,4993,0
31104529,-0.02141989,-0.06681341,0.16221434,4991,0,-0.21072641,-0.032445263,-9.272303,4991,0
31109522,-0.021943336,-0.07546376,0.15985067,4993,0,-0.16061018,-0.0019501594,-9.530166,4993,0
31114514,-0.01735947,-0.07235461,0.1605586,4992,0,-0.17152256,-0.089529105,-9.548704,4992,0
31119512,-0.01657597,-0.069829896,0.1610567,4998,0,-0.061447416,-0.04895948,-9.594425,4998,0
31124497,-0.018750422,-0.07429694,0.15780924,4985,0,-0.19187029,-0.081086464,-9.608903,4985,0
31129488,-0.018215565,-0.07328807,0.15707445,4991,0,-0.20499521,-0.06685543,-9.571027,4991,0
31134481,-0.014864531,-0.069544986,0.15643317,4993,0,-0.2190921,0.033859115,-9.652027,4993,0
31139472,-0.013123457,-0.06329693,0.15535721,4991,0,-0.25329882,-0.03808415,-9.634224,4991,0
31144463,-0.012795109,-0.06634702,0.15814997,4991,0,-0.17161395,-0.0050813765,-9.70784,4991,0
31149455,-0.01412533,-0.05669717,0.15553711,4992,0,-0.27424717,-0.18950593,-9.5172825,4992,0
31154447,-0.0086880205,-0.051035427,0.15695366,4992,0,-0.14881071,-0.023602553,-9.584753,4992,0
31159446,-0.013326151,-0.047063492,0.15843685,4999,0,-0.2795004,-0.08945742,-9.584103,4999,0
31164434,-0.007293191,-0.044926375,0.15393077,4988,0,-0.2730024,0.016142027,-9.448829,4988,0
31169442,-0.0061743567,-0.051987294,0.15674818,5008,0,-0.21375626,-0.059641235,-9.716094,5008,0
31174414,-0.0071980003,-0.03912661,0.15805016,4972,0,-0.2259347,0.06135838,-9.483242,4972,0
31179407,-0.008208541,-0.035711598,0.15323704,4993,0,-0.2628699,-0.16622064,-9.459151,4993,0
31184399,-0.00884695,-0.038610797,0.1566479,4992,0,-0.27912712,-0.094720505,-9.514421,4992,0
31189390,-0.0066157044,-0.02424152,0.15710478,4991,0,-0.18574475,0.0013672856,-9.542138,4991,0
31194381,-0.004820824,-0.02504866,0.15217611,4991,0,-0.24367923,-0.07742105,-9.424975,4991,0
31199373,-0.009657349,-0.032192618,0.15728506,4992,0,-0.3015975,-0.009554477,-9.52757,4992,0
31204369,-0.0054220622,-0.024510225,0.15460393,4996,0,-0.23243591,0.020310989,-9.589832,4996,0
31209357,-0.0032987613,-0.023110416,0.15247336,4988,0,-0.25308266,-0.011879313,-9.587086,4988,0
31214350,-0.0069564204,-0.029609,0.15502207,4993,0,-0.29721713,-0.03790747,-9.406118,4993,0
31219341,-0.006960122,-0.020542884,0.15507433,4991,0,-0.25640163,-0.10074177,-9.4780445,4991,0
31224333,-0.007721602,-0.009660157,0.15424848,4992,0,-0.263132,-0.04581418,-9.438383,4992,0
31249292,-0.009725632,-0.022918072,0.15361844,4992,0,-0.23012452,0.0049618,-9.283871,4992,0
31254287,-0.01276014,-0.017895795,0.15379778,4995,0,-0.24245852,-0.13565513,-9.373551,4995,0
31259275,-0.009306458,-0.0139862355,0.15209724,4988,0,-0.3052866,-0.01596491,-9.340465,4988,0
31264266,-0.009821057,-0.013518374,0.1524957,4991,0,-0.17539741,0.046135265,-9.365344,4991,0
31269259,-0.009600046,-0.0144471275,0.15369652,4993,0,-0.19366789,0.068626896,-9.263131,4993,0
31274251,-0.0107467435,-0.01855802,0.15125996,4992,0,-0.2687018,-0.04051995,-9.3203125,4992,0
31279242,-0.008577253,-0.018790605,0.15234782,4991,0,-0.21140663,0.011240078,-9.351789,4991,0
31284235,-0.012487816,-0.016785458,0.15133359,4993,0,-0.16469006,-0.04531071,-9.2042,4993,0
31289226,-0.012079126,-0.016433844,0.15007026,4991,0,-0.2716563,0.04528964,-9.392959,4991,0
31294218,-0.011350318,-0.014936385,0.15047316,4992,0,-0.24521475,-0.04948034,-9.295859,4992,0
31299210,-0.009545358,-0.008442863,0.1471992,4992,0,-0.21996689,0.013231545,-9.446473,4992,0
31304202,-0.014442452,-0.0042343917,0.14977452,4992,0,-0.2894358,-0.022226054,-9.445574,4992,0
31309196,-0.013243701,-0.011766776,0.15035301,4994,0,-0.19339673,-0.060925964,-9.366859,4994,0
31314185,-0.012552505,-0.007880227,0.14625125,4989,0,-0.21838184,-0.15966326,-9.432115,4989,0
31319177,-0.0126825115,-0.0025851023,0.1467986,4992,0,-0.20226176,-0.064926945,-9.480595,4992,0
31324220,-0.008651694,-0.012097462,0.15005726,5043,0,-0.2714489,-0.043512356,-9.430571,5043,0
31329162,-0.011081878,-0.0045436146,0.14674953,4942,0,-0.18212695,-0.12355066,-9.54599,4942,0
31334153,-0.010416075,0.0002459051,0.14704707,4991,0,-0.19030994,0.083572924,-9.5100765,4991,0
31339144,-0.0099931145,0.004392447,0.14734608,4991,0,-0.17800784,-0.12304035,-9.558272,4991,0
31344139,-0.012046195,0.0016739868,0.14409985,4995,0,-0.19841684,-0.07772828,-9.375955,4995,0
31349129,-0.010911578,0.0054317475,0.14424379,4990,0,-0.17724441,-0.112681925,-9.519476,4990,0
31354122,-0.011909542,0.0057056393,0.14805783,4993,0,-0.16583544,-0.012276002,-9.48478,4993,0
31364107,-0.012430753,0.0010133612,0.14390233,4995,0,-0.1573165,-0.07325663,-9.532991,4995,0
31369095,-0.010970736,0.009559714,0.14603795,4988,0,-0.18154787,0.01980725,-9.516885,4988,0
31374087,-0.008434409,0.00062745943,0.14001717,4992,0,-0.18254359,-0.11010364,-9.441457,4992,0
31379079,-0.010013505,0.0031504524,0.14303973,4992,0,-0.19296333,-0.13123265,-9.462361,4992,0
31384070,-0.0089988755,0.010203615,0.14341252,4991,0,-0.17221919,-0.027559323,-9.562688,4991,0
31389063,-0.0060196826,0.0059351693,0.14137173,4993,0,-0.2582528,-0.095207855,-9.534476,4993,0
31394055,-0.0012588752,-0.00065805245,0.14340663,4992,0,-0.22849163,-0.045132186,-9.632873,4992,0
31399046,-0.0021392028,0.0068426286,0.1427854,4991,0,-0.23564762,-0.051961623,-9.626957,4991,0
31404038,-0.000117391326,0.0049540694,0.14129494,4992,0,-0.28169173,0.08192975,-9.582388,4992,0
31409031,-0.003361402,-0.0016563484,0.14072156,4993,0,-0.2747167,-0.12994778,-9.669495,4993,0
31414026,-0.0013928978,0.007093624,0.14425,4995,0,-0.22450905,0.01550746,-9.551207,4995,0
31419013,-0.001012843,0.009506555,0.14205113,4987,0,-0.21710086,-0.020534316,-9.666714,4987,0
31424011,0.0030061612,0.010388909,0.14214414,4998,0,-0.22703032,0.04445145,-9.684707,4998,0
31428997,0.004512459,0.008458812,0.1440437,4986,0,-0.2827678,0.038805675,-9.689911,4986,0
31433994,0.006693922,0.014172516,0.1378771,4997,0,-0.27287036,0.020984288,-9.624804,4997,0
31438980,0.011136586,0.015532668,0.14157802,4986,0,-0.31947234,0.107746385,-9.58734,4986,0
31443974,0.0060289726,0.0114321625,0.14047256,4994,0,-0.22036995,0.008094663,-9.69992,4994,0
31448964,0.0049117273,0.013902314,0.13764165,4990,0,-0.32384145,-0.105471246,-9.522376,4990,0
31453960,0.012819336,0.014039098,0.13961022,4996,0,-0.32829615,0.14575836,-9.461606,4996,0
31458948,0.009031619,0.013273529,0.14065613,4988,0,-0.30930504,-0.04286488,-9.546166,4988,0
31463939,0.010738381,0.016503891,0.13769291,4991,0,-0.21856698,0.09813209,-9.429658,4991,0
31468931,0.014684108,0.013784925,0.1383073,4992,0,-0.32513177,0.057541687,-9.513678,4992,0
31473923,0.013841596,0.018497588,0.1402351,4992,0,-0.24499801,0.030782359,-9.379713,4992,0
31478914,0.010803029,0.020359583,0.13688548,4991,0,-0.2099947,-0.07049075,-9.469164,4991,0
31483910,0.012635397,0.01818089,0.1392072,4996,0,-0.25199372,-0.026113695,-9.366965,4996,0
31488899,0.013157416,0.02113338,0.13926229,4989,0,-0.29850757,0.045730174,-9.428592,4989,0
31493929,0.014209177,0.021526325,0.1361971,5030,0,-0.19448571,0.002857814,-9.418265,5030,0
31498882,0.016052345,0.020327553,0.14176498,4953,0,-0.2671693,0.050709475,-9.445075,4953,0
31503876,0.014692933,0.023757994,0.13623545,4994,0,-0.23400775,-0.0075805765,-9.514804,4994,0
31508866,0.010828106,0.031567138,0.13648014,4990,0,-0.27966794,-0.13937256,-9.476799,4990,0
31513858,0.011539217,0.0225106,0.13904907,4992,0,-0.25619808,-0.043596998,-9.463796,4992,0
31518850,0.014041698,0.023286222,0.13450736,4992,0,-0.24408105,-0.10449599,-9.458513,4992,0
31523841,0.013207846,0.03476446,0.13739273,4991,0,-0.25343573,-0.090265974,-9.528035,4991,0
31528833,0.008788668,0.030115737,0.13556364,4992,0,-0.22692998,-0.033635844,-9.597127,4992,0
31533825,0.014957295,0.030111693,0.13485663,4992,0,-0.1855068,-0.018391747,-9.584022,4992,0
31538817,0.011064292,0.037458654,0.13764629,4992,0,-0.24061337,-0.060805608,-9.446164,4992,0
31543808,0.007434789,0.031773485,0.13444826,4991,0,-0.14599463,-0.15968394,-9.62151,4991,0
31548800,0.008718156,0.034101937,0.13560806,4992,0,-0.14893411,-0.14895056,-9.581695,4992,0
31553792,0.011429906,0.034779422,0.13594504,4992,0,-0.22363168,-0.047401477,-9.606343,4992,0
31558784,0.010492796,0.03967696,0.1348334,4992,0,-0.22289838,0.005051241,-9.611949,4992,0
31563776,0.0060993806,0.043830775,0.13547458,4992,0,-0.1986967,-0.001454761,-9.759876,4992,0
31568768,0.0105145965,0.03909302,0.1313393,4992,0,-0.08544293,0.007594396,-9.800913,4992,0
31573761,0.00725076,0.04356875,0.13478199,4993,0,-0.2596515,-0.20253147,-9.491076,4993,0
31578767,0.006441132,0.049180705,0.13503727,5006,0,-0.20566924,-0.07746639,-9.894088,5006,0
31583743,0.0036196522,0.04726444,0.12962429,4976,0,-0.2568029,-0.097552106,-9.7731,4976,0
31588758,0.0059861764,0.04498571,0.13422984,5015,0,-0.2547683,-0.06189819,-9.574371,5015,0
31593727,0.0039873454,0.047047447,0.13353617,4969,0,-0.20336741,-0.05025281,-9.881771,4969,0
31598753,0.005551369,0.04981356,0.13100001,5026,0,-0.20475778,-0.0768054,-9.981658,5026,0
31603711,0.0032267924,0.04492232,0.13516617,4958,0,-0.2774463,-0.05933671,-9.761931,4958,0
31608746,-0.00040616374,0.046221554,0.131578,5035,0,-0.18749346,-0.07908162,-9.920646,5035,0
31613694,0.00089911727,0.046044454,0.13380396,4948,0,-0.24507025,0.05557113,-9.806269,4948,0
31618745,0.002482594,0.046787094,0.13462906,5051,0,-0.22520517,-0.029323246,-9.872115,5051,0
31623679,-0.0008368508,0.04566068,0.13072272,4934,0,-0.24287707,0.01348215,-9.855247,4934,0
31628672,-0.0018995977,0.04578448,0.1323749,4993,0,-0.33819088,0.0735572,-9.760654,4993,0
31633662,-0.00044626318,0.043104835,0.13563132,4990,0,-0.24411285,0.007579224,-9.720056,4990,0
31638659,-0.0048647625,0.04567257,0.1307816,4997,0,-0.2738591,0.019778907,-9.499581,4997,0
31643646,-0.0075371913,0.043771137,0.1330648,4987,0,-0.30118775,-0.09741754,-9.603493,4987,0
31648659,-0.0012032443,0.052037187,0.13425933,5013,0,-0.30026853,0.022840125,-9.594003,5013,0
31653629,-0.0058625503,0.050115425,0.13261248,4970,0,-0.32982934,-0.04942283,-9.407065,4970,0
31658621,-0.0042022048,0.04519153,0.1341043,4992,0,-0.2537492,-0.004415186,-9.437678,4992,0
31663618,-0.003844299,0.05244226,0.13310157,4997,0,-0.30666918,0.022749986,-9.354419,4997,0
31668605,-0.0039980826,0.05609867,0.13104287,4987,0,-0.17121993,-0.042901043,-9.392346,4987,0
31673597,-0.0024932579,0.053151358,0.13386984,4992,0,-0.24595295,0.004131939,-9.566231,4992,0
31678589,-0.0062016724,0.05268171,0.13226594,4992,0,-0.25476953,-0.08294455,-9.256333,4992,0
31683579,-0.0042442265,0.058609195,0.13120474,4990,0,-0.22394611,-0.008768371,-9.561391,4990,0
31688571,-0.004460565,0.060574464,0.1323833,4992,0,-0.2536538,0.018862287,-9.41453,4992,0
31693563,-0.00837083,0.048513997,0.13173306,4992,0,-0.18430194,-0.048016593,-9.509427,4992,0
31698555,-0.0011343949,0.054628998,0.13310628,4992,0,-0.19894893,-0.01780049,-9.591878,4992,0
31703548,-0.0040089567,0.050687246,0.13339877,4993,0,-0.22867152,-0.124245845,-9.474867,4993,0
31708541,-0.0073956256,0.05195559,0.13419941,4993,0,-0.19436376,-0.028617308,-9.738401,4993,0
31713530,-0.0032212583,0.049252428,0.13375534,4989,0,-0.25183675,-0.14447059,-9.546088,4989,0
31718524,-0.0010410858,0.048351366,0.13654798,4994,0,-0.12622647,0.0023135028,-9.688916,4994,0
31723514,-0.00213292,0.036905933,0.13321449,4990,0,-0.22316518,-0.011987349,-9.762872,4990,0
31728514,0.002620855,0.03872686,0.13603975,5000,0,-0.17762676,-0.023685938,-9.714809,5000,0
31733502,0.0036256423,0.03168931,0.13551757,4988,0,-0.10191031,0.036155574,-9.746374,4988,0
31738489,0.007226975,0.02216797,0.1334426,4987,0,-0.17518537,-0.014639993,-9.794034,4987,0
31743481,0.008962549,0.023447897,0.1354416,4992,0,-0.14434537,0.070518695,-9.8315,4992,0
31748473,0.009231565,0.013130282,0.13573214,4992,0,-0.17060183,-0.05072855,-9.831566,4992,0
31753465,0.012820171,0.009186244,0.1347983,4992,0,-0.16835849,0.030013794,-9.967475,4992,0
31758459,0.013826012,0.010622272,0.13718168,4994,0,-0.2529998,-0.0072544212,-9.954522,4994,0
31763450,0.011574135,-0.004038207,0.13408299,4991,0,-0.14868596,-0.21111806,-9.969063,4991,0
31768441,0.015662538,-0.0073543424,0.13674983,4991,0,-0.1784617,0.00286292,-10.185862,4991,0
31773432,0.017605437,-0.015473153,0.13821991,4991,0,-0.2711535,-0.072117046,-9.962914,4991,0
31778424,0.01634099,-0.017337563,0.13560909,4992,0,-0.18197131,-0.027530955,-10.106764,4992,0
31783416,0.020023754,-0.019264692,0.14012691,4992,0,-0.25593734,0.05405945,-10.145749,4992,0
31788408,0.021435319,-0.028608458,0.13722059,4992,0,-0.2560713,0.054708064,-10.124603,4992,0
31793407,0.02240913,-0.03438557,0.14069614,4999,0,-0.29888472,0.060846865,-10.072817,4999,0
31798392,0.02412628,-0.035987187,0.13650903,4985,0,-0.24456836,0.0727524,-10.0914,4985,0
31803388,0.019046111,-0.03960433,0.14087938,4996,0,-0.3819036,-0.012205289,-9.998739,4996,0
31808378,0.020560782,-0.034448694,0.13757907,4990,0,-0.27519816,-0.110902146,-10.0423155,4990,0
31813367,0.020953562,-0.040913656,0.14430182,4989,0,-0.24129678,-0.022307664,-9.871391,4989,0
31818410,0.02497682,-0.041122828,0.13962223,5043,0,-0.2440692,0.02185349,-9.852362,5043,0
31823351,0.019805806,-0.043958962,0.14078325,4941,0,-0.28087988,0.04195733,-9.905098,4941,0
31828347,0.023264185,-0.04453732,0.14190915,4996,0,-0.18961714,0.065332554,-9.722888,4996,0
31833334,0.018883996,-0.041477274,0.14084186,4987,0,-0.18830882,-0.039128233,-9.856731,4987,0
31838326,0.013815456,-0.040145326,0.14290732,4992,0,-0.247663,-0.20508038,-9.7452135,4992,0
31843318,0.012629053,-0.043653604,0.14373532,4992,0,-0.15654843,-0.13063715,-9.905204,4992,0
31853305,0.006656004,-0.04001425,0.13963802,4995,0,-0.05932573,-0.23707151,-9.900311,4995,0
31858296,0.0064105364,-0.033808887,0.14448126,4991,0,-0.1349412,-0.009403971,-10.159581,4991,0
31863285,0.0027714036,-0.033640373,0.14402217,4989,0,-0.1995332,0.034436163,-10.16091,4989,0
31873271,0.0010170587,-0.027798882,0.14460744,4994,0,-0.2833086,0.0006029141,-10.376782,4994,0
31878260,-0.0030515776,-0.03057178,0.14206892,4989,0,-0.20228936,-0.08663455,-10.447252,4989,0
31883252,-0.0018292053,-0.02837557,0.14155114,4992,0,-0.34940222,-0.009481106,-10.445121,4992,0
31888244,-0.0017251878,-0.016457384,0.14605634,4992,0,-0.32466277,0.0028657273,-10.480441,4992,0
31893236,0.004328108,-0.025929857,0.14775783,4992,0,-0.24628142,0.09560773,-10.42796,4992,0
31898232,0.0045910524,-0.019805616,0.14166392,4996,0,-0.30624643,0.15679786,-10.420788,4996,0
31903219,0.004060971,-0.020843744,0.14231484,4987,0,-0.45577285,0.034334373,-10.303917,4987,0
31908212,0.005276592,-0.017898988,0.14556853,4993,0,-0.36444002,-0.05596803,-10.278308,4993,0
31913204,0.0068303957,-0.020800514,0.14299922,4992,0,-0.32189345,-0.041739732,-10.109198,4992,0
31918195,0.007814526,-0.0236481,0.14206535,4991,0,-0.2715376,-0.10697647,-10.067896,4991,0
31923188,0.010465347,-0.02233013,0.14764348,4993,0,-0.2880549,0.07368081,-10.047398,4993,0
31928179,0.013529177,-0.028597074,0.14803253,4991,0,-0.27365455,0.017008208,-9.889347,4991,0
31933170,0.010520378,-0.029898752,0.14445089,4991,0,-0.16386841,-0.06581684,-9.866193,4991,0
31938162,0.012736403,-0.03652755,0.14502826,4992,0,-0.18037981,0.0072695706,-9.967931,4992,0
31943155,0.009458169,-0.036472633,0.1464307,4993,0,-0.2319553,-0.1464004,-9.917307,4993,0
31948147,0.010026217,-0.034202788,0.14567465,4992,0,-0.14388368,-0.14211094,-10.043076,4992,0
31953138,0.010330877,-0.044369936,0.14343217,4991,0,-0.03533963,-0.09242461,-10.068466,4991,0
31958130,0.012895468,-0.044999994,0.14570723,4992,0,-0.1591703,0.03158336,-10.211235,4992,0
31963122,0.014706164,-0.045393992,0.14829235,4992,0,-0.15355459,-0.047198392,-10.374106,4992,0
31968114,0.011029968,-0.045355327,0.14685461,4992,0,-0.25398934,0.07091916,-10.538264,4992,0
31973132,0.017173829,-0.048639197,0.14566003,5018,0,-0.2791465,-0.039438248,-10.450932,5018,0
31978097,0.0129683,-0.047778558,0.1470284,4965,0,-0.24723151,-0.09588072,-10.616059,4965,0
31983089,0.019863684,-0.046978734,0.14560543,4992,0,-0.24356371,-0.07687723,-10.502222,4992,0
31988080,0.023311418,-0.048662975,0.14570546,4991,0,-0.28724253,0.108766235,-10.510406,4991,0
31993073,0.02386907,-0.04861238,0.14595397,4993,0,-0.37877926,0.15269476,-10.500133,4993,0
31998070,0.024313735,-0.056059547,0.14931569,4997,0,-0.34104356,0.016413977,-10.377867,4997,0
32003057,0.030834787,-0.055472918,0.14689605,4987,0,-0.31571534,0.045296248,-10.370737,4987,0
32008048,0.03153902,-0.053682324,0.14761747,4991,0,-0.35827723,-0.023499737,-10.224591,4991,0
32013040,0.027425941,-0.05040704,0.14694516,4992,0,-0.19686052,-0.060600936,-10.242668,4992,0
32018031,0.031328414,-0.05162723,0.14831679,4991,0,-0.3664411,0.013573535,-10.043822,4991,0
32023023,0.03544693,-0.04631678,0.15015653,4992,0,-0.24900304,-0.01547053,-9.963279,4992,0
32028017,0.033138126,-0.047882073,0.14859197,4994,0,-0.19680065,-0.09523933,-9.996594,4994,0
32033015,0.03170577,-0.044351112,0.14740965,4998,0,-0.12190351,-0.09326876,-10.028886,4998,0
32037999,0.02691062,-0.03688806,0.15012558,4984,0,-0.1694495,-0.22074144,-10.06527,4984,0
32042992,0.024159374,-0.036129426,0.14729749,4993,0,-0.24754286,-0.09880595,-10.116897,4993,0
32047983,0.027802218,-0.034814384,0.14737841,4991,0,-0.094567664,-0.058807548,-10.332497,4991,0
32052974,0.025377192,-0.028068068,0.15094015,4991,0,-0.111620255,0.042501643,-10.589707,4991,0
32057966,0.01897385,-0.028370343,0.14560795,4992,0,-0.15290661,0.08263885,-10.753397,4992,0
32062960,0.019595342,-0.024890691,0.1460361,4994,0,-0.24675858,-0.013347807,-10.802345,4994,0
32067949,0.017692395,-0.0165832,0.15197232,4989,0,-0.2961685,0.07095907,-10.8668995,4989,0
32072941,0.018911885,-0.025198216,0.14898042,4992,0,-0.35887724,0.21607721,-10.841198,4992,0
32077938,0.020198092,-0.02754222,0.14808595,4997,0,-0.33135816,0.10686124,-10.847242,4997,0
32082927,0.019922271,-0.022503318,0.15306118,4989,0,-0.40030727,0.06467507,-10.715198,4989,0
32087918,0.021330513,-0.024103256,0.15013768,4991,0,-0.3712223,-0.037310436,-10.451319,4991,0
32092909,0.022533791,-0.024959378,0.15027691,4991,0,-0.27385992,-0.042243898,-10.392099,4991,0
32097900,0.017158838,-0.02695386,0.15133804,4991,0,-0.23774135,0.018943489,-10.158872,4991,0
32102892,0.013202659,-0.03547041,0.15188827,4992,0,-0.18877436,0.05797891,-9.985065,4992,0
32107886,0.008051921,-0.03133883,0.14917317,4994,0,-0.21121897,-0.16388807,-10.054705,4994,0
32112888,0.0061139846,-0.033823915,0.15127921,5002,0,-0.09594595,-0.20005421,-10.210916,5002,0
32117868,0.0001115589,-0.03272916,0.1501819,4980,0,-0.046746045,-0.095228635,-10.430208,4980,0
32122859,-0.0073830993,-0.035762977,0.14975175,4991,0,-0.17215262,0.010759407,-10.480657,4991,0
32127855,-0.011997626,-0.03870909,0.15197204,4996,0,-0.23278402,-0.04083501,-10.783065,4996,0
32132846,-0.014104766,-0.036880422,0.1464889,4991,0,-0.29282892,-0.09284472,-10.871447,4991,0
32137835,-0.015620718,-0.037901487,0.15201326,4989,0,-0.3161012,-0.032442447,-11.015106,4989,0
32142827,-0.017117068,-0.038043518,0.14951657,4992,0,-0.31964782,0.06676453,-11.029256,4992,0
32147820,-0.01217475,-0.03883902,0.15269013,4993,0,-0.33828166,0.22740307,-10.855793,4993,0
32152812,-0.017565703,-0.041687652,0.1506421,4992,0,-0.43858624,-0.034979954,-10.629148,4992,0
32157802,-0.020055564,-0.034610573,0.1494217,4990,0,-0.3675056,-0.2430031,-10.525886,4990,0
32162795,-0.014922026,-0.029664574,0.15233767,4993,0,-0.40366325,-0.0136923045,-10.2065525,4993,0
32167786,-0.01867834,-0.033335507,0.14953275,4991,0,-0.3368738,-0.10126967,-10.184788,4991,0
32172778,-0.023678243,-0.032005876,0.15367687,4992,0,-0.20300801,-0.10729836,-10.164222,4992,0
32177770,-0.026640793,-0.026327074,0.1518933,4992,0,-0.11487252,-0.2805894,-10.094342,4992,0
32182761,-0.029243382,-0.022087226,0.1511696,4991,0,-0.06267754,-0.27344736,-10.223107,4991,0
32187754,-0.03464736,-0.01999296,0.15026054,4993,0,-0.14046939,-0.20527743,-10.424007,4993,0
32192745,-0.037564732,-0.017708033,0.15126795,4991,0,-0.070412435,-0.07533801,-10.599619,4991,0
32197739,-0.03958846,-0.009220344,0.14901032,4994,0,-0.25481826,-0.05300869,-10.774462,4994,0
32202729,-0.039203037,-0.007309967,0.15401173,4990,0,-0.19581015,0.054688163,-11.03209,4990,0
32207721,-0.034876917,-0.0069907866,0.14770621,4992,0,-0.32332912,0.15470164,-11.197303,4992,0
32212713,-0.03300305,-0.005034754,0.15377307,4992,0,-0.40609246,0.25214872,-11.099572,4992,0
32217704,-0.026808284,-0.0052633113,0.14828217,4991,0,-0.3463625,0.14239882,-10.95398,4991,0
32222699,-0.023025386,0.0014543309,0.15500048,4995,0,-0.47258857,0.04716845,-10.76188,4995,0
32227689,-0.018677788,-0.0018409085,0.14901254,4990,0,-0.38333932,0.12256685,-10.437568,4990,0
32232680,-0.012164394,0.0023415552,0.15359981,4991,0,-0.35650238,0.01734342,-10.386841,4991,0
32237671,-0.011046879,-0.000113136986,0.15179951,4991,0,-0.21475384,0.048742484,-10.170106,4991,0
