timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
36729998,36729345,4325386,0.0007649492,0.00215004,-0.010710879,0.34906584,1.6641403e-08,1.6596088e-08,3.8837207e-08,4259850,-0.10894813,0.034448452,0.043808945,0.4,0.00016009441,0.00016094028,5.0044405e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
36937178,36936576,4325386,0.0007567631,0.0021536883,-0.010706477,0.34906584,1.6605116e-08,1.655892e-08,3.8818822e-08,4259850,-0.1085749,0.035923876,0.043942347,0.4,0.00015828825,0.00015915517,5.008986e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37072300,37071663,4325386,0.00074931973,0.00213235,-0.010600432,0.34906584,1.6454228e-08,1.6407524e-08,3.8388407e-08,4259850,-0.10751992,0.035570048,0.043484036,0.4,0.00015670093,0.00015758551,4.9595847e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37148927,37148276,4325386,0.00074108003,0.0021331792,-0.010601176,0.34906584,1.6395878e-08,1.6349265e-08,3.837313e-08,4259850,-0.107165195,0.036889553,0.04342092,0.4,0.00015489578,0.000155773,4.960014e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37356499,37355824,4325386,0.000739092,0.0021506005,-0.010671505,0.34906584,1.6475997e-08,1.6428018e-08,3.8589178e-08,4259850,-0.107472695,0.038355842,0.04385367,0.4,0.0001543,0.000155203,4.9975233e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37563658,37562986,4325386,0.000730602,0.0021476645,-0.010644905,0.34906584,1.6401982e-08,1.6353095e-08,3.8428347e-08,4259850,-0.10667788,0.03933135,0.04399957,0.4,0.00015231548,0.00015323434,4.987255e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37644770,37644106,4325386,0.00073671894,0.0021652235,-0.01072551,0.34906584,1.6544465e-08,1.6494864e-08,3.871921e-08,4259850,-0.10755361,0.039648328,0.04436679,0.4,0.00015355594,0.00015449036,5.028154e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37775529,37774710,4325386,0.0007264826,0.0021528346,-0.010649884,0.34906584,1.640564e-08,1.6355589e-08,3.8432567e-08,4259850,-0.106558956,0.04037057,0.044095185,0.4,0.00015111407,0.00015205193,4.9994605e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37987001,37986571,4325386,0.00071966485,0.0021486676,-0.010601537,0.34906584,1.6338058e-08,1.6286995e-08,3.8263455e-08,4259850,-0.10583937,0.041104864,0.044209655,0.4,0.00014932333,0.0001502754,4.988679e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
38230456,38229888,4325386,0.0007132815,0.0021436128,-0.0105132,0.34906584,1.6267892e-08,1.6215793e-08,3.80313e-08,4259850,-0.10504219,0.041716643,0.044239,0.4,0.0001475526,0.00014851785,4.9748814e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
