timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
59224449,59224020,0.238855,-0.0007833658,-0.0010465652,-0.9710544,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
59728710,59728215,0.35945377,-0.01838002,-0.0050751287,-0.93296814,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
60227929,60227418,0.43747455,-0.020179436,-0.009019493,-0.8989591,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
60727043,60726621,0.45949033,-0.01615275,-0.013229453,-0.88793737,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
61226241,61225824,0.449293,-0.007952436,-0.02246469,-0.8930666,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
61730456,61730020,0.47175795,-0.015716894,-0.01362071,-0.8814828,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
62229659,62229224,0.55922663,-0.010598912,-0.022667436,-0.8286372,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
62723861,62723437,0.63334996,-0.016484637,-0.009269597,-0.7736345,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
63228099,63227633,0.68268585,-0.019299233,-0.015655076,-0.73028934,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
63732311,63731833,0.7198418,-0.0141742695,-0.006246302,-0.6939653,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
64226565,64226045,0.7610662,-0.027292876,0.011302458,-0.6480013,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
64730684,64730245,0.8057129,-0.03572651,0.023167433,-0.59077376,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
65224948,65224456,0.8461864,-0.02440053,0.021381056,-0.5318986,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
65729122,65728657,0.88938445,-0.0042680735,-0.012943498,-0.45695698,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
66228283,66227862,0.94133306,-0.0132262865,0.0059934207,-0.3371667,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
66727499,66727069,0.98465115,-0.004610994,0.0008628093,-0.17447138,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
67226757,67226277,0.99999356,-4.308205e-06,-0.0014056285,-0.0033298521,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
67725984,67725484,0.98392624,0.0001345788,0.0007930349,0.17857377,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
68230217,68229686,0.933619,0.024851486,0.010449435,0.35725182,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
68729356,68728893,0.85150224,0.009807706,0.013488607,0.5240858,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
69223545,69223111,0.74827605,0.026389029,0.027487656,0.66229236,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
69732778,69732347,0.62271833,0.017440118,0.02026412,0.7819893,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
70227004,70226539,0.53601474,0.0118231615,0.016674357,0.8439612,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
70731155,70730724,0.47337425,0.032570302,0.036996394,0.8794813,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
71225367,71224941,0.40450552,0.03299602,0.029616993,0.91346014,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
71729570,71729144,0.34339643,0.01801442,-0.0041586133,0.93900865,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
72228778,72228353,0.33737603,0.041431442,-0.018925138,0.94026744,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
72728044,72727565,0.34924197,0.03787965,-0.01569901,0.93613505,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
73227199,73226776,0.36430538,0.054283407,-0.0041358666,0.929687,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
73726422,73725988,0.37068352,0.076685525,-0.0057949587,0.9255699,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
74225688,74225199,0.3553461,0.062316433,0.009477429,0.9326072,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
74729839,74729406,0.3549052,0.026195433,-0.026928984,0.9341472,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
75229043,75228617,0.3681932,0.042158045,-0.007598397,0.92876196,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
75728298,75727829,0.3801275,0.04224031,-0.009053797,0.92392474,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
76227466,76227042,0.38393903,0.0058902027,-0.014535389,0.9232253,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
76726696,76726262,0.37813744,0.015155815,-0.0074414182,0.9255955,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
77225974,77225470,0.36785436,0.020146484,-0.008137794,0.9296296,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
77725140,77724683,0.35953152,0.014533878,-0.007416163,0.9329904,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
78229387,78228890,0.3606035,0.017564133,0.006401954,0.9325319,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
78728538,78728105,0.35883683,0.018070113,0.0011993551,0.9332246,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
79727119,79726534,0.36078718,0.026273461,0.009424289,0.9322305,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
80226216,80225795,0.36242357,0.018691529,-0.010155632,0.93177074,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
80725414,80724970,0.36096337,0.02336605,-0.0065406817,0.9322644,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
81224610,81224182,0.3616333,0.019667245,-0.009425803,0.93206537,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
81728833,81728404,0.36204645,0.024224138,-0.008987008,0.931802,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
82228035,82227607,0.3645606,0.013658642,-0.012388324,0.9309971,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
82727300,82726824,0.38494042,0.01276417,-0.011466683,0.92278194,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
83226537,83226044,0.40974796,0.016532922,-0.0326602,0.911464,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
83725692,83725265,0.44785026,0.011691377,-0.020392695,0.8937995,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
84224997,84224477,0.48597747,0.021249356,-0.011132634,0.8736421,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
84729118,84728687,0.5077143,0.021893907,-0.014007574,0.8611334,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
85228339,85227906,0.51598245,0.0113367345,-0.01565492,0.8563811,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
85727643,85727124,0.5255191,0.021371208,-0.00400826,0.85050386,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
86226886,86226343,0.5335943,0.01958575,-0.019305658,0.8452934,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
86731074,86730555,0.53323424,0.019064976,-0.010113208,0.8456924,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
87724432,87724002,0.5594403,-0.0034699182,-0.02989883,0.828324,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
88228694,88228214,0.5813446,0.019528246,-0.0096410485,0.81336594,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
88727863,88727434,0.60526645,0.017905822,-0.011189807,0.795743,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
89227128,89226658,0.6214688,0.012425845,-0.015178859,0.7831933,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
89726396,89725877,0.62739086,0.017759314,-0.014184537,0.77837276,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
90230572,90230089,0.6411225,0.014427871,-0.021090556,0.7670131,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
90724777,90724318,0.6703485,-0.004258389,-0.00012559685,0.7420342,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
91224008,91223540,0.70875245,-0.0056678196,-0.022097815,0.7050884,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
91728233,91727792,0.7469604,-0.012533697,-0.009802567,0.6646782,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
92227408,92226977,0.78628695,-0.010031842,-0.012869646,0.61764604,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
92726668,92726199,0.83044624,-0.0076698265,-0.012976259,0.556895,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
93225893,93225422,0.87507147,-0.002551141,-0.0068843435,0.48393816,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
93730156,93729637,0.91582596,0.006117707,-0.013879445,0.40128893,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
94229334,94228860,0.94897974,-0.002509939,-0.018309914,0.31479517,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
94728522,94728084,0.974027,-0.01028615,-0.014859221,0.22570992,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
95227794,95227308,0.99230665,0.0002038739,-0.018520407,0.12241152,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
95726996,95726571,0.99945414,0.0040570465,-0.026492454,0.019318158,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
96226229,96225756,0.9996961,0.021659877,-0.010858581,0.004545333,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
96730525,96729973,0.99913746,0.02116986,-0.0022793773,0.035652548,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
97229686,97229198,0.9988873,-0.0031177339,-0.02432208,0.040287204,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
97723857,97723432,0.9976817,0.0665198,-0.013683082,-0.004378824,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
98228116,98227652,0.9976275,0.018949682,-0.025763245,-0.06096429,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
98727295,98726873,0.995177,0.049729403,-0.036081918,-0.0764719,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
99226529,99226100,0.9965263,0.036674313,-0.034006346,-0.066588536,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
99725802,99725325,0.9972832,0.019439938,-0.040590424,-0.05831602,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
100229965,100229544,0.9971636,0.027476333,-0.044785768,-0.053890724,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
100729193,100728770,0.99833643,0.012977077,-0.017648501,-0.05333483,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
101223456,101223005,0.9980997,0.013491014,-0.025224987,-0.05457876,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
101727715,101727225,0.99807763,0.0058688708,-0.027255332,-0.055351514,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
102226884,102226451,0.9983235,0.0066409996,-0.016456207,-0.05509359,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
102726188,102725680,0.9979869,0.016551796,-0.028371915,-0.054251265,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
103230326,103229899,0.9982128,0.013024857,-0.022027325,-0.054004468,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
103729638,103729127,0.9979198,0.014121102,-0.028929504,-0.055855565,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
104228782,104228356,0.99806327,0.01035664,-0.019499907,-0.058157533,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
104728012,104727584,0.99786574,0.022015436,-0.02462094,-0.056331806,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
105227321,105226814,0.9984941,-0.0007917683,0.0023750926,-0.054803513,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
105726467,105726042,0.9981799,0.006600234,-0.0010484272,-0.05993635,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
106225701,106225271,0.99788386,0.0002732421,0.0044897166,-0.06486661,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
106729918,106729493,0.9979025,-0.0040846877,-0.025101209,-0.059530463,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
107229147,107228723,0.9980952,0.0019607067,-0.029628193,-0.054077968,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
107728386,107727953,0.997962,0.0011592497,-0.03239255,-0.05496647,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
108227691,108227184,0.9977226,0.009147363,-0.038129378,-0.054882973,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
108726861,108726430,0.9982983,0.006798592,-0.02701257,-0.051232267,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
109226082,109225645,0.9984528,0.01406441,-0.02726266,-0.04637981,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
109725420,109724876,0.99863946,0.010413689,-0.02227159,-0.045987815,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
110229560,110229099,0.99807745,0.012486673,-0.028030101,-0.053849317,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
110728833,110728335,0.9975299,0.007071659,-0.022072498,-0.066309616,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
111227996,111227565,0.996203,0.01151537,0.005329893,-0.08613126,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
111727261,111726795,0.99426645,-0.00020463155,-0.0044435826,-0.1068388,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
112226508,112226027,0.99358207,-0.0013073469,-0.0053238776,-0.11298096,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
112725754,112725283,0.9928873,-0.0020654018,-0.0050828685,-0.11893174,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
113229944,113229486,0.99254704,-0.0028523854,-0.004715572,-0.12173781,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
113729204,113728718,0.99214053,-0.00638259,-0.0026706154,-0.12493722,0.99998873,-7.2879014e-10,-1.3214303e-10,-0.0047607017,3
