timestamp,timestamp_sample,gyro_device_id,gyro_bias[0],gyro_bias[1],gyro_bias[2],gyro_bias_limit,gyro_bias_variance[0],gyro_bias_variance[1],gyro_bias_variance[2],accel_device_id,accel_bias[0],accel_bias[1],accel_bias[2],accel_bias_limit,accel_bias_variance[0],accel_bias_variance[1],accel_bias_variance[2],mag_device_id,mag_bias[0],mag_bias[1],mag_bias[2],mag_bias_limit,mag_bias_variance[0],mag_bias_variance[1],mag_bias_variance[2],gyro_bias_valid,accel_bias_valid,mag_bias_valid
34380149,34379169,3932170,-0.0072806943,0.0040582027,-0.007714208,0.34906584,5.782271e-09,5.7782565e-09,2.3087997e-08,3932170,0.021241121,0.02168744,-0.12966976,0.4,0.00010875545,0.00010905007,4.9940654e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
34589772,34588825,3932170,-0.007283004,0.004063899,-0.0077197934,0.34906584,5.797418e-09,5.7931637e-09,2.3120757e-08,3932170,0.022972377,0.022216866,-0.12948819,0.4,0.0001066722,0.000106976,4.99697e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
34801075,34798482,3932170,-0.00728425,0.004068967,-0.0077237934,0.34906584,5.811339e-09,5.806853e-09,2.3150356e-08,3932170,0.024651645,0.022660853,-0.12933746,0.4,0.00010465579,0.00010496816,4.999093e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
34990578,34988172,3932170,-0.007291385,0.004078009,-0.0076846518,0.34906584,5.8251595e-09,5.8257594e-09,2.3112255e-08,3932170,0.025708545,0.022776125,-0.12892516,0.4,0.00010464798,0.00010495312,5.000664e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
35010688,35008141,3932170,-0.0072890013,0.004083032,-0.0076727555,0.34906584,5.8159215e-09,5.8179856e-09,2.3107154e-08,3932170,0.02743673,0.023003476,-0.12890126,0.4,0.000102687954,0.00010297033,5.00082e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
35220859,35217837,3932170,-0.0072879544,0.0040906174,-0.007661238,0.34906584,5.8138587e-09,5.8290746e-09,2.3095339e-08,3932170,0.029381478,0.02308065,-0.12850869,0.4,0.000100782134,0.00010101191,5.0022145e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
35428428,35427455,3932170,-0.0072872154,0.004096009,-0.007656591,0.34906584,5.8178085e-09,5.839794e-09,2.3104459e-08,3932170,0.03106716,0.023185624,-0.12826778,0.4,9.8946475e-05,9.915384e-05,5.0033404e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
35637998,35637112,3932170,-0.0072867256,0.004101153,-0.0076593207,0.34906584,5.8279372e-09,5.850049e-09,2.3116694e-08,3932170,0.03275724,0.023291929,-0.12790978,0.4,9.717501e-05,9.738831e-05,5.0042768e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
35847695,35846770,3932170,-0.00728672,0.0041054827,-0.007658633,0.34906584,5.8380016e-09,5.8600325e-09,2.3131072e-08,3932170,0.034389336,0.023359073,-0.12756445,0.4,9.545599e-05,9.567624e-05,5.0050144e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
36057470,36056428,3932170,-0.007286866,0.004109551,-0.007655925,0.34906584,5.8478977e-09,5.869793e-09,2.3145777e-08,3932170,0.036016576,0.02334888,-0.12716316,0.4,9.378814e-05,9.401545e-05,5.0056155e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
36267230,36266086,3932170,-0.007286118,0.004113839,-0.0076546473,0.34906584,5.85744e-09,5.879187e-09,2.3159489e-08,3932170,0.03762647,0.023211144,-0.12681575,0.4,9.2167924e-05,9.240184e-05,5.005993e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
36476845,36475744,3932170,-0.0072852015,0.0041183243,-0.0076546157,0.34906584,5.867108e-09,5.8887464e-09,2.3173392e-08,3932170,0.039203815,0.022958068,-0.12657914,0.4,9.060498e-05,9.084051e-05,5.0064978e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
36681523,36680420,3932170,-0.0072841593,0.0041222945,-0.0076509216,0.34906584,5.87569e-09,5.8971135e-09,2.3185546e-08,3932170,0.040735725,0.022611504,-0.12641102,0.4,8.909133e-05,8.93329e-05,5.0067965e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
36890985,36890068,3932170,-0.007251344,0.0041085375,-0.0076110526,0.34906584,5.859562e-09,5.8806537e-09,2.3095424e-08,3932170,0.042156164,0.022037638,-0.1255239,0.4,8.724173e-05,8.7487475e-05,4.985223e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37100859,37099730,3932170,-0.007255774,0.004116634,-0.007617133,0.34906584,5.8740555e-09,5.8949157e-09,2.312469e-08,3932170,0.043740526,0.02145788,-0.12541787,0.4,8.58994e-05,8.61498e-05,4.9897253e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37310396,37309384,3932170,-0.007258751,0.004123854,-0.0076191267,0.34906584,5.88751e-09,5.908158e-09,2.3147784e-08,3932170,0.045289196,0.020761022,-0.12528573,0.4,8.458309e-05,8.483728e-05,4.9932214e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37519959,37519043,3932170,-0.0072607608,0.0041312366,-0.00761868,0.34906584,5.900365e-09,5.92078e-09,2.3167638e-08,3932170,0.046937373,0.019924028,-0.12481212,0.4,8.329879e-05,8.3555984e-05,4.9960518e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37729628,37728701,3932170,-0.007261568,0.0041371877,-0.0076157814,0.34906584,5.9125638e-09,5.9327063e-09,2.3180798e-08,3932170,0.048381153,0.01902082,-0.12465175,0.4,8.204515e-05,8.230478e-05,4.9981404e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
37939319,37938360,3932170,-0.0072625265,0.0041430686,-0.0076069026,0.34906584,5.925023e-09,5.9448744e-09,2.3191955e-08,3932170,0.049801633,0.018024016,-0.1243583,0.4,8.0834434e-05,8.1096005e-05,5.000222e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
38148943,38148018,3932170,-0.007262657,0.004148559,-0.0075958334,0.34906584,5.9371095e-09,5.9566863e-09,2.3198266e-08,3932170,0.051157456,0.016960453,-0.12403824,0.4,7.9657635e-05,7.992058e-05,5.0017243e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
38358731,38357676,3932170,-0.0072625,0.004153173,-0.007572816,0.34906584,5.949213e-09,5.9685124e-09,2.3200922e-08,3932170,0.052373365,0.015821565,-0.123733945,0.4,7.85197e-05,7.878357e-05,5.0029375e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
38568549,38567335,3932170,-0.007261846,0.0041580526,-0.0075569656,0.34906584,5.961441e-09,5.9804672e-09,2.320015e-08,3932170,0.053534787,0.014621053,-0.12337202,0.4,7.7421966e-05,7.768628e-05,5.003931e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
38659615,38657189,3932170,-0.0072522196,0.004164366,-0.0075464635,0.34906584,5.9593908e-09,5.981061e-09,2.3185605e-08,3932170,0.054110937,0.013663194,-0.123288594,0.4,7.7351404e-05,7.759704e-05,5.0043195e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
38777909,38776993,3932170,-0.0072443876,0.0041723163,-0.007538604,0.34906584,5.960436e-09,5.9782104e-09,2.3178933e-08,3932170,0.05544722,0.011860488,-0.12311801,0.4,7.624371e-05,7.651639e-05,5.004738e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
38987673,38986661,3932170,-0.0072450517,0.0041811154,-0.0075300196,0.34906584,5.9716383e-09,5.984284e-09,2.3174207e-08,3932170,0.05676956,0.010707701,-0.1228844,0.4,7.517179e-05,7.548593e-05,5.005395e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
39197174,39196311,3932170,-0.00724062,0.004190663,-0.007516658,0.34906584,5.98362e-09,5.9930025e-09,2.3173484e-08,3932170,0.05801965,0.009081656,-0.12262535,0.4,7.4161144e-05,7.450102e-05,5.0059157e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
39406893,39405970,3932170,-0.007235312,0.004197705,-0.0075067785,0.34906584,5.9959744e-09,6.0030567e-09,2.3172362e-08,3932170,0.058907975,0.0073673464,-0.122374654,0.4,7.320086e-05,7.355849e-05,5.0063372e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
39618238,39615630,3932170,-0.007237878,0.0042027216,-0.0075025964,0.34906584,6.0084835e-09,6.013852e-09,2.3169305e-08,3932170,0.05964736,0.006188628,-0.12202152,0.4,7.2285955e-05,7.2656876e-05,5.006674e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
39828245,39825388,3932170,-0.0072342395,0.004217093,-0.007468193,0.34906584,6.021072e-09,6.025201e-09,2.3163942e-08,3932170,0.061020218,0.004390517,-0.12172462,0.4,7.141508e-05,7.1796385e-05,5.0069457e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
40030839,40029956,3932170,-0.0071973153,0.0042109056,-0.0073963637,0.34906584,6.0045955e-09,6.0080336e-09,2.3049003e-08,3932170,0.061909974,0.0026038848,-0.12105028,0.4,7.0263435e-05,7.064994e-05,4.9837236e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
40401984,40399355,3932170,-0.0072018113,0.0042426004,-0.007313719,0.34906584,6.0391154e-09,6.0430976e-09,2.3061608e-08,3932170,0.06412081,0.00019613223,-0.12087908,0.4,6.956867e-05,6.996427e-05,4.9913087e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
40452125,40449274,3932170,-0.007197905,0.0042499015,-0.0073013715,0.34906584,6.038277e-09,6.0425e-09,2.3062547e-08,3932170,0.06444243,-0.0015695438,-0.120812334,0.4,6.886103e-05,6.925303e-05,4.9921023e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
40641523,40638967,3932170,-0.0072050034,0.0042626862,-0.007253525,0.34906584,6.056361e-09,6.0626664e-09,2.306116e-08,3932170,0.06556614,-0.0017131796,-0.120708555,0.4,6.887588e-05,6.9263835e-05,4.9949113e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
40661819,40658933,3932170,-0.0072030416,0.004267422,-0.007247277,0.34906584,6.052513e-09,6.05897e-09,2.3059549e-08,3932170,0.065649435,-0.0032221905,-0.120679185,0.4,6.820483e-05,6.858928e-05,4.9951514e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
40871521,40868593,3932170,-0.0072025163,0.0042821355,-0.0071957777,0.34906584,6.0652643e-09,6.0750054e-09,2.3052072e-08,3932170,0.06642879,-0.0052028922,-0.1205504,0.4,6.75814e-05,6.795302e-05,4.9976184e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
41079185,41078252,3932170,-0.0072077187,0.004293411,-0.007162927,0.34906584,6.077596e-09,6.090575e-09,2.3042263e-08,3932170,0.066974804,-0.0064958334,-0.1203557,0.4,6.6991975e-05,6.735226e-05,4.9996183e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
41288858,41287928,3932170,-0.007212064,0.004299464,-0.0071549336,0.34906584,6.088669e-09,6.1051595e-09,2.302407e-08,3932170,0.06695994,-0.0076061375,-0.120106675,0.4,6.643274e-05,6.678292e-05,5.001232e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
41498492,41497575,3932170,-0.0072148377,0.004301934,-0.0071613025,0.34906584,6.0992895e-09,6.1190892e-09,2.3000768e-08,3932170,0.06651427,-0.00864632,-0.120074585,0.4,6.590796e-05,6.625061e-05,5.002555e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
41789735,41787103,3932170,-0.0072245104,0.004297784,-0.007184853,0.34906584,6.1152168e-09,6.1390666e-09,2.2957517e-08,3932170,0.065608576,-0.009019825,-0.11985263,0.4,6.540603e-05,6.574365e-05,5.0039557e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
42049159,42046680,3932170,-0.007227671,0.004298955,-0.0071959975,0.34906584,6.129093e-09,6.1555916e-09,2.2913257e-08,3932170,0.06499839,-0.009812908,-0.11971564,0.4,6.494556e-05,6.5282606e-05,5.004955e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
42129516,42126550,3932170,-0.0072278255,0.0043000155,-0.007204989,0.34906584,6.1292558e-09,6.156341e-09,2.2894595e-08,3932170,0.06433045,-0.010711089,-0.11960736,0.4,6.454888e-05,6.488658e-05,5.005163e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
42363759,42361169,3932170,-0.0071963575,0.004276185,-0.0071877227,0.34906584,6.1095204e-09,6.137895e-09,2.2726901e-08,3932170,0.06313012,-0.011105621,-0.11903715,0.4,6.38471e-05,6.418599e-05,4.9809055e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
42563203,42560845,3932170,-0.0072003747,0.0042846315,-0.007203385,0.34906584,6.12366e-09,6.1524994e-09,2.2697797e-08,3932170,0.06264365,-0.012071064,-0.118952386,0.4,6.356651e-05,6.391077e-05,4.9858313e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
42812903,42810440,3932170,-0.007205272,0.0042912588,-0.0072259316,0.34906584,6.1409593e-09,6.1692362e-09,2.264167e-08,3932170,0.061989203,-0.012835317,-0.118879385,0.4,6.3307394e-05,6.3662344e-05,4.990744e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
43170741,43169858,3932170,-0.00720926,0.0043099113,-0.007227734,0.34906584,6.1591168e-09,6.1843797e-09,2.2550148e-08,3932170,0.061513428,-0.014258915,-0.11876063,0.4,6.286664e-05,6.324534e-05,4.996015e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
43380482,43379518,3932170,-0.0072065922,0.004327101,-0.0072115837,0.34906584,6.1691887e-09,6.1907532e-09,2.2479448e-08,3932170,0.061702374,-0.015240802,-0.11866241,0.4,6.2677835e-05,6.307778e-05,4.9983055e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
43590214,43589178,3932170,-0.0072037787,0.0043483092,-0.007171505,0.34906584,6.1784404e-09,6.194812e-09,2.2402977e-08,3932170,0.06230063,-0.016182648,-0.118564,0.4,6.251181e-05,6.29388e-05,5.0001727e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
43731395,43728952,3932170,-0.0072035617,0.004365883,-0.007111585,0.34906584,6.1922667e-09,6.2043832e-09,2.234629e-08,3932170,0.063480124,-0.016421879,-0.11843754,0.4,6.2493455e-05,6.293876e-05,5.001225e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
43901306,43898677,3932170,-0.007208356,0.0043860003,-0.007027498,0.34906584,6.1965912e-09,6.20329e-09,2.2281453e-08,3932170,0.06461692,-0.016640991,-0.1184869,0.4,6.2352185e-05,6.282546e-05,5.002306e-06,396825,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1,1,0
