timestamp,timestamp_sample,xyz[0],xyz[1],xyz[2]
24227304,24227094,0.37117586,1.0908822,-0.26368216
24248516,24248308,-0.41693565,-1.1335742,-0.41023952
24269730,24269523,-0.7965092,-2.1108935,-0.37479517
24290963,24290759,-0.49908975,-1.8253592,-0.22630402
24308414,24308209,0.049819686,-1.4486554,-0.116329126
24328382,24328176,0.22511491,-0.6720295,-0.1568849
24349603,24349392,0.47184706,1.5198014,-0.40647286
24367069,24366863,0.20854566,2.4660125,-0.47748566
24388286,24388077,0.015572609,2.0419867,-0.42282063
24409498,24409293,-0.070175014,0.5440116,-0.26016718
24430716,24430508,-0.6499158,-0.97123784,-0.2534492
24448188,24447979,-0.84506565,-2.2586732,-0.22822723
24469397,24469194,-0.68811417,-1.2134864,-0.1969076
24490622,24490416,0.3645819,2.555604,-0.11074888
24508084,24507880,1.3925598,4.67811,-0.005343022
24528052,24527846,1.4643184,4.9855566,0.069977656
24549271,24549062,0.9433288,2.5888665,-0.11797443
24570489,24570279,0.55403477,-0.7076606,-0.16261859
24587950,24587748,0.4107317,-2.6369975,-0.03585933
24609167,24608963,0.0149102695,-3.8907692,0.06335422
24630383,24630178,-0.37069845,-3.7628841,0.15357217
24647880,24647672,-0.63146085,-1.6323676,0.2388365
24669075,24668865,-0.90101165,1.1957749,0.27040666
24689058,24688846,-1.1027707,1.907192,0.18816099
24710251,24710047,-1.0026516,1.3542763,0.0069701946
24727724,24727517,-0.4471235,0.25453293,-0.098223485
24748947,24748737,0.22474764,-1.0085505,-0.047589697
24770177,24769972,0.22335957,-2.07102,-0.09210787
24787625,24787419,0.028130673,-1.6988034,-0.10872209
24808842,24808634,0.045111213,-0.22303675,-0.10973477
24830057,24829848,0.26995963,0.542139,-0.0016413109
24850022,24849816,0.045394838,0.77597326,-0.028541127
24867493,24867287,-0.12992519,1.0578614,-0.027066648
24888706,24888502,-0.023052128,1.7727405,-0.006231522
24909922,24909719,-0.08629139,1.0394149,0.14238045
24927399,24927189,-0.19247575,-0.384752,0.13199648
24948608,24948405,0.08373319,-1.2184616,0.079323225
24971080,24970868,0.3602076,-1.2231902,0.053576402
24991045,24990833,0.23663716,-1.1688355,0.14404944
25008521,25008304,0.30294174,-0.40686586,0.31294534
25028481,25028271,0.20697333,0.82764596,0.5083708
25049693,25049486,-0.046100546,1.5432149,0.68178785
25067167,25066959,-0.05689992,1.5561676,0.76441026
25088382,25088173,-0.074641705,0.7930372,0.8148268
25110851,25110637,0.11988616,-0.5288988,0.83192927
25130810,25130603,0.33888474,-1.6918054,0.65841866
25148282,25148074,0.44972596,-1.9386642,0.51229805
25169491,25169288,0.23008479,-1.5853502,0.5517523
25189466,25189262,-0.11447021,-0.80846095,0.70625037
25206935,25206728,-0.16895066,0.11908064,0.6928629
25228145,25227942,-0.020575078,0.9979902,0.58270925
25249374,25249171,0.007510561,0.94236654,0.5786253
25270577,25270372,0.059725147,0.7527484,0.6063005
25288052,25287844,0.017079834,0.64563537,0.6334079
25310517,25310309,-0.16286227,0.3641729,0.6942602
25330482,25330273,-0.13621882,0.113365956,0.6859688
25347951,25347745,0.012674559,0.19481328,0.6687482
25367918,25367712,0.07519983,0.22769243,0.64272577
25389129,25388926,-0.07263916,0.2953608,0.58014905
25410346,25410142,-0.16235967,0.52119964,0.5293724
25427830,25427621,-0.22933954,0.25222644,0.5233185
25450301,25450080,-0.25431502,-0.28324822,0.5830773
25470247,25470043,-0.18884927,-0.31818616,0.5678316
25487733,25487515,-0.14364718,-0.28295133,0.5070154
25508944,25508729,-0.2433313,-0.33232304,0.49338692
25528899,25528696,-0.07857089,0.16907075,0.42464572
25550118,25549911,0.30169818,0.6519878,0.33908957
25567599,25567383,0.46473745,0.5742568,0.3091581
25588808,25588597,0.514751,0.34234926,0.28036174
25610017,25609812,0.549343,0.28154618,0.30687028
25627490,25627284,0.39491633,-0.14872698,0.38006693
25648709,25648499,0.108882524,-0.5481031,0.43392855
25669926,25669715,-0.16342197,-0.46680823,0.39310816
25689889,25689682,-0.36243835,-0.40036494,0.37728333
25708609,25708402,-0.40688553,-0.17156114,0.38827842
25729835,25729618,-0.29227236,0.15634066,0.45102242
25749802,25749583,-0.100353636,0.34157827,0.45984867
25767258,25767053,0.042108964,0.5507366,0.42221752
25788480,25788269,0.22238044,0.6610353,0.41729027
25809714,25809508,0.3019519,0.35674942,0.4019126
25827157,25826954,0.17614663,-0.2586511,0.37129748
25848375,25848170,-0.09859976,-0.8684696,0.30499732
25869594,25869385,-0.30189112,-1.0957203,0.25273678
25889556,25889352,-0.40331718,-0.9799344,0.26226538
25907028,25906823,-0.45615608,-0.6320839,0.2642179
25928245,25928039,-0.41981727,-0.10387159,0.24301168
25949459,25949253,-0.24125144,0.63340807,0.2218062
25970674,25970468,-0.04011031,1.4084022,0.1813896
25988147,25987940,0.21335566,1.5042557,0.17085004
26009364,26009156,0.5677986,1.0860919,0.23798102
26030606,26030391,0.73651224,0.16666423,0.2584636
26049304,26049091,0.66549474,-0.96326107,0.24317276
26068018,26067808,0.19624074,-1.7077687,0.22170343
26089231,26089023,-0.34210092,-1.8675212,0.18059267
26110458,26110242,-0.80620253,-1.5761862,0.16150916
26127919,26127710,-0.8989037,-0.85308105,0.22008353
26149133,26148925,-0.61469984,0.033271115,0.16937706
26170351,26170141,-0.25717783,0.13076773,0.119460426
26189067,26188861,-0.0012827534,-0.14140487,0.13015066
26209055,26208844,0.31494877,-0.3311447,0.14351992
26229043,26228838,0.5348118,-0.41940027,0.13728279
26250214,26250007,0.58705115,-0.42554307,0.117836095
26267685,26267479,0.58000576,-0.34233072,0.07049011
26288920,26288717,0.624096,0.0108395405,0.038332477
26310124,26309912,0.4109253,0.2235127,0.022886466
26327590,26327386,0.24421099,0.26614058,-0.05932514
26348803,26348595,0.055792615,0.20052512,-0.12493893
26370045,26369834,-0.06908492,0.0896056,-0.013492381
26387488,26387281,-0.118092336,-0.023346076,0.033060547
26407465,26407248,-0.27651215,-0.09591544,-0.02504453
26428672,26428464,-0.42812595,-0.09602745,-0.055440176
26449891,26449680,-0.42584053,-0.44098133,-0.12147121
26467355,26467150,-0.37199533,-0.6456735,-0.2005779
26488574,26488365,-0.13759832,-0.4577616,-0.24956079
26509794,26509590,-0.02653327,0.44281015,-0.22932987
26527265,26527051,0.06350095,1.1986576,-0.21481952
26548479,26548267,0.17812693,1.467927,-0.24992642
26568439,26568233,0.22189462,1.1792858,-0.29117495
26589662,26589449,0.104718976,0.7667463,-0.2640085
26608382,26608171,0.06918889,0.7905737,-0.25969175
26628350,26628141,0.13460219,1.0704871,-0.25155395
26649555,26649350,0.11571281,1.0729048,-0.28527808
26667026,26666821,-0.042162217,0.76861256,-0.26857325
26688246,26688037,-0.23490968,0.41768438,-0.27431792
26709466,26709258,-0.24782862,0.46873444,-0.27877605
26726931,26726727,-0.16642481,0.6975647,-0.27953207
26748151,26747941,-0.03140705,0.7729968,-0.26434475
26768122,26767918,-0.18508907,0.6088584,-0.29627022
26789326,26789119,-0.30088463,0.23394679,-0.33972713
26810543,26810335,-0.2552358,-0.23003963,-0.41649058
26828010,26827806,-0.11807613,-0.27391094,-0.43960816
26849243,26849040,0.22652802,-0.032219313,-0.4563992
26870448,26870236,0.7842541,0.40008143,-0.47272262
26887961,26887752,1.0236063,0.77554405,-0.44766498
26907884,26907680,1.1416998,0.90498984,-0.42481512
26927867,26927645,0.9319529,0.6327617,-0.3733184
26950310,26950105,0.33168986,-0.109799586,-0.3744979
26967784,26967576,-0.10170791,-0.8107467,-0.37383956
26989001,26988791,-0.4861736,-1.3178216,-0.33834037
27007726,27007511,-0.80388486,-1.3958507,-0.30543774
27027706,27027480,-0.87286574,-1.2159922,-0.33585235
27048907,27048693,-0.8125761,-1.0242882,-0.3421927
27068864,27068659,-0.7465458,-0.97991174,-0.38128152
27087589,27087379,-0.5367488,-1.029008,-0.3764025
27107560,27107350,-0.27432534,-1.1845789,-0.32456532
27128763,27128560,-0.10183677,-1.4255186,-0.29169947
27149983,27149776,-0.11168347,-1.4043454,-0.27656636
27167465,27167253,-0.06355443,-1.175266,-0.25486916
27188671,27188462,0.12522666,-0.7437136,-0.2558038
27209888,27209678,0.24582964,-0.18382637,-0.21130028
27231096,27230892,0.3097216,0.2872746,-0.15700035
27248568,27248364,0.32514012,0.50619686,-0.09831864
27268535,27268331,0.31665668,0.6336215,-0.10397521
27289755,27289547,0.08974767,0.6149017,-0.10296381
27307226,27307019,-0.1484927,0.36654598,-0.117845744
27328448,27328232,-0.17551856,0.20469151,-0.08211295
27349661,27349448,-0.14562738,0.17312756,-0.054059897
27370871,27370666,-0.18691526,0.23130558,-0.06350743
27388343,27388134,-0.11744221,0.31977442,-0.08914386
27409578,27409373,0.15663305,0.4365916,-0.14449547
27429521,27429316,0.40699977,0.39661798,-0.13996649
27447000,27446790,0.41314062,0.31897777,-0.09078867
27468211,27468003,0.29243478,0.07936237,-0.10088004
27489422,27489217,0.106508546,0.04249948,-0.03786663
27510660,27510452,0.032754585,0.09606846,-0.019768802
27528108,27527904,-0.0060936688,0.32612583,-0.0077117006
27549329,27549119,0.14421307,0.57494634,-0.026207842
27570545,27570334,0.17936265,0.6027478,-0.011517065
27588016,27587805,0.17884436,0.474364,0.02573592
27607985,27607774,0.006438298,0.25833592,0.023519691
27629189,27628987,-0.042086024,-0.07374218,0.0062775826
27650413,27650202,0.19016637,-0.21003789,-0.013928674
27667886,27667674,0.15676492,-0.09344424,0.0184492
27689100,27688889,0.032863792,0.046898432,0.049741637
27710308,27710104,-0.07517185,0.1430222,0.046922047
27727783,27727575,-0.15751874,0.19004454,0.060392696
27748996,27748790,-0.08181996,0.3388212,0.068411835
27770227,27770016,0.029743087,0.36400816,0.09880465
27790179,27789973,0.22078651,0.12282299,0.113302395
27807668,27807461,0.38473397,-0.18672659,0.15520732
27828872,27828661,0.2641772,-0.30002534,0.15053414
27851336,27851124,-0.1054915,-0.3174317,0.11268244
27867548,27867345,-0.2064111,-0.26256996,0.11037253
27888787,27888578,-0.16271,-0.056479163,0.067359
27909981,27909777,-0.030922504,0.055893578,0.06407087
27927450,27927247,0.1147764,0.075489335,0.043686263
27947417,27947213,0.23611453,-0.010690772,0.069431156
27968635,27968430,0.18763664,-0.2933566,0.09613702
27991106,27990894,0.09400935,-0.53759885,0.07251959
28007320,28007115,0.037188638,-0.6310361,0.0867794
28028533,28028330,0.020612571,-0.4954583,0.10122465
28049753,28049547,-0.028408162,-0.2777531,0.08335352
28070974,28070762,-0.21207596,-0.02083774,0.03621725
28088437,28088232,-0.29167742,0.106959686,0.0010094132
28108407,28108199,-0.28593394,0.057707515,-0.011411209
28130868,28130663,-0.17946948,-0.06511791,-0.024170902
28147087,28146885,-0.15896653,-0.20377743,0.015196416
28168303,28168101,-0.0869259,-0.30442545,-0.0075809453
28189521,28189316,-0.021929625,-0.3200663,-0.0071124807
28210741,28210535,-0.09275237,-0.12704942,0.0018371923
28228206,28228002,-0.14159013,0.13387343,-0.0249843
28249422,28249217,-0.21972865,0.57386386,-0.010042416
28270645,28270433,-0.14394929,0.8179824,0.00079328706
28286877,28286673,-0.06939614,0.7505498,-0.023849513
28308077,28307871,-0.043320015,0.478994,0.0019278976
28330540,28330334,0.054242685,0.10040467,-0.006374498
28350519,28350302,0.08261468,-0.32678187,0.0041162455
28367989,28367786,0.11749274,-0.5709556,-0.030169165
28389193,28388987,0.17155188,-0.7608428,-0.04659042
28410422,28410204,0.051985774,-0.6250317,0.015908705
28427887,28427684,-0.15825243,-0.3360087,0.0209462
28447851,28447641,-0.34583825,-0.14592654,0.041437212
28469061,28468857,-0.5154868,0.018783635,0.088002145
28490277,28490072,-0.66648525,0.1382399,0.11592081
28507802,28507598,-0.68202555,0.30655667,0.090659805
28528964,28528757,-0.5343692,0.48468232,0.072316915
28550185,28549977,-0.29474455,0.5207826,0.05382691
28567654,28567444,-0.09248073,0.400822,0.05138401
28588863,28588659,0.19558974,0.26158404,0.073531106
28610089,28609876,0.34283555,0.17463988,0.09551826
28627561,28627346,0.4548712,0.2579286,0.034355946
28647514,28647312,0.33722717,0.3189859,0.066859916
28668730,28668528,0.122259974,0.24611716,0.053806994
28689960,28689747,0.032529987,0.27315688,0.019892879
28707425,28707214,-0.028269654,0.3338529,-0.0073869145
28728632,28728430,0.026548982,0.33216116,-0.017454572
28749855,28749645,0.27911392,0.11947733,-0.026401011
28771069,28770862,0.491107,-0.17210157,-0.057142068
28789796,28789583,0.41408864,-0.39365864,0.0040597627
28808504,28808299,0.31412995,-0.4217692,0.039499838
28829721,28829514,0.32489315,-0.14284967,0.043345727
28847206,28847002,0.32694983,0.25217453,0.065587886
28868404,28868199,0.27457646,0.8339611,-0.00095941377
28889619,28889415,0.21503024,1.3766329,0.0059877182
28910882,28910676,0.10325936,1.3702595,0.0034289248
28929563,28929350,0.11843702,0.7714271,-0.018335879
28949531,28949317,0.26370654,-0.060453366,-0.031744696
28969495,28969285,0.44595346,-0.6776341,-0.02969164
28986960,28986755,0.54597425,-1.045434,-0.009388151
29008173,29007970,0.48636362,-1.0935963,-0.01356924
29029394,29029189,0.3005189,-0.7380116,-0.008847324
