timestamp,timestamp_last_signal,rssi,rc_lost_frame_count,rc_total_frame_count,rc_ppm_frame_length,values[0],values[1],values[2],values[3],values[4],values[5],values[6],values[7],values[8],values[9],values[10],values[11],values[12],values[13],values[14],values[15],values[16],values[17],channel_count,rc_failsafe,rc_lost,input_source
299523625,299523625,41,0,0,0,1556,1407,1194,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
300020609,300020609,41,0,0,0,1496,1430,1211,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
300520035,300520035,41,0,0,0,1527,1423,1203,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
301023492,301023492,41,0,0,0,1511,1433,1199,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
301518378,301518378,41,0,0,0,1530,1485,1202,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
302016469,302016469,41,0,0,0,1494,1496,1202,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
302517003,302517003,41,0,0,0,1468,1499,1204,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
303032305,303032305,41,0,0,0,1496,1496,1199,1499,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
303527753,303527753,41,0,0,0,1497,1475,1215,1500,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
304027143,304027143,41,0,0,0,1496,1444,1201,1503,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
304531542,304531542,41,0,0,0,1496,1452,1201,1507,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
305022852,305022852,41,0,0,0,1496,1460,1214,1550,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
305524086,305524086,41,0,0,0,1498,1458,1194,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
306022759,306022759,41,0,0,0,1498,1467,1220,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
306523635,306523635,41,0,0,0,1498,1456,1203,1504,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
307027123,307027123,41,0,0,0,1486,1463,1208,1525,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
307528808,307528808,41,0,0,0,1495,1439,1206,1522,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
308025413,308025413,41,0,0,0,1497,1418,1218,1503,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
308519988,308519988,41,0,0,0,1497,1415,1189,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
309023443,309023443,41,0,0,0,1497,1410,1198,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
309536109,309536109,41,0,0,0,1497,1411,1215,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
310035943,310035943,41,0,0,0,1498,1422,1204,1518,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
310535151,310535151,41,0,0,0,1498,1431,1202,1510,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
311035704,311035704,41,0,0,0,1513,1422,1218,1532,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
312027570,312027570,41,0,0,0,1500,1428,1185,1504,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
312523520,312523520,41,0,0,0,1521,1423,1206,1510,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
313031533,313031533,41,0,0,0,1522,1429,1214,1519,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
313527757,313527757,41,0,0,0,1508,1440,1199,1499,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
314028631,314028631,41,0,0,0,1502,1453,1219,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
314525291,314525291,41,0,0,0,1497,1445,1207,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
315025277,315025277,41,0,0,0,1496,1444,1208,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
315524835,315524835,41,0,0,0,1455,1455,1213,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
316025657,316025657,41,0,0,0,1460,1452,1207,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
316522776,316522776,41,0,0,0,1497,1426,1228,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
317022298,317022298,41,0,0,0,1513,1444,1187,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
317518590,317518590,41,0,0,0,1530,1440,1212,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
318037852,318037852,41,0,0,0,1523,1432,1221,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
318516011,318516011,41,0,0,0,1520,1425,1203,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
319035269,319035269,41,0,0,0,1509,1422,1188,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
319531153,319531153,41,0,0,0,1505,1419,1205,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
320022911,320022911,41,0,0,0,1502,1420,1210,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
320536712,320536712,41,0,0,0,1501,1418,1195,1484,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
321033703,321033703,41,0,0,0,1495,1426,1207,1467,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
321529590,321529590,41,0,0,0,1498,1431,1203,1483,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
322028838,322028838,41,0,0,0,1495,1437,1191,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
322528542,322528542,41,0,0,0,1497,1440,1214,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
323024808,323024808,41,0,0,0,1498,1433,1182,1473,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
323518181,323518181,41,0,0,0,1497,1427,1207,1482,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
324016496,324016496,41,0,0,0,1502,1437,1219,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
324517468,324517468,41,0,0,0,1519,1434,1207,1492,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
325038294,325038294,41,0,0,0,1522,1428,1203,1491,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
325515952,325515952,41,0,0,0,1528,1436,1210,1492,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
326025813,326025813,41,0,0,0,1505,1432,1203,1492,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
326528332,326528332,41,0,0,0,1521,1423,1185,1496,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
327027584,327027584,41,0,0,0,1518,1429,1218,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
327521351,327521351,41,0,0,0,1533,1422,1200,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
328037867,328037867,41,0,0,0,1530,1422,1205,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
328533707,328533707,41,0,0,0,1522,1432,1215,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
329012794,329012794,41,0,0,0,1421,1472,1206,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
329530318,329530318,41,0,0,0,1498,1441,1202,1494,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
330025152,330025152,41,0,0,0,1497,1437,1227,1496,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
330524733,330524733,41,0,0,0,1513,1429,1209,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
331022589,331022589,41,0,0,0,1498,1433,1184,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
331519365,331519365,41,0,0,0,1527,1433,1207,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
332020159,332020159,41,0,0,0,1498,1440,1222,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
332523029,332523029,41,0,0,0,1522,1423,1205,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
333020816,333020816,41,0,0,0,1498,1437,1209,1495,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
333529352,333529352,41,0,0,0,1508,1428,1199,1492,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
334009825,334009825,41,0,0,0,1497,1438,1202,1463,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
334533211,334533211,41,0,0,0,1508,1439,1218,1475,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
335026089,335026089,41,0,0,0,1525,1445,1183,1492,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
335519108,335519108,41,0,0,0,1507,1461,1236,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
336021214,336021214,41,0,0,0,1503,1446,1179,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
336518950,336518950,41,0,0,0,1519,1437,1196,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
337035797,337035797,41,0,0,0,1503,1437,1207,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
337535145,337535145,41,0,0,0,1509,1432,1232,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
338035364,338035364,41,0,0,0,1513,1438,1206,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
338537469,338537469,41,0,0,0,1512,1445,1208,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
339012956,339012956,41,0,0,0,1495,1431,1207,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
339513877,339513877,41,0,0,0,1495,1435,1220,1492,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
340030582,340030582,41,0,0,0,1495,1408,1188,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
340531241,340531241,41,0,0,0,1497,1402,1245,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
341031293,341031293,41,0,0,0,1496,1421,1206,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
341528641,341528641,41,0,0,0,1497,1443,1182,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
342024941,342024941,41,0,0,0,1510,1425,1204,1495,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
342523151,342523151,41,0,0,0,1506,1433,1206,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
343021371,343021371,41,0,0,0,1497,1428,1203,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
343519495,343519495,41,0,0,0,1496,1415,1213,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
344020160,344020160,41,0,0,0,1497,1415,1185,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
344520640,344520640,41,0,0,0,1496,1417,1206,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
345021139,345021139,41,0,0,0,1496,1429,1208,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
345523919,345523919,41,0,0,0,1507,1413,1204,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
346019436,346019436,41,0,0,0,1497,1413,1207,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
346535609,346535609,41,0,0,0,1497,1413,1234,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
347031583,347031583,41,0,0,0,1518,1419,1206,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
347530130,347530130,41,0,0,0,1534,1430,1220,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
348019454,348019454,41,0,0,0,1545,1430,1223,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
348517497,348517497,41,0,0,0,1508,1408,1206,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
349034162,349034162,41,0,0,0,1505,1408,1191,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
349524762,349524762,41,0,0,0,1501,1402,1219,1496,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
350027735,350027735,41,0,0,0,1503,1401,1220,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
350527048,350527048,41,0,0,0,1493,1412,1202,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
351022580,351022580,41,0,0,0,1497,1406,1214,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
351521870,351521870,41,0,0,0,1497,1415,1230,1505,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
352018163,352018163,41,0,0,0,1494,1433,1199,1524,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
352530566,352530566,41,0,0,0,1496,1482,1193,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
353029864,353029864,41,0,0,0,1498,1452,1212,1505,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
353529120,353529120,41,0,0,0,1499,1456,1205,1501,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
354027243,354027243,41,0,0,0,1512,1472,1206,1520,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
354527900,354527900,41,0,0,0,1514,1456,1218,1526,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
355025329,355025329,41,0,0,0,1522,1442,1202,1535,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
355523643,355523643,41,0,0,0,1554,1453,1214,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
356029446,356029446,41,0,0,0,1537,1433,1208,1500,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
356523274,356523274,41,0,0,0,1533,1431,1196,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
357021258,357021258,41,0,0,0,1497,1431,1194,1492,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
357520108,357520108,41,0,0,0,1496,1433,1222,1490,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
358014813,358014813,41,0,0,0,1495,1433,1218,1491,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
358534212,358534212,41,0,0,0,1495,1424,1203,1486,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
359035625,359035625,41,0,0,0,1495,1413,1192,1478,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
359535872,359535872,41,0,0,0,1495,1411,1228,1490,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
360032662,360032662,41,0,0,0,1495,1408,1215,1486,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
360532975,360532975,41,0,0,0,1452,1433,1202,1480,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
361025520,361025520,41,0,0,0,1485,1420,1231,1465,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
361520876,361520876,41,0,0,0,1478,1415,1192,1493,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
362020193,362020193,41,0,0,0,1464,1418,1230,1473,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
362525379,362525379,41,0,0,0,1446,1420,1221,1467,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
363032498,363032498,41,0,0,0,1403,1487,1208,1450,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
363522549,363522549,41,0,0,0,1498,1463,1190,1442,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
364033665,364033665,41,0,0,0,1497,1413,1199,1463,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
364528880,364528880,41,0,0,0,1479,1433,1207,1461,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
365030539,365030539,41,0,0,0,1412,1478,1209,1460,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
365512634,365512634,41,0,0,0,1498,1447,1217,1443,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
366015387,366015387,41,0,0,0,1496,1440,1207,1472,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
366519973,366519973,41,0,0,0,1498,1456,1234,1458,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
367019272,367019272,41,0,0,0,1487,1439,1202,1442,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
368021934,368021934,41,0,0,0,1495,1439,1207,1440,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
368522704,368522704,41,0,0,0,1526,1468,1205,1458,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
369020529,369020529,41,0,0,0,1494,1437,1220,1444,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
369535770,369535770,41,0,0,0,1433,1453,1205,1443,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
370021854,370021854,41,0,0,0,1496,1413,1183,1460,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
370518972,370518972,41,0,0,0,1496,1433,1212,1478,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
371033111,371033111,41,0,0,0,1497,1456,1204,1523,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
371530868,371530868,41,0,0,0,1497,1459,1235,1507,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
372026846,372026846,41,0,0,0,1523,1444,1205,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
372521683,372521683,41,0,0,0,1535,1444,1204,1509,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
373027142,373027142,41,0,0,0,1554,1448,1207,1502,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
373523272,373523272,41,0,0,0,1535,1436,1230,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
374029553,374029553,41,0,0,0,1509,1460,1195,1497,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
374515212,374515212,41,0,0,0,1524,1468,1214,1499,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
375014583,375014583,41,0,0,0,1495,1486,1215,1534,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
375517319,375517319,41,0,0,0,1501,1475,1220,1512,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
376032081,376032081,41,0,0,0,1538,1475,1210,1501,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
376527300,376527300,41,0,0,0,1548,1487,1215,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
377029877,377029877,41,0,0,0,1553,1447,1213,1500,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
377519025,377519025,41,0,0,0,1545,1448,1225,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
378019079,378019079,41,0,0,0,1523,1423,1195,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
378533308,378533308,41,0,0,0,1538,1421,1222,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
379035897,379035897,41,0,0,0,1512,1441,1228,1503,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
379517468,379517468,41,0,0,0,1497,1441,1212,1508,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
380018046,380018046,41,0,0,0,1497,1445,1216,1499,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
380520625,380520625,41,0,0,0,1528,1453,1191,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
381018908,381018908,41,0,0,0,1540,1446,1233,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
381535558,381535558,41,0,0,0,1522,1462,1203,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
382016301,382016301,41,0,0,0,1528,1451,1198,1499,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
382519705,382519705,41,0,0,0,1506,1448,1209,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
383022249,383022249,41,0,0,0,1488,1441,1220,1502,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
383516534,383516534,41,0,0,0,1480,1450,1190,1498,1933,1933,1065,1153,1065,1057,1542,1542,1514,1514,1514,1514,998,998,18,0,0,4
