timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
301731969,301731202,1.3114339e-08,3.7148002e-05,0.0010207914,0.008157329,0.009133621,0.024714172,659,0,2.698168,0.500705,0.6822242,0.0,0.028342834,0.020351933,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
301931906,301930926,1.1673601e-08,3.841135e-05,0.0010093336,0.008975151,0.011770212,0.031930715,659,0,2.7707822,0.4993201,0.72151124,0.0,0.03121438,0.010802155,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
302131699,302130657,1.1079627e-08,3.7985665e-05,0.0010203074,0.00888146,0.012110161,0.034973077,659,0,2.840364,0.49794993,0.7316803,0.0,0.034001105,0.010993189,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
302331158,302330377,1.03475415e-08,3.6611025e-05,0.0009886537,0.008623638,0.011392308,0.036415298,659,0,2.9067044,0.5016842,0.7179036,0.0,0.036536526,0.017135061,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
302735644,302734820,1.038095e-08,3.4839923e-05,0.000992183,0.008864384,0.013953176,0.04936536,659,0,3.029055,0.49896532,0.7299209,0.0,0.04005591,0.015285747,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
302935572,302934545,1.0839191e-08,3.454523e-05,0.0009807592,0.009392796,0.015607074,0.051501576,659,0,3.0851824,0.49766937,0.73355865,0.0,0.04085422,0.012168443,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
303134972,303134269,9.081497e-09,3.3639368e-05,0.0010019761,0.008984126,0.014307543,0.050773393,659,0,3.1376026,0.5014975,0.7214912,0.0,0.041320894,0.0111552505,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
303334711,303333995,8.002412e-09,3.2437812e-05,0.0010230556,0.008574292,0.013828185,0.052132208,659,0,3.1862516,0.5002066,0.71500313,0.0,0.041535877,0.007944743,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
303534563,303533723,7.9359905e-09,3.474322e-05,0.0011487087,0.008912012,0.014858362,0.05465224,659,0,3.231217,0.49894142,0.69412917,0.0,0.04152426,0.015576452,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
303734264,303733444,8.8380165e-09,3.5465127e-05,0.0012021875,0.008500632,0.015143645,0.058153115,659,0,3.2726316,0.49771976,0.7055344,0.0,0.041211482,0.018507823,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
303933938,303933169,8.313209e-09,3.330356e-05,0.0011836378,0.00802815,0.014016325,0.060060542,659,0,3.3105316,0.5016263,0.691027,0.0,0.04068691,0.00012821949,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
304133828,304132964,7.565013e-09,3.1683565e-05,0.0011388501,0.008439856,0.014780542,0.061816715,659,0,3.3449125,0.50040656,0.6776456,0.0,0.04004022,0.019659834,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
304333430,304332620,7.676437e-09,3.199253e-05,0.0011087159,0.0079321945,0.014066102,0.064544536,659,0,3.3758523,0.4992249,0.65821207,0.0,0.03931489,0.0023650273,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
304733150,304732071,7.461159e-09,3.2609747e-05,0.0010239318,0.00785817,0.014389208,0.06985785,659,0,3.4279122,0.5019847,0.63818353,0.0,0.03780066,0.012301394,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
304932562,304931795,5.918306e-09,3.1966007e-05,0.00095853367,0.0072819265,0.0037308447,0.008268999,659,0,3.5572166,0.50081706,0.61372375,0.0,0.03780066,0.010761419,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
305132556,305131520,9.5074e-09,3.395173e-05,0.0010358569,0.0072392616,0.0038661908,0.0108918855,659,0,3.5781856,0.49965546,0.56091446,0.0,0.03702792,0.004293533,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
305332015,305331245,1.4406863e-08,3.434003e-05,0.0010566994,0.006803062,0.0029470564,0.014273778,659,0,3.5964136,0.5036975,0.58865094,0.0,0.03625417,0.0045277053,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
305531747,305530971,1.850414e-08,3.7191596e-05,0.0011630717,0.0066954806,0.0027082886,0.016879745,659,0,3.6120493,0.50260574,0.5828941,0.0,0.03547337,0.00075005466,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
305731638,305730696,1.7072773e-08,4.022695e-05,0.001464622,0.007312566,0.0047493083,0.012429523,659,0,3.625154,0.5015112,0.5867653,0.0,0.034694243,0.0075357095,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
305931252,305930420,1.3902519e-08,4.553449e-05,0.0017414659,0.0068164617,0.0038509024,0.014174404,659,0,3.635883,0.50043255,0.5505322,0.0,0.033904385,0.0035461143,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
306131063,306130148,1.2861112e-08,4.9551243e-05,0.0019715521,0.0069632037,0.0043831957,0.015178964,659,0,3.6445212,0.50455654,0.55381805,0.0,0.033152435,0.0092501845,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
306335734,306334864,1.2084256e-08,4.5799185e-05,0.0018869061,0.00646803,0.0038350779,0.015080468,659,0,3.6517715,0.5035366,0.5279999,0.0,0.032337483,0.0020101208,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
306735283,306734315,1.1785627e-08,4.2419026e-05,0.0016130103,0.006279826,0.003097583,0.014424599,659,0,3.6612537,0.5015567,0.51474565,0.0,0.030759953,0.0049765804,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
306934816,306934040,1.07282565e-08,3.8758022e-05,0.0014614859,0.005964205,0.0028331394,0.015398134,659,0,3.6637156,0.50582325,0.5180285,0.0,0.029950188,0.0071317255,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
307134725,307133765,8.989471e-09,3.5954978e-05,0.0012467481,0.0062021217,0.0036068514,0.015330806,659,0,3.6648374,0.50484735,0.4830031,0.0,0.029172089,0.011409445,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
307334323,307333491,7.774794e-09,3.3591918e-05,0.0011360045,0.0058353506,0.003247122,0.016228454,659,0,3.664748,0.503886,0.48715332,0.0,0.028405333,0.014930634,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
307533968,307533216,8.665522e-09,3.1776326e-05,0.0011377761,0.0055994163,0.0031323063,0.017612848,659,0,3.6634886,0.5082119,0.4717766,0.0,0.027623774,0.006471984,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
307733836,307732944,1.0331302e-08,3.1354724e-05,0.0010274627,0.0057977354,0.0032390929,0.018732954,659,0,3.6611562,0.5072057,0.4677504,0.0,0.026867608,0.0015499243,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
307933513,307932668,1.2931261e-08,3.6370355e-05,0.0013417434,0.0056359675,0.003514271,0.020841897,659,0,3.6579797,0.50623393,0.4639075,0.0,0.026163725,0.012957311,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
308133220,308132392,1.3984378e-08,4.3292654e-05,0.0016921683,0.0054047136,0.003044854,0.021837587,659,0,3.6542065,0.5052713,0.468136,0.0,0.025659734,0.0029382557,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
308332997,308332118,1.1255964e-08,4.215669e-05,0.0016343051,0.0057362313,0.0039769057,0.023125142,659,0,3.6499572,0.5096628,0.46895868,0.0,0.025425194,0.011537445,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
308532675,308531843,1.0255706e-08,4.2494474e-05,0.0014343096,0.0055685015,0.0037515403,0.024291854,659,0,3.6451728,0.5087379,0.47377652,0.0,0.025517916,0.010677532,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
308732328,308731569,1.0343872e-08,4.2819927e-05,0.0012600234,0.005418239,0.0026810134,0.023990938,659,0,3.639805,0.5077703,0.4645502,0.0,0.02587662,0.003943548,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
308932266,308931294,1.2163297e-08,4.2154195e-05,0.0011748065,0.0058933836,0.0055270544,0.030166294,659,0,3.6339107,0.5067812,0.49054465,0.0,0.026415896,0.022532022,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
309131976,309131019,1.3741147e-08,4.3446675e-05,0.0010966158,0.005700952,0.0044859108,0.030911235,659,0,3.627636,0.5111812,0.4919174,0.0,0.027265575,0.009648902,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
309331827,309330745,1.625206e-08,4.3055166e-05,0.0010845835,0.0060534156,0.009155483,0.03222085,659,0,3.7463732,0.5101489,0.48793563,0.0,0.027265575,0.01767262,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
309531367,309530472,1.353424e-08,3.818839e-05,0.0010650017,0.005930653,0.008747664,0.031184886,659,0,3.7393308,0.50912565,0.502175,0.0,0.028396187,0.005197731,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
309736286,309735189,1.1114698e-08,3.4507626e-05,0.0010578235,0.0062941005,0.012117964,0.0361708,659,0,3.7322233,0.50810117,0.5218048,0.0,0.02957886,0.011525592,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
309935800,309934914,9.077594e-09,3.357237e-05,0.0011173941,0.0064109704,0.009952545,0.030832535,659,0,3.725554,0.5125947,0.5454143,0.0,0.030913694,0.01310252,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
310135425,310134640,8.4864435e-09,3.3088156e-05,0.0010332234,0.006228628,0.008697059,0.02747052,659,0,3.7188554,0.5116142,0.54763806,0.0,0.03266424,0.010109029,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
310335314,310334365,7.3059336e-09,3.0583975e-05,0.0009660228,0.006765718,0.010901136,0.032540094,659,0,3.712099,0.51059335,0.56604844,0.0,0.034681965,0.010239112,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
310534996,310534091,6.3781904e-09,3.3008775e-05,0.000986793,0.006836733,0.010634416,0.034331076,659,0,3.70531,0.51508445,0.5989409,0.0,0.036787074,0.015186505,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
310734536,310733816,5.3270286e-09,3.518038e-05,0.0009721606,0.006825589,0.009902319,0.03444012,659,0,3.6984677,0.51404893,0.61355317,0.0,0.038906407,0.005171561,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
310934440,310933541,4.9339057e-09,3.504774e-05,0.0009374765,0.007420746,0.01313088,0.043156136,659,0,3.6916013,0.512984,0.6234549,0.0,0.04097885,0.016263578,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,3,0,0,0,0,0,0,0
312137659,312136888,1.3221904e-08,4.0062263e-05,0.0011217776,0.022666836,0.024842788,0.07808639,8389267,0,3.6515467,0.51765275,0.025474047,0.0,0.05292684,0.016946431,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,4,0,0,0,0,0,0,0
312337585,312336615,1.3936059e-08,3.9050115e-05,0.0010972056,0.0056851646,0.030165955,0.09430465,8389267,0,3.6423376,0.516301,0.010510086,0.0,0.054626778,0.013034926,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,4,0,0,0,0,0,0,0
312736912,312736120,1.2287329e-08,3.7121346e-05,0.0010039285,0.0023136323,0.030244125,0.100709304,8389267,0,3.619391,0.51316756,0.011197942,0.0,0.05783163,0.019487502,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,4,0,0,0,0,0,0,0
312936739,312935790,1.3766371e-08,4.017682e-05,0.00096376374,0.0038165736,0.029701678,0.10612469,8389267,0,3.6060882,0.51713276,0.023244377,0.0,0.059326205,0.024141354,0.0,0.0,0.0,0.004993,3932170,3932170,3997730,396825,0,0,165,1,0,1,0,4,0,0,0,0,0,0,0
