timestamp,timestamp_sample,x,y,z,r,flaps,aux1,aux2,aux3,aux4,aux5,aux6,data_source
309928004,309927551,0.15165877,0.0,0.15070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310124232,310123802,0.1563981,0.0,0.15070094,0.028169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310319474,310319051,0.13507108,0.0,0.14836448,0.0070422534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310535704,310535151,0.13270143,0.0,0.14836448,0.0093896715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310732195,310731693,0.14691943,0.0,0.14836448,0.02112676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
310924948,310924520,0.15165877,0.0,0.1588785,0.056338027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
311316050,311315622,0.1563981,0.03782506,0.15303738,0.03521127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
312131598,312131075,0.15165877,0.0,0.14836448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
312324993,312324569,0.15165877,0.014184397,0.15303738,0.01173709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
312523943,312523520,0.15165877,0.028368793,0.15303738,0.0093896715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
312722097,312721669,0.15165877,0.04255319,0.16705607,0.01173709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
312920282,312919861,0.12796208,0.014184397,0.1635514,0.028169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
313139150,313138330,0.13981043,0.016548464,0.16471963,0.02347418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
313334800,313334378,0.13033175,0.0047281324,0.14252336,0.0093896715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
313528181,313527757,0.11137441,0.0,0.1448598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
313726795,313726369,0.09952607,0.04964539,0.15537383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
313920563,313920050,0.10663507,0.026004728,0.17757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
314117955,314117500,0.09478673,0.0,0.15537383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
314331517,314331091,0.0971564,0.0,0.16705607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
314502687,314502149,0.09952607,0.0,0.1542056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
314730558,314730104,0.11137441,0.0,0.16588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
314916366,314915943,0.109004736,0.0,0.15771028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
315130040,315129617,0.116113745,0.0,0.14719626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
315327135,315326711,0.09478673,-0.014150944,0.1495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
315525262,315524835,0.07582939,-0.08018868,0.16121495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
315719785,315719348,0.08056872,-0.068396226,0.12733644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
315916464,315916031,0.059241705,-0.091981135,0.13551402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
316135851,316135429,0.1421801,0.0,0.1542056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
316328940,316328440,0.15402843,0.0,0.15654206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
316523197,316522776,0.14454976,0.0,0.17873831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
316721655,316721226,0.13981043,0.0,0.17873831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
316913928,316913507,0.101895735,0.0070921984,0.15070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
317132287,317131862,0.123222746,0.0,0.1495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
317324287,317323864,0.087677725,0.03782506,0.12850468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
317519015,317518590,0.11137441,0.04964539,0.16004673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
317737597,317737171,0.16113745,0.06855792,0.1588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
317932741,317932289,0.123222746,0.04491726,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
318126222,318125772,0.13744076,0.06619386,0.17056075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
318316734,318316309,0.13981043,0.04491726,0.16471963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
318516594,318516011,0.14691943,0.026004728,0.1495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
318731346,318730923,0.14691943,0.021276595,0.12850468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
318927696,318927261,0.17061612,0.0,0.13084112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
319124569,319124145,0.15876777,0.0070921984,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
319336490,319336068,0.17061612,0.0023640662,0.15070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
319531581,319531153,0.16113745,0.0,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
319725271,319724816,0.1635071,0.0,0.15070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
319919062,319918523,0.16587678,0.0,0.15771028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
320128775,320128279,0.14454976,0.0,0.17289719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
320322926,320322501,0.16113745,0.0,0.15537383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
320537142,320536712,0.1635071,0.0,0.14018692,-0.004750594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
320728450,320728027,0.16113745,0.0,0.1343458,-0.038004752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
320926214,320925787,0.15876777,0.0,0.1542056,-0.04513064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
321120565,321120139,0.13507108,0.0,0.1542056,-0.057007127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
321317556,321317130,0.14691943,0.0,0.16705607,-0.038004752,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
321530020,321529590,0.13270143,0.0,0.1495327,-0.007125891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
321725366,321724812,0.116113745,0.0,0.1542056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
321920677,321920246,0.109004736,0.0,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
322116710,322116274,0.109004736,0.0,0.13551402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
322332423,322331998,0.11137441,0.0,0.1495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
322528968,322528542,0.11137441,0.0,0.16238318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
322720641,322720214,0.1421801,0.0,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
322938236,322937596,0.116113745,0.0,0.14369158,-0.009501188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
323133920,323133493,0.13507108,0.0,0.12616822,-0.009501188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
323327545,323327109,0.15165877,0.0,0.1542056,-0.03087886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
323518630,323518181,0.1421801,0.0,0.1542056,-0.009501188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
323734380,323733885,0.12796208,0.0,0.1542056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
323930643,323930217,0.11848341,0.0,0.15771028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
324125497,324125048,0.101895735,0.0,0.16705607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
324322773,324322348,0.10663507,0.014184397,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
324517897,324517468,0.12559241,0.023640662,0.1542056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
324733069,324732641,0.11137441,0.009456265,0.13901868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
324930353,324929858,0.13744076,0.040189125,0.14252336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
325126138,325125681,0.123222746,0.021276595,0.1495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
325323246,325322818,0.11374407,0.014184397,0.15771028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
325516921,325515952,0.12085308,0.04491726,0.15771028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
325731091,325730549,0.123222746,0.014184397,0.15771028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
325921324,325920899,0.11848341,0.0,0.1495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
326115547,326115050,0.13507108,0.0023640662,0.14602804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
326333755,326333327,0.12796208,0.0,0.15070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
326528772,326528332,0.15165877,0.028368793,0.12850468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
326720325,326719772,0.1492891,0.0,0.15070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
326925606,326925076,0.13270143,0.03073286,0.15303738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
327134710,327134115,0.13270143,0.021276595,0.16588785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
327330085,327329560,0.12796208,0.01891253,0.16121495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
327521776,327521351,0.15402843,0.056737587,0.14602804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
327717147,327716716,0.16113745,0.04964539,0.1495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
327936523,327936098,0.15402843,0.07565012,0.14719626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
328127775,328127209,0.15165877,0.04255319,0.15070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
328318214,328317758,0.12796208,0.023640662,0.16238318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
328534132,328533707,0.13033175,0.03073286,0.1635514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
328708720,328708297,0.13270143,0.0,0.15537383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
328925978,328925549,0.101895735,-0.051886793,0.15303738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
329121871,329121446,0.04028436,-0.13207547,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
329317816,329317391,0.059241705,-0.0754717,0.12383178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
329530818,329530318,0.109004736,0.0,0.14836448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
329722365,329721938,0.116113745,0.0,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
329935840,329935413,0.11374407,0.0,0.18107477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
330135074,330134520,0.101895735,0.0,0.17757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
330326568,330326098,0.116113745,0.059101656,0.14836448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
330525170,330524733,0.13744076,0.009456265,0.15654206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
330720988,330720564,0.11848341,0.0,0.12383178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
330935632,330935209,0.12559241,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
331132206,331131780,0.11848341,0.0,0.14602804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
331328879,331328452,0.12085308,0.0,0.16238318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
331519788,331519365,0.12796208,0.04255319,0.1542056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
331737797,331737303,0.11137441,0.0,0.14602804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
331936550,331936103,0.109004736,0.0,0.16238318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
332127956,332127530,0.116113745,0.0,0.17172897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
332325499,332325074,0.13981043,0.028368793,0.15070094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
332523458,332523029,0.15165877,0.03073286,0.15186916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
332735158,332734526,0.13507108,0.0023640662,0.13668224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
332930704,332930273,0.13270143,0.0,0.1542056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
333122596,333122173,0.13033175,0.0,0.17172897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
333337306,333336813,0.12796208,0.014184397,0.1542056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
333529779,333529352,0.13981043,0.0,0.1448598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
333726706,333726279,0.12559241,0.0,0.14369158,-0.023752969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
333923608,333923180,0.11848341,0.0,0.14836448,-0.066508316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
334119286,334118856,0.101895735,0.0,0.14836448,-0.04513064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
334337847,334336951,0.09952607,0.0,0.16705607,-0.049881235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
334533674,334533211,0.11374407,0.0,0.16705607,-0.026128266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
334725422,334724993,0.08293839,0.05437352,0.14602804,-0.007125891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
334915460,334915032,0.09241706,0.040189125,0.1448598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
335133500,335132970,0.09952607,0.047281325,0.13668224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
335327873,335327428,0.09241706,0.04255319,0.16004673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
335519534,335519108,0.061611373,0.0,0.18808411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
335715919,335715492,0.06398104,0.0,0.17172897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
335933682,335933246,0.08293839,0.0,0.14602804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
336131169,336130743,0.09478673,0.0,0.12266355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
336327182,336326758,0.11137441,0.026004728,0.14836448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
336519407,336518950,0.11848341,0.023640662,0.14135514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
336732651,336732206,0.11137441,0.0,0.1495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
336926445,336926019,0.116113745,0.0,0.14369158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
337125431,337124872,0.123222746,0.0,0.16238318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
337316996,337316388,0.12796208,0.0,0.17757009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
337535617,337535145,0.13033175,0.0,0.18341121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
337733763,337733334,0.12796208,0.0047281324,0.17523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
337905088,337904664,0.11848341,0.0070921984,0.15771028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
338124448,338124024,0.1042654,0.03309693,0.14135514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
338319764,338319318,0.07582939,0.03782506,0.1495327,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
338537918,338537469,0.09952607,0.0070921984,0.15537383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
338733777,338733305,0.09952607,0.0,0.16471963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
338928289,338927864,0.10663507,0.0,0.15303738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
339129279,339128853,0.11137441,-0.025943397,0.1635514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
339319278,339318846,0.109004736,0.0,0.17990655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
339514333,339513877,0.123222746,0.0,0.16939253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
339728880,339728048,0.17061612,0.0,0.12616822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
339921313,339920888,0.17535545,0.0,0.13200934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
340117013,340116578,0.1872038,0.0,0.14135514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
340336465,340336037,0.19194312,0.0,0.17523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
340509096,340508634,0.2014218,0.0,0.19859813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
340727085,340726661,0.20379147,0.0,0.17523365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
340900855,340900428,0.1872038,0.0,0.16004673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
