timestamp,voltage_v,voltage_filtered_v,current_a,current_filtered_a,average_current_a,discharged_mah,remaining,scale,temperature,cell_count,voltage_cell_v[0],voltage_cell_v[1],voltage_cell_v[2],voltage_cell_v[3],voltage_cell_v[4],voltage_cell_v[5],voltage_cell_v[6],voltage_cell_v[7],voltage_cell_v[8],voltage_cell_v[9],max_cell_voltage_delta,capacity,cycle_count,run_time_to_empty,average_time_to_empty,serial_number,manufacture_date,state_of_health,max_error,interface_error,connected,source,priority,id,is_powering_off,warning
303130488,22.16543,22.529512,21.506199,21.886673,0.0,588.59546,1.0,1.0,nan,4,5.632378,5.632378,5.632378,5.632378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
303430562,22.559158,22.50057,24.1725,22.708662,0.0,590.5617,1.0,1.0,nan,4,5.6251426,5.6251426,5.6251426,5.6251426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
303730488,22.471663,22.477942,20.9788,22.938532,0.0,592.50494,1.0,1.0,nan,4,5.6194854,5.6194854,5.6194854,5.6194854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
304030488,22.602905,22.492723,22.062899,22.503218,0.0,594.33545,1.0,1.0,nan,4,5.623181,5.623181,5.623181,5.623181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
304330511,22.617487,22.496817,20.6272,22.012169,0.0,596.1218,1.0,1.0,nan,4,5.624204,5.624204,5.624204,5.624204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
304630494,22.45708,22.495268,22.9126,21.84451,0.0,597.9212,1.0,1.0,nan,4,5.623817,5.623817,5.623817,5.623817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
304930488,22.1071,22.47729,24.260399,22.381887,0.0,599.8349,1.0,1.0,nan,4,5.6193223,5.6193223,5.6193223,5.6193223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
305230517,22.005022,22.433123,22.3266,22.861353,0.0,601.79407,1.0,1.0,nan,4,5.6082807,5.6082807,5.6082807,5.6082807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
305530681,21.742537,22.439363,21.9457,22.28746,0.0,603.6013,1.0,1.0,nan,4,5.609841,5.609841,5.609841,5.609841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
305830489,21.888361,22.425646,22.1508,22.432545,0.0,605.4767,1.0,1.0,nan,4,5.6064115,5.6064115,5.6064115,5.6064115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
306131356,22.180012,22.385279,21.740599,23.363497,0.0,607.5281,1.0,1.0,nan,4,5.5963197,5.5963197,5.5963197,5.5963197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
306430491,22.369585,22.377853,22.971199,23.260866,0.0,609.4439,1.0,1.0,nan,4,5.5944633,5.5944633,5.5944633,5.5944633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
306730497,22.500828,22.373611,23.5572,22.997421,0.0,611.34033,1.0,1.0,nan,4,5.593403,5.593403,5.593403,5.593403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
307030540,22.559158,22.374046,23.3814,22.943405,0.0,613.2473,1.0,1.0,nan,4,5.5935116,5.5935116,5.5935116,5.5935116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
