timestamp,timestamp_sample,vibe[0],vibe[1],vibe[2],output_tracking_error[0],output_tracking_error[1],output_tracking_error[2],control_mode_flags,filter_fault_flags,pos_horiz_accuracy,pos_vert_accuracy,mag_test_ratio,vel_test_ratio,pos_test_ratio,hgt_test_ratio,tas_test_ratio,hagl_test_ratio,beta_test_ratio,time_slip,accel_device_id,gyro_device_id,baro_device_id,mag_device_id,gps_check_fail_flags,innovation_check_flags,solution_status_flags,reset_count_vel_ne,reset_count_vel_d,reset_count_pos_ne,reset_count_pod_d,reset_count_quat,pre_flt_fail_innov_heading,pre_flt_fail_innov_vel_horiz,pre_flt_fail_innov_vel_vert,pre_flt_fail_innov_height,pre_flt_fail_mag_field_disturbed,health_flags,timeout_flags
293739128,293738751,1.2098368e-09,7.597202e-05,0.008687534,0.0017747901,0.0029007455,0.018528027,531,0,0.31373292,0.5044747,0.14176121,0.0,0.005009994,0.0077829524,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
293938055,293936926,1.31268e-09,7.335044e-05,0.009504189,0.0018414318,0.003918935,0.023585837,531,0,0.312892,0.50303924,0.14238444,0.0,0.007514781,0.0045775142,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
294135961,294135254,1.3368641e-09,6.940183e-05,0.009868691,0.0018085516,0.0055424157,0.034204893,531,0,0.3119346,0.5068584,0.14443736,0.0,0.011679993,0.03284786,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
294329674,294329167,1.9239494e-09,7.296234e-05,0.010649721,0.001878307,0.0067141177,0.037893806,531,0,0.30945402,0.5043923,0.14804454,0.0,0.016776923,0.01951233,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
294528098,294527664,1.8903437e-09,7.377763e-05,0.01040696,0.001836525,0.0074347467,0.040405158,531,0,0.30860114,0.5029324,0.1287014,0.0,0.02275821,0.021789063,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
294735330,294734855,2.9381986e-09,7.486145e-05,0.01010449,0.001726696,0.0064618164,0.03140513,659,0,0.30791557,0.50675404,0.130059,0.0,0.030671798,0.020511843,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
294938209,294937625,6.021978e-09,8.3652434e-05,0.01054047,0.0014281394,0.0021950116,0.017172063,659,0,0.3389674,0.5063225,0.1039682,0.0,0.0022621318,0.0053053843,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
295132137,295131401,2.2754849e-08,0.00011251577,0.011395877,0.0012363183,0.0019069758,0.016423155,659,0,0.3694511,0.5038808,0.098377876,0.0,0.003208942,0.008645385,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
295334681,295334236,3.490189e-08,0.00014101158,0.013379994,0.0012014682,0.0012531099,0.01194645,659,0,0.40583158,0.5033979,0.09019023,0.0,0.004330419,0.011940705,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
295731413,295731049,4.6856382e-08,0.00015015896,0.012801902,0.001009647,0.0021631657,0.004495577,659,0,0.48288327,0.50569165,0.07374744,0.0,0.00704411,0.0033376515,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
295930302,295929460,5.1483987e-08,0.00015110453,0.012085491,0.0008917506,0.0019988269,0.003976975,659,0,0.52306885,0.5032151,0.05661065,0.0,0.008538795,0.005977328,0.0,0.0,0.0,0.0,4259850,4325386,3997730,396825,0,0,229,1,3,1,3,3,0,0,0,0,0,0,0
