timestamp,timestamp_sample,states[0],states[1],states[2],states[3],states[4],states[5],states[6],states[7],states[8],states[9],states[10],states[11],states[12],states[13],states[14],states[15],states[16],states[17],states[18],states[19],states[20],states[21],states[22],states[23],covariances[0],covariances[1],covariances[2],covariances[3],covariances[4],covariances[5],covariances[6],covariances[7],covariances[8],covariances[9],covariances[10],covariances[11],covariances[12],covariances[13],covariances[14],covariances[15],covariances[16],covariances[17],covariances[18],covariances[19],covariances[20],covariances[21],covariances[22],covariances[23],n_states
294528091,294527664,-0.8340587,0.00043565946,-0.0064744735,0.5516377,-0.106106386,0.087040074,0.1638145,-0.04060833,0.040427197,-8.453277,-1.30458075e-05,1.0552902e-05,6.885934e-05,0.0001504521,-0.00037797724,-0.00046818456,0.27570605,0.024625888,0.25227934,-0.039137006,-0.0471046,-0.053153116,0.0,0.0,1.3977943e-05,4.50576e-06,4.5054067e-06,2.1312573e-05,0.015490845,0.015493978,0.015949365,0.047616076,0.047618583,0.25294104,2.053864e-11,2.053921e-11,3.2785354e-11,6.922635e-08,5.000036e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
295537712,295537072,-0.8325031,-0.00067018694,-0.0071907705,0.55397344,-0.19551763,0.14245746,0.19532293,-0.18254328,0.15457259,-8.395734,-1.3050783e-05,1.0619004e-05,6.6944216e-05,0.00015044356,-0.00037798053,-0.0004820855,0.27570605,0.024625888,0.25227934,-0.039137006,-0.0471046,-0.053153116,0.0,0.0,1.4006456e-05,5.3844938e-06,5.3840627e-06,2.1275693e-05,0.024510615,0.024619358,0.016044758,0.098137096,0.09816513,0.25721705,2.1340337e-11,2.1340986e-11,3.279287e-11,6.923421e-08,5.0008246e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
299531187,299530756,-0.84321153,0.021481773,0.0151648475,0.5369386,-0.68473566,0.42585424,0.11727525,-2.068152,1.430527,-8.829397,-1.3131048e-05,1.1026013e-05,5.259245e-05,0.000141953,-0.00038190655,-0.00061152887,0.27570605,0.024625888,0.25227934,-0.039137006,-0.0471046,-0.053153116,0.0,0.0,1.3527148e-05,1.0295109e-05,1.03055e-05,2.1905249e-05,0.12578899,0.12855601,0.015611114,1.4702733,1.4861246,0.25373352,2.4946703e-11,2.49475e-11,3.2864e-11,6.899255e-08,5.0001145e-08,5.0000093e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
300536198,300535847,-0.84122366,0.01639224,0.0062652794,0.5404024,-0.4518279,0.17418665,0.113797285,-2.43941,1.5098498,-8.922587,-1.3296401e-05,1.1422422e-05,4.3441676e-05,0.00013215844,-0.00038687233,-0.0007067608,0.27570605,0.024625888,0.25227934,-0.039137006,-0.0471046,-0.053153116,0.0,0.0,1.39736485e-05,1.1345394e-05,1.1355395e-05,2.1505795e-05,0.16049571,0.16403301,0.015518093,2.280424,2.3087335,0.25146356,2.5552258e-11,2.5554387e-11,3.2874096e-11,6.8610355e-08,5.0000956e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
301537401,301536736,-0.84010863,0.011183762,0.008741059,0.5422326,-0.36347687,0.0686457,0.056649473,-2.5438645,1.3826224,-9.123094,-1.3579538e-05,1.1845146e-05,3.299958e-05,0.000119215416,-0.00039419916,-0.0008164598,0.27570605,0.024625888,0.25227934,-0.039137006,-0.0471046,-0.053153116,0.0,0.0,1.4413083e-05,1.2141824e-05,1.215106e-05,2.1110347e-05,0.19186017,0.19583698,0.015509231,3.22754,3.2690024,0.24941412,2.5955507e-11,2.5962675e-11,3.2882412e-11,6.7973836e-08,5.0000594e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
303529775,303528989,-0.84254265,0.0069057606,-0.006549762,0.53854567,-0.5691998,0.41993678,0.17908345,-2.4534383,1.2654153,-9.384637,-1.436203e-05,1.2888401e-05,8.003389e-06,9.045206e-05,-0.0004123874,-0.0010832585,0.27570605,0.024625888,0.25227934,-0.039137006,-0.0471046,-0.053153116,0.0,0.0,1.5138247e-05,1.2929491e-05,1.2966583e-05,2.0423335e-05,0.22573204,0.22920504,0.015901487,4.9834623,5.037005,0.25042933,2.6267613e-11,2.6305999e-11,3.2880313e-11,6.611844e-08,5.0000157e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
305530536,305530163,-0.8662054,0.0101407375,0.005950495,0.4995498,-0.46362153,0.30976626,0.1962092,-2.3720002,1.3055112,-9.470356,-1.507181e-05,1.373792e-05,-1.39100985e-05,6.128284e-05,-0.00042898298,-0.001318157,0.27570605,0.024625888,0.25227934,-0.039137006,-0.0471046,-0.053153116,0.0,0.0,1.4223403e-05,1.3603624e-05,1.3697721e-05,2.1327549e-05,0.2393462,0.24157141,0.016724257,6.3459296,6.394434,0.2539948,2.659195e-11,2.6683105e-11,3.288098e-11,6.440203e-08,5.000135e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
306531429,306530776,-0.87545824,0.009889116,0.005576306,0.48316032,-0.36077935,0.28305343,0.1494566,-2.1104734,1.1885467,-9.453009,-1.5435986e-05,1.4158063e-05,-2.3536018e-05,4.729703e-05,-0.00043642332,-0.0014206971,0.27570605,0.024625888,0.25227934,-0.039137006,-0.0471046,-0.053153116,0.0,0.0,1.3759828e-05,1.3851604e-05,1.3982274e-05,2.1666492e-05,0.23524967,0.23662913,0.017126568,6.5665374,6.60521,0.25381404,2.6722487e-11,2.6846986e-11,3.2853328e-11,6.3635966e-08,5.0001074e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
307532065,307531434,-0.87719023,0.009874818,0.0070913346,0.4799891,-0.25835815,0.23315144,0.24442057,-1.8114065,1.0706025,-9.571974,-1.575573e-05,1.45150125e-05,-3.2113618e-05,3.5391877e-05,-0.00044212936,-0.0015115134,0.27570605,0.024625888,0.25227934,-0.039137006,-0.0471046,-0.053153116,0.0,0.0,1.3709079e-05,1.4196041e-05,1.4372047e-05,2.1547577e-05,0.23040266,0.23113522,0.017707868,6.6403427,6.669107,0.25938925,2.6910245e-11,2.7067402e-11,3.2817183e-11,6.3037184e-08,5.0000835e-08,5e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
308537398,308536601,-0.8940435,0.01888862,0.026365101,0.4468048,-0.014982969,0.026052386,0.06611956,-1.4587618,0.9001026,-9.651571,-1.6030877e-05,1.4826037e-05,-4.022072e-05,2.5898424e-05,-0.0004461506,-0.0015970528,0.27570605,0.024625888,0.25227934,-0.039137006,-0.0471046,-0.053153116,0.0,0.0,1.2526854e-05,1.4675692e-05,1.4871365e-05,2.2488057e-05,0.23030896,0.23054312,0.018184455,6.6490893,6.669183,0.26088277,2.7158182e-11,2.7345296e-11,3.2776126e-11,6.259589e-08,5.0000782e-08,5.000009e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24
