timestamp,timestamp_sample,q[0],q[1],q[2],q[3],delta_q_reset[0],delta_q_reset[1],delta_q_reset[2],delta_q_reset[3],quat_reset_counter
344033057,344032923,0.97994053,-0.0074350256,-0.027462691,-0.19724913,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
344538074,344537765,0.9797123,-0.009413543,-0.035887875,-0.19694503,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
345038366,345038215,0.9800817,-0.0071157995,-0.017616427,-0.19768414,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
345538582,345538415,0.9792388,-0.013027116,-0.026537044,-0.2005431,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
346038884,346038745,0.9787351,-0.013475898,-0.027014343,-0.2028949,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
346539205,346539071,0.9788478,-0.008664035,-0.028980065,-0.20234175,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
347039631,347039404,0.9802133,-0.00020819216,-0.02937732,-0.19575241,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
347535383,347535220,0.9812118,-0.0014813258,-0.022143692,-0.19165339,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
348035728,348035594,0.982492,0.0038928338,-0.025699882,-0.18448289,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
348536074,348535901,0.98251563,-0.01007901,-0.02592517,-0.18409066,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
349036841,349036460,0.98107153,-0.0073175402,-0.029869305,-0.19118816,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
349536679,349536540,0.97952354,-0.012544184,-0.03073249,-0.19857442,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
350036991,350036860,0.9790624,-0.009931273,-0.036066685,-0.20009364,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
350537365,350537234,0.97955567,-0.012111611,-0.03308075,-0.19806491,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
351033183,351033054,0.97958434,-0.01007964,-0.029789945,-0.1985587,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
351533927,351533339,0.97955275,-0.009812026,-0.031000236,-0.19854254,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
352038336,352038171,0.9824547,-0.0098278895,-0.027396379,-0.18421638,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
352538638,352538500,0.9861384,-0.004852175,-0.008539331,-0.16563442,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
353038997,353038872,0.98572296,-0.0029992983,-0.014096456,-0.16775781,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
353539292,353539154,0.98519105,-0.008273319,-0.015327725,-0.1705732,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
354039939,354039564,0.985132,-0.005865299,-0.009928386,-0.17141175,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
354535435,354535305,0.98848605,-0.0020916054,-0.0066313636,-0.15115213,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
355035891,355035756,0.99398077,-0.0023027214,-0.021399919,-0.107420154,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
355536104,355535958,0.99719846,0.020817725,0.0010905077,-0.07183725,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
356036507,356036334,0.9969912,0.0026923176,-0.027297918,-0.07250007,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
356536752,356536615,0.99654466,0.0010772375,-0.019254506,-0.08078979,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
357037124,357036940,0.9961066,-0.004941441,-0.021348683,-0.08538964,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
357537403,357537268,0.9960319,-0.0051757656,-0.019124344,-0.08676441,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
358033220,358033088,0.9959647,-0.0034141731,-0.023312323,-0.08659779,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
358534161,358533415,0.995388,-0.005918392,-0.028224414,-0.09149429,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
359034104,359033949,0.99449986,-0.006564775,-0.02660848,-0.101088546,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
359538710,359538579,0.99333596,-0.007113878,-0.032141138,-0.11045368,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
360039047,360038907,0.9935261,-0.0037066948,-0.031192642,-0.10917486,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
360539485,360539347,0.9939714,-0.014326937,-0.019446395,-0.10694674,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
361035823,361035053,0.99207985,-0.015577373,-0.021889903,-0.12270213,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
361535639,361535495,0.9883717,-0.011196907,-0.03037284,-0.14857194,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
362035866,362035707,0.98703647,-0.010804157,-0.024806147,-0.15819953,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
362536162,362536035,0.98440653,-0.016293425,-0.03385201,-0.17185037,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
363036495,363036364,0.9768693,-0.035162684,-0.008790583,-0.21074368,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
363541853,363541470,0.9577963,-0.0055583925,-0.009297756,-0.2872439,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
364032664,364032517,0.93383527,-0.0042268005,-0.024338309,-0.35684934,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
364537778,364537601,0.91839087,-0.01883169,-0.030764502,-0.39402694,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
365033301,365033167,0.9056629,-0.03825366,0.012149956,-0.4220946,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
365534490,365533723,0.8843913,-0.015060803,-0.015773214,-0.46623644,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
366035606,366033819,0.8422179,-0.015888898,-0.017415509,-0.5386215,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
366538882,366538697,0.8158802,-0.00731569,-0.008610249,-0.57811064,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
367039288,367039142,0.79510283,-0.01559546,-0.017796976,-0.6060129,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
368039775,368039632,0.6842908,-0.020371024,-0.021889288,-0.7285959,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
368535609,368535450,0.6284822,-0.016774936,-0.013071944,-0.7775332,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
369036479,369035776,0.5988146,-0.019376436,-0.018963685,-0.80042875,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
369536280,369536148,0.56314856,-0.02556331,-0.0104030045,-0.8258948,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
370036627,370036429,0.5169999,-0.029229142,-0.0021670614,-0.8554836,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
370537583,370536810,0.48242873,-0.024588428,-0.020201042,-0.875357,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
371032716,371032576,0.47717583,-0.017996406,-0.01345991,-0.8785204,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
371533129,371532942,0.5031615,-0.01644027,-0.014179575,-0.8639197,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
372033372,372033230,0.5201719,-0.014948499,-0.014337994,-0.85381037,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
372533734,372533599,0.52323693,-0.014966061,-0.023568265,-0.8517298,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
373034123,373033879,0.5245893,-0.009046313,-0.02191155,-0.85102534,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
373534351,373534211,0.5224668,-0.011098317,-0.032492537,-0.85196805,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
374039174,374039041,0.52142626,-0.01009123,-0.01193052,-0.8531533,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
374539548,374539410,0.51999575,-0.0082598915,-0.023727316,-0.8537993,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
375035391,375035228,0.52497417,-0.008559189,-0.0034033903,-0.8510684,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
375535921,375535517,0.5603741,-0.004572948,-0.006485675,-0.82820165,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
376035965,376035835,0.57551193,-0.011105312,-0.012589135,-0.8176212,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
376536295,376536162,0.5691874,0.0021491174,-0.015539747,-0.82205814,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
377036759,377036626,0.563151,-0.003305601,-0.020608282,-0.82609046,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
377537008,377536857,0.5643143,-0.0061362335,-0.024142243,-0.8251843,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
378037329,378037138,0.5637709,-0.018477062,-0.016494092,-0.8255598,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
378537594,378537464,0.5627007,-0.01681461,-0.02372543,-0.82614917,-0.954927,-1.8953163e-09,-1.4909755e-09,-0.29684073,4
