timestamp,timestamp_sample,control[0],control[1],control[2],control[3],control[4],control[5],control[6],control[7]
296400818,0,0.0,0.07582939,0.0,0.10864486,0.0,0.0,0.0,0.0
296639241,0,0.0,-0.0,0.0,0.13200934,0.0,0.0,0.0,0.0
296726403,0,0.0,-0.0,0.0,0.13200934,0.0,0.0,0.0,0.0
296792520,0,0.0,-0.0,0.0,0.13200934,0.0,0.0,0.0,0.0
296921618,0,0.0,-0.0,0.0,0.13200934,0.0,0.0,0.0,0.0
297095880,0,0.0,-0.0,0.0,0.13200934,0.0,0.0,0.0,0.0
297139848,0,0.0,-0.0,0.0,0.13200934,0.0,0.0,0.0,0.0
297228407,0,0.0,-0.0,0.0,0.13200934,0.0,0.0,0.0,0.0
297337136,0,0.0,-0.0,0.0,0.14602804,0.0,0.0,0.0,0.0
297444935,0,0.0,-0.0,0.0,0.15186916,0.0,0.0,0.0,0.0
297575778,0,0.0,-0.0,0.0,0.16238318,0.0,0.0,0.0,0.0
297725144,0,0.0,-0.0,0.0,0.16238318,0.0,0.0,0.0,0.0
297814420,0,0.0,0.0071090045,0.0,0.16238318,0.0,0.0,0.0,0.0
297901089,0,0.0,0.0047393367,0.0,0.16238318,0.0,0.0,0.0,0.0
298036092,0,0.026004728,-0.0,0.0,0.1495327,0.0,0.0,0.0,0.0
298122843,0,0.03073286,-0.0,0.0,0.14135514,0.0,0.0,0.0,0.0
298225960,0,0.026004728,-0.0,0.0,0.14252336,0.0,0.0,0.0,0.0
298334683,0,0.03073286,0.0071090045,0.0,0.14719626,0.0,0.0,0.0,0.0
298398121,0,0.03782506,0.016587678,0.0,0.1495327,0.0,0.0,0.0,0.0
298637715,0,0.06146572,0.073459715,0.0,0.14836448,0.0,0.0,0.0,0.0
298726382,0,0.03782506,0.08530806,0.0,0.14018692,0.0,0.0,0.0,0.0
298830001,0,0.021276595,0.11137441,0.0,0.14018692,0.0,0.0,0.0,0.0
298941876,0,0.01891253,0.1421801,0.0,0.14018692,0.0,0.0,0.0,0.0
299028004,0,0.0,0.17061612,0.0,0.11915888,0.0,0.0,0.0,0.0
299136451,0,0.0,0.15402843,0.0,0.1296729,0.0,0.0,0.0,0.0
299242008,0,0.0,0.17535545,0.0,0.1296729,0.0,0.0,0.0,0.0
299329591,0,0.0023640662,0.17298578,0.0,0.13084112,0.0,0.0,0.0,0.0
299416025,0,0.07801419,0.16587678,0.0,0.13901868,0.0,0.0,0.0,0.0
299482133,0,0.11111111,0.18957347,0.0,0.13901868,0.0,0.0,0.0,0.0
299631673,0,0.1252955,0.1943128,0.0,0.14836448,0.0,0.0,0.0,0.0
299738533,0,0.1252955,0.19194312,0.0,0.1542056,0.0,0.0,0.0,0.0
299827209,0,0.07801419,0.17061612,0.0,0.1542056,0.0,0.0,0.0,0.0
299935339,0,0.03073286,0.15876777,0.0,0.15771028,0.0,0.0,0.0,0.0
300042058,0,0.0,0.13270143,0.0,0.15186916,0.0,0.0,0.0,0.0
300108214,0,0.0,0.12796208,0.0,0.14602804,0.0,0.0,0.0,0.0
300237769,0,0.0023640662,0.1421801,0.0,0.14719626,0.0,0.0,0.0,0.0
300326443,0,0.040189125,0.16587678,0.0,0.1495327,0.0,0.0,0.0,0.0
300434542,0,0.03073286,0.14691943,0.0,0.15537383,0.0,0.0,0.0,0.0
300629998,0,0.04255319,0.1563981,0.0,0.15186916,0.0,0.0,0.0,0.0
300738564,0,0.021276595,0.1421801,0.0,0.1542056,0.0,0.0,0.0,0.0
300805780,0,0.0,0.13033175,0.0,0.15537383,0.0,0.0,0.0,0.0
300935430,0,0.014184397,0.13033175,0.0,0.14836448,0.0,0.0,0.0,0.0
301023975,0,0.0047281324,0.12796208,0.0,0.1448598,0.0,0.0,0.0,0.0
301129429,0,0.03309693,0.12796208,0.0,0.14602804,0.0,0.0,0.0,0.0
301236939,0,0.026004728,0.10663507,0.0,0.14836448,0.0,0.0,0.0,0.0
301324585,0,0.026004728,0.028436018,0.0,0.14836448,0.0,0.0,0.0,0.0
301433236,0,0.06146572,0.009478673,0.0,0.14836448,0.0,0.0,0.0,0.0
301539299,0,0.04255319,-0.0,0.0,0.14836448,0.0,0.0,0.0,0.0
301625863,0,0.04491726,-0.0,0.0,0.14836448,0.0,0.0,0.0,0.0
301737327,0,0.03782506,-0.0,0.0,0.14836448,0.0,0.0,0.0,0.0
301843847,0,0.0,-0.0,0.0,0.14836448,0.0,0.0,0.0,0.0
301930978,0,0.0,-0.0,0.0,0.14836448,0.0,0.0,0.0,0.0
302016900,0,0.0,-0.0,0.0,0.14836448,0.0,0.0,0.0,0.0
302128189,0,-0.03773585,-0.0,0.0,0.14836448,0.0,0.0,0.0,0.0
302232668,0,-0.08726415,-0.0,0.0,0.15070094,0.0,0.0,0.0,0.0
302339850,0,-0.0754717,-0.0,0.0,0.15070094,0.0,0.0,0.0,0.0
302406244,0,-0.06603774,-0.0,0.0,0.15070094,0.0,0.0,0.0,0.0
302623309,0,0.0,-0.0,0.0,0.15070094,0.0,0.0,0.0,0.0
302727821,0,0.0,-0.0,0.0,0.14369158,0.0,0.0,0.0,0.0
302838055,0,0.0,-0.0,0.0,0.14135514,0.0,0.0,0.0,0.0
302881300,0,0.0,-0.0,0.0,0.1448598,0.0,0.0,0.0,0.0
302989079,0,0.0,-0.0,0.0,0.1448598,0.0,0.0,0.0,0.0
303141853,0,-0.028301887,-0.0,0.0,0.15070094,0.0,0.0,0.0,0.0
303229175,0,-0.023584906,-0.0,0.0,0.1635514,0.0,0.0,0.0,0.0
303332551,0,0.0,0.016587678,0.0,0.1635514,0.0,0.0,0.0,0.0
303398426,0,0.0,0.016587678,0.0,0.1635514,0.0,0.0,0.0,0.0
303528183,0,0.0,0.028436018,0.0,0.1635514,0.0,0.0,0.0,0.0
303635620,0,0.0,0.0521327,0.0,0.1542056,0.0,0.0,0.0,0.0
303723010,0,0.0,0.056872036,0.0,0.14836448,0.0,0.0,0.0,0.0
303832852,0,0.0,0.056872036,0.0,0.14719626,0.0,0.0,0.0,0.0
303940434,0,0.0,0.07109005,0.0,0.14719626,0.0,0.0,0.0,0.0
304027573,0,0.0,0.101895735,0.0,0.14719626,0.0,0.0,0.0,0.0
304112992,0,0.0,0.09478673,0.0,0.14252336,0.0,0.0,0.0,0.0
304225661,0,0.0,0.09241706,0.0,0.14369158,0.0,0.0,0.0,0.0
304397000,0,0.0,0.09241706,0.0,0.14252336,0.0,0.0,0.0,0.0
304439996,0,0.0,0.087677725,0.0,0.14369158,0.0,0.0,0.0,0.0
304635572,0,0.0,0.08056872,0.0093896715,0.15186916,0.0,0.0,0.0,0.0
304740423,0,0.0,0.08056872,0.030516433,0.15771028,0.0,0.0,0.0,0.0
304828277,0,0.0,0.073459715,0.044600938,0.16004673,0.0,0.0,0.0,0.0
304936337,0,0.0,0.06398104,0.09859155,0.16238318,0.0,0.0,0.0,0.0
305000180,0,0.0,0.06398104,0.103286386,0.16238318,0.0,0.0,0.0,0.0
305130208,0,0.0,0.07109005,0.09154929,0.16238318,0.0,0.0,0.0,0.0
305240872,0,0.0,0.06398104,0.065727696,0.1542056,0.0,0.0,0.0,0.0
305329137,0,0.0,0.07109005,0.032863848,0.14135514,0.0,0.0,0.0,0.0
305434444,0,0.0,0.07109005,0.0,0.13901868,0.0,0.0,0.0,0.0
305524516,0,0.0,0.06872038,0.0,0.13901868,0.0,0.0,0.0,0.0
305632183,0,0.0,0.054502368,0.0,0.1542056,0.0,0.0,0.0,0.0
305695312,0,0.0,0.0521327,0.0,0.15537383,0.0,0.0,0.0,0.0
305824233,0,0.0,0.056872036,0.0,0.1635514,0.0,0.0,0.0,0.0
305933760,0,0.0,0.0521327,0.0,0.17523365,0.0,0.0,0.0,0.0
306043127,0,0.0,0.047393367,0.0,0.1682243,0.0,0.0,0.0,0.0
306128496,0,0.0,0.049763035,0.0,0.1495327,0.0,0.0,0.0,0.0
306238437,0,0.0,0.061611373,0.0,0.1635514,0.0,0.0,0.0,0.0
306303348,0,0.0,0.073459715,0.0,0.1635514,0.0,0.0,0.0,0.0
306347730,0,0.0,0.07582939,0.0,0.1635514,0.0,0.0,0.0,0.0
306636275,0,0.0,0.073459715,0.0,0.1542056,0.0,0.0,0.0,0.0
306678852,0,0.0,0.073459715,0.0,0.15771028,0.0,0.0,0.0,0.0
306833881,0,0.0,0.07109005,0.0046948357,0.15771028,0.0,0.0,0.0,0.0
306938689,0,0.0,0.059241705,0.02112676,0.15654206,0.0,0.0,0.0,0.0
307027555,0,-0.007075472,0.056872036,0.044600938,0.15537383,0.0,0.0,0.0,0.0
307136820,0,0.0,0.07109005,0.056338027,0.13200934,0.0,0.0,0.0,0.0
307201982,0,0.0,0.07582939,0.056338027,0.13200934,0.0,0.0,0.0,0.0
307335079,0,0.0,0.07819905,0.05399061,0.13317756,0.0,0.0,0.0,0.0
307443011,0,0.0,0.08293839,0.037558686,0.15186916,0.0,0.0,0.0,0.0
307529240,0,0.0,0.11374407,0.037558686,0.15303738,0.0,0.0,0.0,0.0
307639124,0,0.0,0.11848341,0.02112676,0.1635514,0.0,0.0,0.0,0.0
307725871,0,0.0,0.11848341,0.01173709,0.17406543,0.0,0.0,0.0,0.0
307831392,0,0.0,0.1492891,0.0093896715,0.18341121,0.0,0.0,0.0,0.0
307939960,0,0.0,0.1563981,0.0023474179,0.18107477,0.0,0.0,0.0,0.0
308003966,0,0.0,0.1635071,0.0,0.16705607,0.0,0.0,0.0,0.0
308129737,0,0.0,0.18246445,0.0,0.15771028,0.0,0.0,0.0,0.0
308215659,0,0.0,0.18483412,0.0,0.14602804,0.0,0.0,0.0,0.0
308325819,0,0.0,0.18246445,0.0,0.13668224,0.0,0.0,0.0,0.0
308434852,0,0.0,0.17772512,0.0,0.13551402,0.0,0.0,0.0,0.0
308629620,0,0.0,0.18957347,0.0,0.14602804,0.0,0.0,0.0,0.0
308738899,0,0.0,0.19194312,0.0,0.1495327,0.0,0.0,0.0,0.0
308827454,0,0.0,0.18246445,0.0,0.1542056,0.0,0.0,0.0,0.0
308935819,0,0.0,0.18483412,0.0,0.1542056,0.0,0.0,0.0,0.0
309043996,0,0.0,0.17772512,0.0,0.14369158,0.0,0.0,0.0,0.0
309129540,0,0.0,0.1800948,0.0,0.16121495,0.0,0.0,0.0,0.0
309238143,0,0.0,0.19194312,0.0,0.1635514,0.0,0.0,0.0,0.0
309322795,0,0.0,0.18957347,0.0,0.1635514,0.0,0.0,0.0,0.0
309427949,0,0.0,0.17061612,0.0,0.1635514,0.0,0.0,0.0,0.0
309513804,0,0.0,0.1800948,0.0,0.1635514,0.0,0.0,0.0,0.0
309631167,0,0.0,0.18957347,0.0,0.1635514,0.0,0.0,0.0,0.0
309733618,0,0.0,0.18483412,0.0,0.1635514,0.0,0.0,0.0,0.0
309841109,0,0.0,0.15402843,0.0,0.15070094,0.0,0.0,0.0,0.0
309928009,0,0.0,0.15165877,0.0,0.15070094,0.0,0.0,0.0,0.0
310013118,0,0.0,0.15402843,0.028169014,0.15070094,0.0,0.0,0.0,0.0
310124236,0,0.0,0.1563981,0.028169014,0.15070094,0.0,0.0,0.0,0.0
310231858,0,0.0,0.1421801,0.02112676,0.15070094,0.0,0.0,0.0,0.0
310341928,0,0.0,0.13033175,0.0093896715,0.14135514,0.0,0.0,0.0,0.0
310427612,0,0.0,0.12796208,0.0093896715,0.1296729,0.0,0.0,0.0,0.0
310621815,0,0.0,0.14454976,0.014084507,0.14836448,0.0,0.0,0.0,0.0
310732200,0,0.0,0.14691943,0.02112676,0.14836448,0.0,0.0,0.0,0.0
310838172,0,0.0,0.15165877,0.058685444,0.15771028,0.0,0.0,0.0,0.0
310924953,0,0.0,0.15165877,0.056338027,0.1588785,0.0,0.0,0.0,0.0
312028027,0,0.0,0.13981043,0.0,0.12850468,0.0,0.0,0.0,0.0
312131603,0,0.0,0.15165877,0.0,0.14836448,0.0,0.0,0.0,0.0
312241323,0,0.0023640662,0.16587678,0.0046948357,0.15186916,0.0,0.0,0.0,0.0
312324999,0,0.014184397,0.15165877,0.01173709,0.15303738,0.0,0.0,0.0,0.0
312435974,0,0.059101656,0.15165877,0.0023474179,0.16238318,0.0,0.0,0.0,0.0
312634557,0,0.047281325,0.14691943,0.014084507,0.14602804,0.0,0.0,0.0,0.0
312722102,0,0.04255319,0.15165877,0.01173709,0.16705607,0.0,0.0,0.0,0.0
312833497,0,0.03309693,0.1421801,0.016431924,0.16705607,0.0,0.0,0.0,0.0
312943013,0,0.016548464,0.123222746,0.028169014,0.16238318,0.0,0.0,0.0,0.0
313009245,0,0.03073286,0.13744076,0.030516433,0.16238318,0.0,0.0,0.0,0.0
313139155,0,0.016548464,0.13981043,0.02347418,0.16471963,0.0,0.0,0.0,0.0
313224924,0,0.0,0.116113745,0.018779343,0.1542056,0.0,0.0,0.0,0.0
313334804,0,0.0047281324,0.13033175,0.0093896715,0.14252336,0.0,0.0,0.0,0.0
313442453,0,0.0023640662,0.13507108,0.0093896715,0.1448598,0.0,0.0,0.0,0.0
313638132,0,0.0,0.09952607,0.0,0.14719626,0.0,0.0,0.0,0.0
313726799,0,0.04964539,0.09952607,0.0,0.15537383,0.0,0.0,0.0,0.0
313832142,0,0.03309693,0.11374407,0.0,0.17289719,0.0,0.0,0.0,0.0
313941701,0,0.021276595,0.101895735,0.0,0.17757009,0.0,0.0,0.0,0.0
314029060,0,0.0,0.08056872,0.0,0.1682243,0.0,0.0,0.0,0.0
314137677,0,0.0,0.09478673,0.0,0.15771028,0.0,0.0,0.0,0.0
314223610,0,0.0,0.09952607,0.0,0.16705607,0.0,0.0,0.0,0.0
314331522,0,0.0,0.0971564,0.0,0.16705607,0.0,0.0,0.0,0.0
314438256,0,0.0,0.10663507,0.0,0.1542056,0.0,0.0,0.0,0.0
314634815,0,0.0,0.09478673,0.0,0.1542056,0.0,0.0,0.0,0.0
314730563,0,0.0,0.11137441,0.0,0.16588785,0.0,0.0,0.0,0.0
314830514,0,0.0,0.11374407,0.0,0.15771028,0.0,0.0,0.0,0.0
314939235,0,0.0,0.109004736,0.0,0.15654206,0.0,0.0,0.0,0.0
315025774,0,0.0,0.101895735,0.0,0.15537383,0.0,0.0,0.0,0.0
315130045,0,0.0,0.116113745,0.0,0.14719626,0.0,0.0,0.0,0.0
315239970,0,0.0,0.109004736,0.0,0.13901868,0.0,0.0,0.0,0.0
315327140,0,-0.014150944,0.09478673,0.0,0.1495327,0.0,0.0,0.0,0.0
315436888,0,-0.056603774,0.07582939,0.0,0.1542056,0.0,0.0,0.0,0.0
315525266,0,-0.08018868,0.07582939,0.0,0.16121495,0.0,0.0,0.0,0.0
315635339,0,-0.08490566,0.08056872,0.0,0.16121495,0.0,0.0,0.0,0.0
315719789,0,-0.068396226,0.08056872,0.0,0.12733644,0.0,0.0,0.0,0.0
315830205,0,-0.12971698,0.0521327,0.0,0.13084112,0.0,0.0,0.0,0.0
315939549,0,-0.094339624,0.059241705,0.0,0.14719626,0.0,0.0,0.0,0.0
316135856,0,0.0,0.1421801,0.0,0.1542056,0.0,0.0,0.0,0.0
316242855,0,0.0,0.15402843,0.0,0.15654206,0.0,0.0,0.0,0.0
316328945,0,0.0,0.15402843,0.0,0.15654206,0.0,0.0,0.0,0.0
316439840,0,0.0,0.13033175,0.0,0.17990655,0.0,0.0,0.0,0.0
316523202,0,0.0,0.14454976,0.0,0.17873831,0.0,0.0,0.0,0.0
316633082,0,0.0,0.15402843,0.0,0.17873831,0.0,0.0,0.0,0.0
316721660,0,0.0,0.13981043,0.0,0.17873831,0.0,0.0,0.0,0.0
316828271,0,0.0023640662,0.12559241,0.0,0.15303738,0.0,0.0,0.0,0.0
316936669,0,0.0023640662,0.1042654,0.0,0.13668224,0.0,0.0,0.0,0.0
317043566,0,0.009456265,0.101895735,0.0,0.13668224,0.0,0.0,0.0,0.0
317132292,0,0.0,0.123222746,0.0,0.1495327,0.0,0.0,0.0,0.0
317238192,0,0.0,0.1042654,0.0,0.1343458,0.0,0.0,0.0,0.0
317324292,0,0.03782506,0.087677725,0.0,0.12850468,0.0,0.0,0.0,0.0
317431230,0,0.04964539,0.10663507,0.0,0.13901868,0.0,0.0,0.0,0.0
317629322,0,0.09219858,0.17061612,0.0,0.16004673,0.0,0.0,0.0,0.0
317737601,0,0.06855792,0.16113745,0.0,0.1588785,0.0,0.0,0.0,0.0
317824216,0,0.03782506,0.13744076,0.0,0.15186916,0.0,0.0,0.0,0.0
317932746,0,0.04491726,0.123222746,0.0,0.15186916,0.0,0.0,0.0,0.0
318038281,0,0.03309693,0.13033175,0.0,0.17056075,0.0,0.0,0.0,0.0
318126226,0,0.06619386,0.13744076,0.0,0.17056075,0.0,0.0,0.0,0.0
318231760,0,0.04964539,0.14691943,0.0,0.16588785,0.0,0.0,0.0,0.0
318339980,0,0.04491726,0.13981043,0.0,0.15654206,0.0,0.0,0.0,0.0
318428096,0,0.026004728,0.13981043,0.0,0.14018692,0.0,0.0,0.0,0.0
318536513,0,0.03309693,0.15402843,0.0,0.14719626,0.0,0.0,0.0,0.0
318624070,0,0.023640662,0.15876777,0.0,0.14602804,0.0,0.0,0.0,0.0
318731351,0,0.021276595,0.14691943,0.0,0.12850468,0.0,0.0,0.0,0.0
318839332,0,0.014184397,0.1563981,0.0,0.1296729,0.0,0.0,0.0,0.0
318927701,0,0.0,0.17061612,0.0,0.13084112,0.0,0.0,0.0,0.0
319124574,0,0.0070921984,0.15876777,0.0,0.15186916,0.0,0.0,0.0,0.0
319230511,0,0.016548464,0.17535545,0.0,0.15070094,0.0,0.0,0.0,0.0
319336496,0,0.0023640662,0.17061612,0.0,0.15070094,0.0,0.0,0.0,0.0
319424472,0,0.0023640662,0.15165877,0.0,0.15070094,0.0,0.0,0.0,0.0
319531585,0,0.0,0.16113745,0.0,0.15186916,0.0,0.0,0.0,0.0
319621673,0,0.0,0.17061612,0.0,0.15070094,0.0,0.0,0.0,0.0
319725276,0,0.0,0.1635071,0.0,0.15070094,0.0,0.0,0.0,0.0
319815613,0,0.0,0.17535545,0.0,0.15771028,0.0,0.0,0.0,0.0
319938989,0,0.0,0.1635071,0.0,0.15771028,0.0,0.0,0.0,0.0
320043337,0,0.0,0.15402843,0.0,0.15771028,0.0,0.0,0.0,0.0
320128782,0,0.0,0.14454976,0.0,0.17289719,0.0,0.0,0.0,0.0
320234660,0,0.0070921984,0.17298578,0.0,0.15537383,0.0,0.0,0.0,0.0
320322930,0,0.0,0.16113745,0.0,0.15537383,0.0,0.0,0.0,0.0
320430020,0,0.0,0.16587678,-0.004750594,0.13901868,0.0,0.0,0.0,0.0
320642785,0,0.0,0.15876777,-0.023752969,0.1343458,0.0,0.0,0.0,0.0
320728454,0,0.0,0.16113745,-0.038004752,0.1343458,0.0,0.0,0.0,0.0
320839768,0,0.0,0.15876777,-0.052256532,0.1495327,0.0,0.0,0.0,0.0
320926219,0,0.0,0.15876777,-0.04513064,0.1542056,0.0,0.0,0.0,0.0
321034130,0,0.0,0.14454976,-0.04513064,0.1542056,0.0,0.0,0.0,0.0
321141811,0,0.0,0.13270143,-0.042755343,0.16939253,0.0,0.0,0.0,0.0
321232216,0,0.0,0.1421801,-0.042755343,0.17873831,0.0,0.0,0.0,0.0
321338978,0,0.0,0.1421801,-0.038004752,0.16705607,0.0,0.0,0.0,0.0
321425742,0,0.0,0.1421801,-0.033254158,0.15771028,0.0,0.0,0.0,0.0
321637692,0,0.0,0.14691943,-0.026128266,0.15186916,0.0,0.0,0.0,0.0
321725371,0,0.0,0.116113745,0.0,0.1542056,0.0,0.0,0.0,0.0
321841780,0,0.0,0.11848341,0.0,0.15537383,0.0,0.0,0.0,0.0
321940807,0,0.0,0.109004736,0.0,0.14602804,0.0,0.0,0.0,0.0
322029269,0,0.0,0.11848341,0.0,0.13551402,0.0,0.0,0.0,0.0
322137680,0,0.0,0.09478673,0.0,0.13551402,0.0,0.0,0.0,0.0
322204674,0,0.0,0.0971564,0.0,0.14836448,0.0,0.0,0.0,0.0
322332427,0,0.0,0.11137441,0.0,0.1495327,0.0,0.0,0.0,0.0
322440658,0,0.0,0.11374407,0.0,0.1495327,0.0,0.0,0.0,0.0
322635288,0,0.0,0.13981043,0.0,0.16121495,0.0,0.0,0.0,0.0
322741978,0,0.0,0.13981043,0.0,0.15186916,0.0,0.0,0.0,0.0
322831302,0,0.0,0.123222746,0.0,0.1495327,0.0,0.0,0.0,0.0
322938241,0,0.0,0.116113745,-0.009501188,0.14369158,0.0,0.0,0.0,0.0
323003613,0,0.0,0.12796208,-0.03087886,0.125,0.0,0.0,0.0,0.0
323133925,0,0.0,0.13507108,-0.009501188,0.12616822,0.0,0.0,0.0,0.0
323238936,0,0.0,0.13033175,-0.004750594,0.15303738,0.0,0.0,0.0,0.0
323327549,0,0.0,0.15165877,-0.03087886,0.1542056,0.0,0.0,0.0,0.0
323434387,0,0.0,0.14454976,-0.019002376,0.15303738,0.0,0.0,0.0,0.0
323628664,0,0.0,0.13270143,0.0,0.16238318,0.0,0.0,0.0,0.0
323734384,0,0.0,0.12796208,0.0,0.1542056,0.0,0.0,0.0,0.0
323823134,0,0.0,0.11848341,0.0,0.1542056,0.0,0.0,0.0,0.0
323930652,0,0.0,0.11848341,0.0,0.15771028,0.0,0.0,0.0,0.0
324039440,0,0.0,0.11848341,0.0,0.16939253,0.0,0.0,0.0,0.0
324125501,0,0.0,0.101895735,0.0,0.16705607,0.0,0.0,0.0,0.0
324234182,0,0.0,0.0971564,0.0,0.15186916,0.0,0.0,0.0,0.0
324322778,0,0.014184397,0.10663507,0.0,0.15186916,0.0,0.0,0.0,0.0
324431214,0,0.035460994,0.123222746,0.0,0.1542056,0.0,0.0,0.0,0.0
324626486,0,0.009456265,0.116113745,0.0,0.14135514,0.0,0.0,0.0,0.0
324733073,0,0.009456265,0.11137441,0.0,0.13901868,0.0,0.0,0.0,0.0
324821758,0,0.0023640662,0.116113745,0.0,0.13901868,0.0,0.0,0.0,0.0
324930359,0,0.040189125,0.13744076,0.0,0.14252336,0.0,0.0,0.0,0.0
325038919,0,0.03073286,0.13981043,0.0,0.1495327,0.0,0.0,0.0,0.0
325126143,0,0.021276595,0.123222746,0.0,0.1495327,0.0,0.0,0.0,0.0
325235253,0,0.0070921984,0.1042654,0.0,0.1495327,0.0,0.0,0.0,0.0
325323251,0,0.014184397,0.11374407,0.0,0.15771028,0.0,0.0,0.0,0.0
325432224,0,0.06146572,0.12796208,0.0,0.15771028,0.0,0.0,0.0,0.0
325537045,0,0.04255319,0.13270143,0.0,0.15771028,0.0,0.0,0.0,0.0
325621814,0,0.035460994,0.12796208,0.0,0.15771028,0.0,0.0,0.0,0.0
325731096,0,0.014184397,0.123222746,0.0,0.15771028,0.0,0.0,0.0,0.0
325836934,0,0.0,0.11137441,0.0,0.15070094,0.0,0.0,0.0,0.0
325941306,0,0.0,0.12796208,0.0,0.1495327,0.0,0.0,0.0,0.0
326006201,0,0.0,0.13033175,0.0,0.1495327,0.0,0.0,0.0,0.0
326115552,0,0.0023640662,0.13507108,0.0,0.14602804,0.0,0.0,0.0,0.0
326224594,0,0.0,0.11848341,0.0,0.1542056,0.0,0.0,0.0,0.0
326333761,0,0.0,0.12796208,0.0,0.15070094,0.0,0.0,0.0,0.0
326441771,0,0.04491726,0.16587678,0.0,0.12383178,0.0,0.0,0.0,0.0
326635448,0,0.0070921984,0.13744076,0.0,0.1495327,0.0,0.0,0.0,0.0
326743450,0,0.0023640662,0.1492891,0.0,0.1495327,0.0,0.0,0.0,0.0
326830591,0,0.011820331,0.14691943,0.0,0.14836448,0.0,0.0,0.0,0.0
326939414,0,0.03073286,0.13033175,0.0,0.15537383,0.0,0.0,0.0,0.0
327028140,0,0.021276595,0.13744076,0.0,0.16705607,0.0,0.0,0.0,0.0
327134714,0,0.021276595,0.13270143,0.0,0.16588785,0.0,0.0,0.0,0.0
327243508,0,0.011820331,0.11137441,0.0,0.16121495,0.0,0.0,0.0,0.0
327330089,0,0.01891253,0.12796208,0.0,0.16121495,0.0,0.0,0.0,0.0
327435455,0,0.06855792,0.15402843,0.0,0.15186916,0.0,0.0,0.0,0.0
327631576,0,0.05437352,0.14691943,0.0,0.15186916,0.0,0.0,0.0,0.0
327739079,0,0.05437352,0.1635071,0.0,0.14719626,0.0,0.0,0.0,0.0
327823627,0,0.06146572,0.16587678,0.0,0.1448598,0.0,0.0,0.0,0.0
327936528,0,0.07565012,0.15402843,0.0,0.14719626,0.0,0.0,0.0,0.0
328038321,0,0.04964539,0.15402843,0.0,0.15186916,0.0,0.0,0.0,0.0
328127779,0,0.04255319,0.15165877,0.0,0.15070094,0.0,0.0,0.0,0.0
328230848,0,0.03309693,0.11848341,0.0,0.15186916,0.0,0.0,0.0,0.0
328339193,0,0.03309693,0.13270143,0.0,0.16121495,0.0,0.0,0.0,0.0
328426153,0,0.06146572,0.13981043,0.0,0.15303738,0.0,0.0,0.0,0.0
328643688,0,0.0,0.11848341,0.0,0.15186916,0.0,0.0,0.0,0.0
328708725,0,0.0,0.13270143,0.0,0.15537383,0.0,0.0,0.0,0.0
328837290,0,-0.04009434,0.11374407,0.0,0.15303738,0.0,0.0,0.0,0.0
328925982,0,-0.051886793,0.101895735,0.0,0.15303738,0.0,0.0,0.0,0.0
