timestamp,timestamp_sample,gps_hvel[0],gps_hvel[1],gps_vvel,gps_hpos[0],gps_hpos[1],gps_vpos,ev_hvel[0],ev_hvel[1],ev_vvel,ev_hpos[0],ev_hpos[1],ev_vpos,rng_vpos,baro_vpos,aux_hvel[0],aux_hvel[1],aux_vvel,flow[0],flow[1],heading,mag_field[0],mag_field[1],mag_field[2],drag[0],drag[1],airspeed,beta,hagl
293536302,293535766,0.0,0.0,0.0,0.00062366494,0.0073056663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1387577,0.0,0.0,nan,0.0,0.0,-0.14004791,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
294032827,294031582,0.0,0.0,0.0,-0.010520973,0.019262427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39691162,0.0,0.0,nan,0.0,0.0,-0.11350191,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
294528104,294527664,0.0,0.0,0.0,-0.035430368,0.037520096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3853073,0.0,0.0,nan,0.0,0.0,-0.10046339,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
295037511,295036952,0.0,0.0,0.0,-0.096298546,0.08529157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2910633,0.0,0.0,nan,0.0,0.0,-0.07685447,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
295537725,295537072,0.0,0.0,0.0,-0.16640651,0.142077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010623932,0.0,0.0,nan,0.0,0.0,-0.047296286,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
296033678,296033076,0.0,0.0,0.0,-0.25633052,0.2152305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19415855,0.0,0.0,nan,0.0,0.0,-0.02551639,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
296534505,296533219,0.0,0.0,0.0,-0.4505872,0.39848053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25339508,0.0,0.0,nan,0.0,0.0,-0.026660204,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
297029776,297029197,0.0,0.0,0.0,-0.6019302,0.49022874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028764725,0.0,0.0,nan,0.0,0.0,-0.073681,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
297538906,297538498,0.0,0.0,0.0,-0.84894514,0.61011314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14262867,0.0,0.0,nan,0.0,0.0,-0.10676539,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
298034579,298034206,0.0,0.0,0.0,-1.0685439,0.75951797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24955463,0.0,0.0,nan,0.0,0.0,-0.13480043,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
299036273,299034860,0.0,0.0,0.0,-1.7386575,1.2200736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3286476,0.0,0.0,nan,0.0,0.0,-0.37255996,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
299531200,299530756,0.0,0.0,0.0,-2.0073524,1.3999053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21236897,0.0,0.0,nan,0.0,0.0,-0.39282227,-0.010838777,0.012026584,0.0120755285,0.0,0.0,0.0,0.0,0.0
